"iso","sector","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975"
"svk","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.0577821708843","51.5793953613355","53.0932993168961","54.5996519272173","56.0986067996241","57.5903134033161","60.9508337987884","64.2940187962118","67.6202117157122","70.9297468711249","74.2229498633998","72.8097396125629","71.40888897885","70.0201369622082","68.643229859994","67.2779210137008","69.618260704175","71.9437131369026","74.2545820001447","76.5511627779496","78.8337430253409","75.510721306494","72.1632558839394","68.791338196159","65.3949596776377","61.9741117588577","87.3764897434443","112.948080992749","177.339917300858","151.048210562653","168.465768148189","132.398212942201","77.1583317943271","188.869665344146","228.069405965429","271.492245081795","254.217763959556","295.419489775005","369.111280648044","388.27631768717","340.288985802493","278.469532388439","108.58002205746","121.548341969731","147.549139013982","201.358286844598","285.787652860496","424.004598439289","415.899221550144","368.587721195284","412.459696323104","400.993305958035","416.307889599169","446.436601984743","418.870909180335","155.185547447716","260.628174917736","388.488707068263","452.086300204359","521.501127219592","543.370694825829","576.906559116733","651.520794643193","791.886040345187","801.031841146751","863.561273610637","958.850923093946","1050.12668181408","1121.76325377055","1271.35814226857","1416.49691031759","1508.2442798219","1578.44878723678","1608.77972679948","1757.48165450569","1812.02590746219","1944.85690607164","2126.70367028038","2167.13534698353","2205.66573087085","2384.87007240034","2503.00591720724","2620.72755439676","2738.26610732024","2856.10767061837","2974.70698598703"
"swe","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","109","110","116","125","121","122","133","117","98","127","138","143","119","142","145","150","146","146","188","159","151","177","183","185","170","200","187","241","227","230","254","263","292","300","299","339","346","328","351","352","345","341","343","406","430","399","423","431","465","442","457","457","441","456","490","486","453","463","463","494","538","532","498","526","528","538","507","529","539","604","616","568","445","604","634","699","742","652","777","758","857","779","509","484","320","274","301","533","459","495","455","438","524","496","418","282","346","558","613","632","693","714","691","787","749","770","828","887","785","719","725","803","860","837","905","1103","1057","1001","1247","1412","1543","1414","1501","1627","1895","1957","2017","2354","2451","2397","2567","2702","2768","2842","2975.2","3108.4","3241.6","3374.8","3508"
"tun","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","50","75","100","125","129.6","134.2","138.8","143.4","148"
"tur","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6","33.2","49.8","66.4","83","80.4","77.8","75.2","72.6","70","78.6","87.2","95.8","104.4","113","130.6","148.2","165.8","183.4","201","210.4","219.8","229.2","238.6","248","298.4","348.8","399.2","449.6","500","659.6","819.2","978.8","1138.4","1298","1315.6","1333.2","1350.8","1368.4","1386"
"twn","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","6.4","9.6","12.8","16","17.6","19.2","20.8","22.4","24","33.6","43.2","52.8","62.4","72","76.8","81.6","86.4","91.2","96","95.4","94.8","94.2","93.6","93"
"ukr","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3736696978757","26.3503952098212","27.0677746050485","27.7838655045224","27.0117980192671","28.7171308357996","30.1718969381566","30.6357006514555","30.8519818782513","30.3283385781829","31.5302504090432","33.7114241352843","29.7430059115713","32.9041793448766","31.88894645303","33.0814753250855","30.1102371597645","31.7917194354009","33.7143617581752","37.5859312832966","39.0118745867643","40.6752801917754","38.9291749798869","37.1870411029366","38.8480249337967","36.1399662499382","35.376147937191","34.8562002078585","35.0629960349431","35.269630515396","34.7521036943244","35.0101741492451","32.3694945611252","31.4178577525086","29.7397782885044","30.4789438278799","31.2185867859082","31.958698101755","30.7615344865816","31.9863650132467","32.7272121986928","38.5652045899941","37.1287294745058","36.1761215050459","34.0077460053212","38.3988341164361","38.1741050134685","44.7602470063652","43.3208860375167","45.7757160632194","45.5529197988885","46.9450450253836","41.8330467850772","37.9853299229419","39.650413955073","41.2993742700488","42.4636881726607","44.5516423218166","41.9812811386085","41.9806296788995","43.3602441602107","40.9609801606798","42.9117230147765","43.259914272666","42.0175426246141","42.3682064889476","48.5947043817594","43.9692790074308","44.5406132990343","42.6415206074342","51.0521002972996","46.3413894106615","48.1237349975217","53.2625698639314","51.6872561653947","56.153072151615","57.9334980508296","47.6366916292295","61.9406132949231","60.5899289335081","66.6169048015664","71.7574601438175","56.4561029693618","62.940993347664","67.8759400979887","68.0698687257298","69.3980396413232","65.9377821556857","74.3507152079303","75.6933815333491","82.5578092787244","82.70274786675","92.3043746736257","87.833244227316","87.7414762496405","99.2380729981286","102.869476415481","93.0189436362641","97.341389510784","100.972026079055","104.841753865215","110.198013934046","112.285939770561","113.200232774878","119.992896136853","124.44578511958","125.365671980944","144.964077242018","157.98669135021","175.787295264273","220.481715463353","240.33539278285","258.212768926365","278.424055134239","324.623196854255","356.342048130623","399.910939646858","466.147425765108","558.364535129412","678.416784891894","737.964834391173","720.499856981806","652.4239360878","624.333866663152","745.072989437969","684.716379010196","680.736016929036","705.27096439049","706.065268044885","723.849128751119","760.087989797431","902.984041085285","1061.23738330474","1071.01313118143","1057.37160109287","967.935959104238","984.236449807944","771.624801949077","156.379042210442","30.8371045807723","30.7635600691913","30.6419924131299","46.5546417293585","80.2021196360582","169.00620476504","326.095377250887","542.003027353986","719.469659414146","787.596416157973","953.002626882164","1161.95694911684","1124.61780279971","1403.52864155171","1598.71543691361","2315.57878707781","2738.72138517278","3119.52986616733","3101.50396992028","3100.41547598448","3038.46249394849","3084.24659474315","2894.16003125753","2693.35978358778","2481.73006858673","2259.15342871219","2025.51070164945","2315.78699179508","2688.80326045489","3358.20364367229","4084.2360808879","4871.83830400287","5562.18989881978","6353.48135401368","6929.59409208858","7552.33375840345","8364.65824083972","8946.58278023713","9236.24903045215","9842.84401307686","10650.9363408327","11562.5564073048","12563.9985767664","13628.2672652273","14464.7440246253","15370.6136378123","16311.1225103852","17324.2134639494","18458.5626201869","19456.6456475474","20178.3970002543","21260.1921344685","22122.9424323537","22984.4538956534","23842.1837141778","24693.0386787362","25534.3516058484"
"usa","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.9888","45.90432","42.81984","39.73536","36.65088","33.5664","30.48192","27.39744","24.31296","21.22848","18.144","30.618","43.092","55.566","68.04","80.514","92.988","105.462","117.936","128.8224","149.688","173.2752","181.44","191.3058","201.1716","211.0374","220.9032","230.769","240.6348","250.5006","260.3664","227.7072","195.048","198.042","201.036","204.03","207.024","210.018","213.012","216.006","219","255.6","292.2","328.8","365.4","402","437.8","473.6","509.4","545.2","581","586.2","591.4","596.6","601.8","607","757.6","908.2","1058.8","1209.4","1360","1424.6","1489.2","1553.8","1618.4","1683","2028","2373","2718","3063","3408","3475.8","3543.6","3611.4","3679.2","3747","4867.6","5988.2","7108.8","8229.4","9350","9399.6","9449.2","9498.8","9548.4","9598","10318.4","11038.8","11759.2","12479.6","13200","15900","17800","18000","16500","23000","25300","25200","15900","25800","27100","21500","27000","28100","21200","27100","35800","35000","35400","28100","33500","15100","24700","36600","28500","33300","35700","33200","34600","38700","27700","16300","7760","11800","14200","18900","27400","32800","16900","28200","37400","50000","53600","55100","55300","48300","40700","52900","54500","48400","58500","63800","55600","67900","52600","69700","68100","71100","51900","54600","60300","58800","59500","65200","77500","80000","82800","78700","80500","86200","82800","73800","80600","91900","86600","72300"
"ven","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.8","133.6","200.4","267.2","334","369.2","404.4","439.6","474.8","510","515.6","521.2","526.8","532.4","538"
"zaf","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260.2","520.4","780.6","1040.8","1301","1440.8","1580.6","1720.4","1860.2","2000","2320.6","2641.2","2961.8","3282.4","3603","3748","3893","4038","4183","4328","4647.4","4966.8","5286.2","5605.6","5925"
"zwe","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","100","150","200","250","250","250","250","250","250","260.4","270.8","281.2","291.6","302"
