iso,sector,units,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004
tca,3D_Soil-emissions,Tg N/y/cap,0.057309027,0.057112088,0.056916499,0.056722245,0.056529312,0.056337687,0.056147357,0.055958309,0.055770529,0.055584006,0.055398726,0.055208352,0.055019282,0.054831503,0.054645001,0.054459764,0.054275778,0.054093032,0.053911512,0.053731205,0.053552101,0.053368074,0.053185306,0.053003786,0.052823501,0.052644439,0.052466586,0.052289931,0.052114461,0.051940165,0.103534063,0.103178276,0.102824925,0.102473987,0.102125436,0.152668872,0.152153099,0.151640799,0.151131937,0.150626479,0.200165855,0.199478,0.198794856,0.198116375,0.19744251,0.196773213,0.196108439,0.244310176,0.243490343,0.291211193,0.290240489,0.330355029,0.322489433,0.314989678,0.351806654,0.343988728,0.378574551,0.370519774,0.362800612,0.39488502,0.386987319,0.415303465,0.442271222,0.503983485,0.527709981,0.584780838,0.605719282,0.625766729,0.644978865,0.694997634,0.681097682,0.664485543,0.619179711,0.604780183,0.591035178,0.577901063,0.619179711,0.65870182,0.696577175,0.732906596,0.767782841,0.797382652,0.801985149,0.829412822,0.855593782,0.858595866,0.883004109,0.906373704,0.908130242,0.930033198,0.951060036,1.1035313,1.24573036,1.375598086,1.491951315,1.596767988,1.673561489,1.745681735,1.817200432,1.891796322,1.974143955,2.239583333,2.499132246,2.786970911,3.067484663,3.369200917,3.837271274,4.31204151,4.781592666,5.221604163,5.610795455,5.947826087,6.19513842,6.409001957,6.586826347,6.782768103,7.080172542,7.391809468,7.666147088,7.904158634,8.053156146,7.931253978,7.750151607,7.565448045,7.387050676,7.251105031,7.140686721,7.061815336,6.970154892,6.851801434,6.675324675,6.341663253,5.99845798,5.662292467,5.37781736,5.138907004,5.022859648,4.937375204,4.843987379,4.718459644,4.540156813,4.295055979,4.038638454,3.792926704,3.592407592
tcd,3D_Soil-emissions,Tg N/y/cap,8.63E-05,8.61E-05,8.60E-05,8.58E-05,8.56E-05,8.54E-05,8.53E-05,8.51E-05,8.49E-05,8.48E-05,8.46E-05,8.44E-05,8.42E-05,8.41E-05,8.39E-05,8.37E-05,8.36E-05,8.34E-05,8.32E-05,8.31E-05,8.29E-05,8.27E-05,8.26E-05,8.24E-05,8.22E-05,8.21E-05,8.19E-05,8.17E-05,8.16E-05,8.14E-05,0.000162471,0.00016214,0.000161811,0.000161483,0.000161156,0.000241245,0.000240759,0.000240275,0.000239792,0.000239311,0.000318444,0.000318582,0.000318721,0.00031886,0.000318999,0.000319138,0.000319278,0.000399271,0.000399446,0.000479544,0.000479754,0.00054981,0.000540252,0.000531021,0.000596685,0.000586826,0.000649449,0.000639062,0.000629002,0.000688059,0.000677558,0.000731607,0.000783703,0.000898102,0.00094548,0.001053188,0.001096359,0.001138099,0.00117848,0.001275545,0.001255418,0.001231659,0.001153838,0.001132798,0.001112511,0.001092939,0.001176333,0.001256892,0.001334759,0.001410066,0.001482938,0.001548109,0.001564787,0.001626012,0.001685,0.001698325,0.001753961,0.00180767,0.001818227,0.001869062,0.001918224,0.002161863,0.00239449,0.002616823,0.002829653,0.003033697,0.003193577,0.003346706,0.003492965,0.003631994,0.00376341,0.004213727,0.004611901,0.005023903,0.005388266,0.005768788,0.006402726,0.007013506,0.007598311,0.008151767,0.008669622,0.009175341,0.009616647,0.010054419,0.010448665,0.010858778,0.011406471,0.011963044,0.012475818,0.012982172,0.013428485,0.013511274,0.013549409,0.013581626,0.013561818,0.013529302,0.013443531,0.013347445,0.013212717,0.013086571,0.012940536,0.012582884,0.012251633,0.011911611,0.011589959,0.011254516,0.011074261,0.010888503,0.010682774,0.010481538,0.010271689,0.010007388,0.009753278,0.009493756,0.009258022
tgo,3D_Soil-emissions,Tg N/y/cap,0.000172611,0.000172259,0.000171909,0.00017156,0.000171213,0.000170867,0.000170523,0.00017018,0.000169838,0.000169497,0.000169158,0.000168814,0.000168471,0.000168129,0.000167789,0.00016745,0.000167112,0.000166776,0.000166441,0.000166108,0.000165775,0.000165438,0.000165101,0.000164767,0.000164433,0.000164101,0.00016377,0.00016344,0.000163112,0.000162785,0.00032492,0.000324258,0.000323599,0.000322942,0.000322289,0.000482456,0.000481484,0.000480515,0.00047955,0.000478589,0.000636842,0.000634206,0.000631592,0.000628999,0.000626427,0.000623876,0.000621346,0.000773545,0.000770433,0.000920815,0.00091714,0.001047348,0.001025637,0.001004809,0.001125497,0.001103533,0.00121771,0.001194839,0.001172812,0.001279535,0.001256784,0.001354025,0.001447346,0.001655209,0.001739079,0.001933495,0.002009046,0.002081829,0.002151996,0.002325382,0.002285021,0.002239005,0.002095041,0.002054484,0.002015468,0.001977905,0.002126643,0.002270036,0.002408367,0.002541899,0.002670879,0.002786819,0.002815444,0.002924205,0.003028894,0.003051494,0.003150111,0.003245233,0.003262885,0.003352821,0.003439731,0.003858344,0.004299858,0.004751768,0.005200062,0.005631551,0.005970225,0.006282965,0.006575654,0.006860386,0.007149577,0.008074976,0.008928804,0.009805346,0.010529026,0.011178533,0.012175675,0.012988798,0.013670603,0.014300394,0.014937219,0.01564744,0.01632871,0.017062142,0.017737245,0.018419828,0.0193146,0.020209913,0.020997738,0.021719019,0.02227255,0.02215449,0.021919985,0.021676076,0.021398855,0.021180481,0.020960633,0.020792182,0.020617468,0.020492309,0.020359435,0.019913256,0.019526368,0.0191356,0.018776809,0.018392796,0.018256562,0.018107319,0.017924999,0.017756097,0.017580443,0.017318445,0.017073677,0.016807849,0.016560586
tha,3D_Soil-emissions,Tg N/y/cap,1.82E-05,1.81E-05,1.80E-05,1.79E-05,1.78E-05,1.77E-05,1.76E-05,1.76E-05,1.75E-05,1.74E-05,1.73E-05,1.72E-05,1.70E-05,1.69E-05,1.68E-05,1.67E-05,1.65E-05,1.64E-05,1.63E-05,1.62E-05,1.61E-05,1.59E-05,1.58E-05,1.57E-05,1.56E-05,1.55E-05,1.54E-05,1.53E-05,1.52E-05,1.51E-05,3.00E-05,2.97E-05,2.94E-05,2.91E-05,2.88E-05,4.29E-05,4.25E-05,4.21E-05,4.17E-05,4.13E-05,5.46E-05,5.37E-05,5.29E-05,5.20E-05,5.12E-05,5.05E-05,4.97E-05,6.12E-05,6.03E-05,7.14E-05,7.04E-05,8.05E-05,7.89E-05,7.74E-05,8.68E-05,8.52E-05,9.42E-05,9.25E-05,9.09E-05,9.93E-05,9.76E-05,0.000104533,0.000111072,0.000126301,0.000131978,0.000145968,0.000150915,0.000155635,0.000160142,0.000172282,0.000168574,0.000164368,0.000153077,0.000149438,0.000145969,0.000142657,0.000152777,0.000162458,0.000171728,0.000180612,0.000189134,0.000196166,0.00019705,0.000203545,0.000209731,0.000210238,0.000215989,0.000221485,0.000221703,0.000226843,0.000231768,0.000258663,0.000283909,0.000307534,0.000329569,0.000350048,0.000364911,0.000378534,0.000390964,0.000402251,0.000412451,0.000457054,0.000495168,0.00053392,0.000566685,0.000600199,0.000658756,0.000713472,0.000764567,0.000812241,0.000856719,0.000900831,0.000939532,0.000978465,0.001013099,0.001048779,0.001097107,0.001145983,0.001191015,0.001236741,0.001278877,0.001288871,0.001297051,0.001307213,0.001314929,0.001323944,0.001330119,0.001337545,0.001343441,0.001352736,0.001362604,0.001352533,0.001346916,0.001341056,0.00133679,0.001329597,0.001339369,0.001347759,0.001353448,0.001360249,0.001366972,0.001367181,0.001368952,0.001370006,0.001374523
tjk,3D_Soil-emissions,Tg N/y/cap,0.000144157,0.000143057,0.000141973,0.000140905,0.000139854,0.000138818,0.000137797,0.000136791,0.0001358,0.000134823,0.00013386,0.000132838,0.000131832,0.000130841,0.000129864,0.000128902,0.000127955,0.000127021,0.0001261,0.000125193,0.000124299,0.00012335,0.000122415,0.000121495,0.000120588,0.000119695,0.000118815,0.000117948,0.000117093,0.000116251,0.00023084,0.000229078,0.000227343,0.000225633,0.00022395,0.000333436,0.000330984,0.000328568,0.000326187,0.000323841,0.000428704,0.000425431,0.000422208,0.000419034,0.000415906,0.000412826,0.00040979,0.000508499,0.000504814,0.000601419,0.000597123,0.000688988,0.000681499,0.000674171,0.000762284,0.00075426,0.000839704,0.000831047,0.000822567,0.000904731,0.000895684,0.000974426,0.001051455,0.001213508,0.001286355,0.001442523,0.001511467,0.00157899,0.001645134,0.001791368,0.001773455,0.001753966,0.001656042,0.001638235,0.001620807,0.001603746,0.001738187,0.001869856,0.001998838,0.002125214,0.002249063,0.002367854,0.00241309,0.002527563,0.0026396,0.002680547,0.002788657,0.002894537,0.002931629,0.003033927,0.003134178,0.003488843,0.00381646,0.004121576,0.004407831,0.004677363,0.004875545,0.005058309,0.005221975,0.00536196,0.005474713,0.006026874,0.006474948,0.006919838,0.007286815,0.007671767,0.008387258,0.009062017,0.009695782,0.01028399,0.010823452,0.011347213,0.011792904,0.012233669,0.012616415,0.013009773,0.013557198,0.014104564,0.014591555,0.015065652,0.015468488,0.015458658,0.015409015,0.015363807,0.015270149,0.015173912,0.015029057,0.014888891,0.014733989,0.01463072,0.014554623,0.01428689,0.014086019,0.013904722,0.013765624,0.013623013,0.013680815,0.013744825,0.013788382,0.013832993,0.013853523,0.013782879,0.013704793,0.013592799,0.013485078
tkl,3D_Soil-emissions,Tg N/y/cap,0.083502248,0.083215299,0.082930315,0.082647276,0.082366163,0.082086956,0.081809635,0.081534182,0.081260577,0.080988803,0.08071884,0.080441456,0.080165971,0.079892367,0.079620624,0.079350724,0.079082647,0.078816376,0.078551891,0.078289176,0.078028212,0.077760074,0.077493772,0.077229288,0.076966604,0.0767057,0.076446559,0.076189163,0.075933495,0.075679537,0.150854543,0.150336143,0.149821293,0.149309957,0.1488021,0.22244653,0.221695021,0.220948573,0.220207135,0.219470656,0.291652117,0.290649876,0.2896545,0.288665918,0.287684061,0.286708861,0.28574025,0.355972702,0.354778162,0.424309936,0.422895569,0.492116328,0.490860929,0.489611919,0.558136285,0.556723281,0.624732091,0.623158459,0.621592734,0.688927619,0.6872053,0.753992516,0.820438981,0.954743242,1.020342895,1.153461048,1.218227578,1.282667828,1.346784257,1.477749744,1.474055369,1.470285407,1.399874011,1.396311991,1.392768052,1.389242057,1.517708524,1.645527805,1.772704778,1.899244273,2.02515107,2.150292407,2.209801118,2.333835756,2.457240777,2.515520439,2.637843402,2.759550129,2.816630925,2.937279504,3.057324841,3.627968338,4.122340426,4.533508541,4.871794872,5.155279503,5.342136855,5.513639002,5.680539933,5.853391685,6.033101975,6.753926702,7.430340557,8.200922604,8.983572895,9.927234927,11.50159744,13.29288472,15.29614721,17.4251497,19.5302843,21.55009452,23.31639136,24.9682338,26.52284264,28.20838628,30.39591315,32.75418275,35.0388601,37.22438392,39.0212492,39.43037975,39.49320148,39.51807229,39.66942149,40.22183304,41.17990654,42.57075472,44.21809467,46.12095296,47.91796147,48.89450411,49.93581515,50.78023407,51.50918635,51.84210526,52.45258339,52.71317829,52.93742018,53.66008912,55.21907216,57.6462766,61.22733612,65.72908956,70.67610063
tkm,3D_Soil-emissions,Tg N/y/cap,0.000182309,0.000180917,0.000179547,0.000178197,0.000176867,0.000175557,0.000174266,0.000172994,0.000171741,0.000170505,0.000169287,0.000167995,0.000166722,0.000165469,0.000164234,0.000163017,0.000161819,0.000160637,0.000159473,0.000158326,0.000157195,0.000155995,0.000154813,0.000153649,0.000152503,0.000151373,0.00015026,0.000149163,0.000148082,0.000147017,0.000291934,0.000289705,0.000287511,0.000285349,0.000283219,0.000421682,0.000418582,0.000415526,0.000412515,0.000409547,0.000542163,0.000538024,0.000533948,0.000529934,0.000525979,0.000522083,0.000518244,0.000643077,0.000638417,0.000760589,0.000755156,0.000871334,0.000861863,0.000852595,0.000964029,0.000953881,0.001061938,0.00105099,0.001040266,0.001144176,0.001132734,0.001232315,0.001329732,0.001534672,0.001626799,0.001824299,0.001911489,0.001996882,0.002080533,0.002265469,0.002242814,0.002218168,0.002094328,0.002071808,0.002049768,0.002028191,0.002198213,0.00236473,0.002527848,0.002687671,0.002844297,0.002994528,0.003051735,0.003196505,0.003338194,0.003389978,0.003526699,0.003660602,0.003707511,0.003836882,0.003963666,0.004477449,0.004949468,0.005379765,0.005770139,0.006123197,0.00637001,0.006588789,0.006781172,0.006948255,0.007091304,0.007818589,0.008427405,0.009044617,0.009564425,0.01010582,0.01108019,0.012001107,0.012869583,0.013682856,0.01443912,0.015183898,0.015832136,0.016477718,0.017043638,0.017619034,0.018396725,0.019171115,0.019867749,0.020561869,0.021181405,0.021253057,0.021280245,0.02132732,0.02132479,0.021334579,0.021298714,0.021280214,0.021212456,0.021145154,0.021019629,0.020517714,0.020041355,0.019564535,0.019167323,0.018815619,0.018792368,0.018819227,0.018861086,0.01894626,0.019038441,0.019047569,0.019086243,0.019104843,0.019140382
tls,3D_Soil-emissions,Tg N/y/cap,0.000336082,0.000334627,0.000333185,0.000331755,0.000330337,0.000328931,0.000327537,0.000326155,0.000324785,0.000323426,0.000322079,0.000320684,0.000319302,0.000317932,0.000316573,0.000315226,0.00031389,0.000312566,0.000311252,0.00030995,0.000308659,0.000307322,0.000305998,0.000304684,0.000303382,0.000302091,0.000300811,0.000299542,0.000298284,0.000297035,0.000591596,0.000589035,0.000586496,0.000583979,0.000581483,0.000868513,0.000864833,0.000861184,0.000857565,0.000853977,0.001133892,0.001128983,0.001124117,0.001119292,0.001114509,0.001109766,0.001105064,0.001375501,0.001369722,0.001636789,0.001629969,0.00189374,0.001885915,0.001878154,0.002137665,0.002128939,0.002385321,0.002375664,0.002366084,0.002618425,0.002607951,0.002856842,0.003103677,0.003606055,0.003847796,0.004343036,0.004579816,0.004814678,0.005047647,0.005530113,0.005507992,0.005485137,0.005214177,0.00519272,0.005171438,0.00515033,0.005617908,0.006081699,0.00654175,0.006998106,0.007450811,0.007898598,0.008104321,0.008545733,0.008983527,0.009182303,0.00961395,0.010042102,0.010234205,0.010656426,0.01107527,0.012551576,0.013984563,0.015371112,0.016708438,0.017994307,0.019013478,0.019985274,0.020909934,0.021788267,0.02262149,0.025378164,0.027828991,0.030364219,0.032600718,0.034915499,0.038761637,0.042479686,0.046034779,0.049362277,0.05242751,0.055294354,0.057695331,0.060274502,0.063187046,0.067106588,0.073175606,0.080774291,0.08923049,0.097804344,0.10492053,0.107310923,0.107587168,0.106774483,0.105549186,0.104867751,0.104579546,0.104763701,0.104874832,0.104832282,0.104156675,0.101191815,0.098127505,0.095189227,0.093147213,0.092008888,0.093310498,0.095565234,0.098094204,0.100230304,0.101158543,0.100133049,0.098118428,0.095542326,0.093389596
ton,3D_Soil-emissions,Tg N/y/cap,0.002776335,0.002766794,0.002757319,0.002747908,0.002738562,0.002729278,0.002720058,0.002710899,0.002701802,0.002692766,0.00268379,0.002674568,0.002665408,0.002656311,0.002647276,0.002638302,0.002629389,0.002620536,0.002611742,0.002603007,0.002594331,0.002585415,0.002576561,0.002567768,0.002559034,0.002550359,0.002541743,0.002533185,0.002524684,0.00251624,0.005015706,0.00499847,0.004981352,0.004964351,0.004947465,0.007396041,0.007371054,0.007346236,0.007321584,0.007297097,0.009697031,0.009663708,0.009630613,0.009597744,0.009565099,0.009532675,0.00950047,0.011835602,0.011795886,0.014107721,0.014060696,0.01636219,0.01632045,0.016278922,0.018557263,0.018510283,0.020771482,0.020719161,0.020667103,0.022905895,0.02284863,0.025069213,0.027278467,0.031743899,0.033924997,0.038350992,0.04050439,0.04264694,0.044778723,0.049133145,0.049010312,0.048884966,0.046543884,0.046425452,0.046307621,0.046190386,0.050461719,0.054711534,0.058939994,0.063147258,0.067333485,0.071494263,0.073472845,0.077596826,0.081699873,0.083637592,0.087704662,0.091751243,0.093649101,0.0976605,0.101651842,0.11153698,0.121162377,0.130721431,0.14034051,0.150025305,0.157896604,0.165545603,0.172625966,0.178708621,0.183441558,0.202384688,0.217342087,0.231884058,0.243878646,0.256848164,0.281297615,0.304878049,0.328006314,0.351114275,0.374540714,0.399906455,0.425019398,0.451802035,0.477119931,0.502563754,0.533285532,0.563701604,0.592162872,0.621891895,0.651563861,0.666652399,0.682087465,0.699546788,0.716127795,0.733345396,0.748828959,0.764838611,0.779467681,0.79521397,0.810282495,0.812138001,0.815334151,0.817527111,0.820460294,0.821783521,0.833905213,0.845368087,0.855194611,0.865520853,0.875400927,0.880793222,0.886823898,0.891512559,0.896972841
tto,3D_Soil-emissions,Tg N/y/cap,0.000980392,0.000959693,0.00093985,0.00092081,0.000902527,0.000884956,0.000868056,0.000851789,0.00083612,0.000821018,0.000806452,0.000776687,0.000749041,0.000723296,0.000699262,0.000676773,0.000655686,0.000635873,0.000617223,0.000599635,0.000583022,0.000568802,0.000555259,0.000542346,0.00053002,0.000518242,0.000506976,0.000496189,0.000485852,0.000475937,0.000932836,0.000910084,0.000888415,0.000867754,0.000848033,0.001243781,0.001216742,0.001190854,0.001166045,0.001142248,0.001492537,0.001457234,0.001423563,0.001391412,0.001360682,0.001331279,0.001303121,0.001595161,0.00156279,0.001838048,0.001802203,0.002065394,0.002029509,0.00199485,0.002241549,0.002204533,0.002439809,0.002400808,0.002363033,0.002584921,0.00254549,0.002787321,0.003026965,0.003515562,0.003749795,0.004230808,0.004459783,0.004686733,0.004911685,0.005379173,0.005355699,0.005262277,0.004936965,0.00485375,0.004773294,0.004695462,0.00506014,0.005413301,0.005755481,0.006087186,0.006408889,0.006601377,0.006588022,0.006763349,0.006928325,0.006906743,0.007058523,0.00720207,0.007174969,0.007308135,0.007434622,0.008348132,0.009175099,0.009921391,0.010597341,0.011215671,0.011659058,0.012079783,0.012489752,0.012899508,0.013317918,0.01490716,0.016363283,0.017925745,0.019374009,0.020933365,0.023480762,0.026028223,0.028557135,0.031028548,0.033403947,0.035760443,0.037884184,0.039996173,0.041923591,0.043895769,0.046409368,0.048953746,0.051322966,0.053685048,0.055836684,0.056504759,0.057022515,0.057610921,0.058146528,0.058841866,0.059541254,0.060406127,0.061250405,0.06221032,0.063098247,0.062931639,0.062869398,0.062760666,0.062784128,0.062788795,0.063733495,0.064727127,0.065661078,0.066651855,0.067587817,0.06813986,0.068709698,0.069156078,0.069661032
tun,3D_Soil-emissions,Tg N/y/cap,0.000125327,0.000123273,0.000121285,0.000119359,0.000117494,0.000115687,0.000113934,0.000112234,0.000110583,0.00010898,0.000107424,0.000105662,0.000103958,0.000102308,0.00010071,9.92E-05,9.77E-05,9.62E-05,9.48E-05,9.34E-05,9.21E-05,9.06E-05,8.91E-05,8.77E-05,8.63E-05,8.50E-05,8.37E-05,8.25E-05,8.12E-05,8.01E-05,0.000157847,0.000155259,0.000152755,0.00015033,0.000147981,0.000218557,0.000215246,0.000212033,0.000208915,0.000205887,0.000270594,0.000265891,0.000261348,0.000256957,0.000252712,0.000248604,0.000244628,0.000300972,0.000296308,0.000350143,0.000344879,0.000394351,0.000386655,0.000379254,0.000425293,0.000417452,0.000461133,0.000452934,0.000445021,0.000485978,0.000477775,0.000515224,0.000551229,0.000630939,0.00066346,0.00073822,0.000767657,0.000796059,0.00082348,0.000890444,0.000875574,0.000858527,0.000803853,0.000788789,0.000774279,0.000760293,0.000817928,0.000873554,0.000927273,0.000979182,0.001029372,0.001074596,0.001086158,0.001128642,0.001169572,0.001178808,0.00121741,0.001254676,0.00126199,0.001297261,0.00133137,0.001487911,0.001643099,0.001797578,0.001951527,0.002104712,0.002231426,0.002356276,0.00247794,0.002594923,0.002705766,0.003045372,0.003346401,0.003654941,0.003924991,0.004202106,0.004656908,0.005086928,0.005493409,0.005878606,0.006244574,0.006611644,0.006940835,0.007270569,0.007563191,0.007854962,0.00823274,0.008605232,0.008934892,0.009250291,0.009516079,0.00951868,0.009489219,0.009465557,0.009427685,0.009410155,0.009387796,0.009386075,0.009375643,0.009377792,0.009364983,0.009194923,0.009043119,0.008890267,0.008764496,0.008646066,0.008664616,0.008695512,0.008726879,0.008777837,0.008835788,0.008859899,0.008900868,0.008934071,0.00897435
tur,3D_Soil-emissions,Tg N/y/cap,8.64E-06,8.61E-06,8.58E-06,8.55E-06,8.52E-06,8.49E-06,8.46E-06,8.44E-06,8.41E-06,8.38E-06,8.35E-06,8.33E-06,8.32E-06,8.30E-06,8.28E-06,8.26E-06,8.24E-06,8.23E-06,8.21E-06,8.19E-06,8.17E-06,8.16E-06,8.14E-06,8.12E-06,8.11E-06,8.09E-06,8.07E-06,8.06E-06,8.04E-06,8.03E-06,1.60E-05,1.60E-05,1.60E-05,1.59E-05,1.59E-05,2.38E-05,2.37E-05,2.37E-05,2.36E-05,2.36E-05,3.14E-05,3.13E-05,3.13E-05,3.12E-05,3.12E-05,3.11E-05,3.11E-05,3.88E-05,3.87E-05,4.64E-05,4.63E-05,5.35E-05,5.30E-05,5.25E-05,5.95E-05,5.90E-05,6.57E-05,6.51E-05,6.46E-05,7.11E-05,7.05E-05,7.67E-05,8.28E-05,9.56E-05,0.000101328,0.000113657,0.000119118,0.000124469,0.000129712,0.000141274,0.000139892,0.000137227,0.00012854,0.00012618,0.000123906,0.000121712,0.000130984,0.00013994,0.000148594,0.000156962,0.000165058,0.000173438,0.000176415,0.000184441,0.000192267,0.000194904,0.000202413,0.000209742,0.000212078,0.000219123,0.000226005,0.00025222,0.000276861,0.000300013,0.000321768,0.000342223,0.000357456,0.000371785,0.00038529,0.000398045,0.000410115,0.000456972,0.000498098,0.000540594,0.000577692,0.000616126,0.000680996,0.000742718,0.000801294,0.000856658,0.000908776,0.000960456,0.001006159,0.001051732,0.001092162,0.001133068,0.001187012,0.001240852,0.001289535,0.00133761,0.001380228,0.00138639,0.001389193,0.001393592,0.001395981,0.001401031,0.001404744,0.001411015,0.001415787,0.001422741,0.00142792,0.001409592,0.001393987,0.001377244,0.00136264,0.001346495,0.001348999,0.001351125,0.001351376,0.001353225,0.001355152,0.001350831,0.001348161,0.00134423,0.001342321
tuv,3D_Soil-emissions,Tg N/y/cap,0.025377183,0.025289977,0.025203367,0.025117349,0.025031916,0.024947062,0.024862781,0.024779068,0.024695917,0.024613322,0.024531277,0.024446977,0.024363255,0.024280104,0.024197518,0.024115493,0.024034022,0.023953099,0.02387272,0.023792878,0.023713568,0.023632078,0.023551146,0.023470767,0.023390935,0.023311643,0.023232888,0.023154662,0.023076962,0.022999782,0.045846232,0.045688684,0.045532216,0.045376816,0.045222473,0.067603765,0.067375374,0.067148521,0.066923191,0.066699367,0.088636048,0.088331457,0.088028952,0.087728512,0.087430115,0.087133742,0.086839371,0.108183728,0.107820696,0.12895211,0.128522269,0.149559163,0.149177634,0.148798047,0.1696233,0.169193874,0.189862444,0.189384201,0.188908361,0.209372118,0.208848688,0.229146003,0.24933976,0.290156192,0.310092595,0.350548557,0.370231765,0.389815813,0.409301449,0.449103193,0.447980435,0.446834705,0.425435966,0.424353431,0.423276392,0.422204806,0.461247074,0.500092655,0.538743032,0.577199672,0.61546403,0.653495757,0.67158106,0.709276449,0.746780492,0.764492274,0.801667468,0.838655382,0.856002817,0.892669149,0.929152149,1.053438039,1.171137136,1.283004835,1.389904901,1.492268968,1.572993991,1.64987843,1.722667576,1.789896286,1.851245085,2.066645306,2.253168518,2.445735249,2.617018095,2.800997214,3.114635905,3.424754867,3.731762065,4.034382365,4.331140351,4.63477436,4.920230594,5.213584505,5.49060817,5.777488614,6.140350877,6.512282497,6.862869466,7.211961302,7.527015278,7.634803922,7.713664896,7.797456318,7.871617664,7.967160037,8.065438737,8.185013037,8.30239622,8.436696838,8.562860951,8.546819788,8.546632978,8.537385221,8.543752721,8.540153896,8.65716753,8.776080878,8.881508464,8.992959249,9.098630428,9.154260374,9.213011542,9.259645464,9.319925358
twn,3D_Soil-emissions,Tg N/y/cap,4.40E-05,4.39E-05,4.37E-05,4.36E-05,4.34E-05,4.33E-05,4.32E-05,4.30E-05,4.29E-05,4.28E-05,4.26E-05,4.25E-05,4.24E-05,4.22E-05,4.21E-05,4.20E-05,4.18E-05,4.17E-05,4.15E-05,4.14E-05,4.13E-05,4.11E-05,4.10E-05,4.09E-05,4.08E-05,4.06E-05,4.05E-05,4.04E-05,4.02E-05,4.01E-05,8.00E-05,7.89E-05,7.77E-05,7.67E-05,7.56E-05,0.000111857,0.000110359,0.000108901,0.000107481,0.000106097,0.000139665,0.000138913,0.000138169,0.000137432,0.000136704,0.000135983,0.00013527,0.000168206,0.000167333,0.000199762,0.000198736,0.000230295,0.000228751,0.000227229,0.000257973,0.000256278,0.000286431,0.000284574,0.00028274,0.000312145,0.000310159,0.000334717,0.000358363,0.000410464,0.000431906,0.00048088,0.000500362,0.000519182,0.000537373,0.000581393,0.00057199,0.000557466,0.000518949,0.000506409,0.00049446,0.000483063,0.000517148,0.000549731,0.00058091,0.000610772,0.0006394,0.000644575,0.000630679,0.000635776,0.000640407,0.000628517,0.000633064,0.000637245,0.000626857,0.000630958,0.000634764,0.000704502,0.000769845,0.00083059,0.000886542,0.000937588,0.00097281,0.001004021,0.001031507,0.001055654,0.001076876,0.001187596,0.001280886,0.001375313,0.001453753,0.001533647,0.001676448,0.001808613,0.00193281,0.002052509,0.002170464,0.002295464,0.002414046,0.002537706,0.002650015,0.002761139,0.002900313,0.003036624,0.003159899,0.003284938,0.003402632,0.00343683,0.003467449,0.003505693,0.003540922,0.003583778,0.003624107,0.003672149,0.003716716,0.003766581,0.003810728,0.003790098,0.003774596,0.003754893,0.003741333,0.003724761,0.003761707,0.003799477,0.003832889,0.003870427,0.003906919,0.003924072,0.003945119,0.003961771,0.003984003
