"ISO2","year","sector","emission_species","units","emissions"
"DE","2018","C_OtherStatComb","CO","Gg","514.088582806667"
"DE","2018","D_Fugitive","CO","Gg","0.765334841031626"
"DE","2018","E_Solvents","CO","Gg","13.4677420956"
"DE","2018","F_RoadTransport","CO","Gg","973.626137829012"
"DE","2018","G_Shipping","CO","Gg","8.75542200394115"
"DE","2018","H_Aviation","CO","Gg","8.95392320395489"
"DE","2018","I_Offroad","CO","Gg","398.303853552064"
"DE","2018","J_Waste","CO","Gg","16.5134804612"
"DE","2018","K_AgriLivestock","CO","Gg","0"
"DE","2018","L_AgriOther","CO","Gg","0"
"DE","2018","M_Other","CO","Gg","0"
"DE","2018","O_AviCruise","CO","Gg","23.4989289716165"
"DE","2018","P_IntShipping","CO","Gg","9.03807206107146"
"DE","2018","N_Natural","CO","Gg","97.6069656735096"
"EU09","2003","A_PublicPower","CO","Gg","272.816072172778"
"EU09","2003","B_Industry","CO","Gg","4282.62565702131"
"EU09","2003","C_OtherStatComb","CO","Gg","4085.72657403391"
"EU09","2003","D_Fugitive","CO","Gg","77.9665600737821"
"EU09","2003","E_Solvents","CO","Gg","62.2868832627303"
"EU09","2003","F_RoadTransport","CO","Gg","9325.22537729847"
"EU09","2003","G_Shipping","CO","Gg","367.496989807004"
"EU09","2003","H_Aviation","CO","Gg","93.9334821169875"
"EU09","2003","I_Offroad","CO","Gg","1168.97032860298"
"EU09","2003","J_Waste","CO","Gg","118.692424133516"
"EU09","2003","K_AgriLivestock","CO","Gg","0"
"EU09","2003","L_AgriOther","CO","Gg","81.0551468242662"
"EU09","2003","M_Other","CO","Gg","0"
"EU09","2003","O_AviCruise","CO","Gg","67.7615451082689"
"EU09","2003","P_IntShipping","CO","Gg","73.9555266024567"
"EU09","2003","N_Natural","CO","Gg","811.68075753799"
"HU","2012","A_PublicPower","CO","Gg","9.26847072163318"
"HU","2012","B_Industry","CO","Gg","24.9547461574985"
"HU","2012","C_OtherStatComb","CO","Gg","368.364817749747"
"HU","2012","D_Fugitive","CO","Gg","0.587573103023"
"HU","2012","E_Solvents","CO","Gg","1.09124125953333"
"HU","2012","F_RoadTransport","CO","Gg","134.48956610216"
"HU","2012","G_Shipping","CO","Gg","0.0444"
"HU","2012","H_Aviation","CO","Gg","0.20585395918302"
"HU","2012","I_Offroad","CO","Gg","7.67806208592055"
"HU","2012","J_Waste","CO","Gg","25.6540083293807"
"HU","2012","K_AgriLivestock","CO","Gg","0"
"HU","2012","L_AgriOther","CO","Gg","0.221541950616"
"HU","2012","M_Other","CO","Gg","0"
"HU","2012","O_AviCruise","CO","Gg","0.530072287490255"
"HU","2012","P_IntShipping","CO","Gg","0"
"HU","2012","N_Natural","CO","Gg","0"
"IE","2022","A_PublicPower","CO","Gg","11.632404245428"
"IE","2022","B_Industry","CO","Gg","8.4683678126558"
"IE","2022","C_OtherStatComb","CO","Gg","63.8264119203936"
"IE","2022","D_Fugitive","CO","Gg","0"
"IE","2022","E_Solvents","CO","Gg","0.15910379433305"
"IE","2022","F_RoadTransport","CO","Gg","17.325002715624"
"IE","2022","G_Shipping","CO","Gg","0.366031104649197"
"IE","2022","H_Aviation","CO","Gg","0.971314570968"
"IE","2022","I_Offroad","CO","Gg","2.00825806648648"
"IE","2022","J_Waste","CO","Gg","0.147841089394585"
"IE","2022","K_AgriLivestock","CO","Gg","0"
"IE","2022","L_AgriOther","CO","Gg","0"
"IE","2022","M_Other","CO","Gg","0"
"IE","2022","O_AviCruise","CO","Gg","2.95280181339049"
"IE","2022","P_IntShipping","CO","Gg","0.486990833481221"
"IE","2022","N_Natural","CO","Gg","0"
"GB","2021","A_PublicPower","CO","Gg","44.715751313787"
"GB","2021","B_Industry","CO","Gg","295.980082973797"
"GB","2021","C_OtherStatComb","CO","Gg","249.620711757551"
"GB","2021","D_Fugitive","CO","Gg","14.514453747722"
"GB","2021","E_Solvents","CO","Gg","1.869836425381"
"GB","2021","F_RoadTransport","CO","Gg","244.068555509433"
"GB","2021","G_Shipping","CO","Gg","40.755696225372"
"GB","2021","H_Aviation","CO","Gg","13.446727498891"
"GB","2021","I_Offroad","CO","Gg","386.222302649434"
"GB","2021","J_Waste","CO","Gg","28.035673312427"
"GB","2021","K_AgriLivestock","CO","Gg","0"
"GB","2021","L_AgriOther","CO","Gg","0"
"GB","2021","M_Other","CO","Gg","0"
"GB","2021","O_AviCruise","CO","Gg","6.239795240841"
"GB","2021","P_IntShipping","CO","Gg","8.547154758031"
"GB","2021","N_Natural","CO","Gg","9.422641808195"
"RO","2005","A_PublicPower","CO","Gg","9.6689464"
"RO","2005","B_Industry","CO","Gg","140.250911558"
"RO","2005","C_OtherStatComb","CO","Gg","461.55874792"
"RO","2005","D_Fugitive","CO","Gg","137.4293727235"
"RO","2005","E_Solvents","CO","Gg","2.4278779241"
"RO","2005","F_RoadTransport","CO","Gg","348.217346252118"
"RO","2005","G_Shipping","CO","Gg","0.228705586995662"
"RO","2005","H_Aviation","CO","Gg","0.24197308"
"RO","2005","I_Offroad","CO","Gg","115.129948268913"
"RO","2005","J_Waste","CO","Gg","8.214419293474"
"RO","2005","K_AgriLivestock","CO","Gg","0"
"RO","2005","L_AgriOther","CO","Gg","0.292378283663784"
"RO","2005","M_Other","CO","Gg","0"
"RO","2005","O_AviCruise","CO","Gg","0.58308152"
"RO","2005","P_IntShipping","CO","Gg","0.0604980808527851"
"RO","2005","N_Natural","CO","Gg","0"
"EU28","2012","A_PublicPower","CO","Gg","351.123099028267"
"EU28","2012","B_Industry","CO","Gg","3812.49905251425"
"EU28","2012","C_OtherStatComb","CO","Gg","9235.29205545437"
"EU28","2012","D_Fugitive","CO","Gg","295.679426783707"
"EU28","2012","E_Solvents","CO","Gg","46.6787566134344"
"EU28","2012","F_RoadTransport","CO","Gg","4966.54321613254"
"EU28","2012","G_Shipping","CO","Gg","267.244671438853"
"EU28","2012","H_Aviation","CO","Gg","86.5447644124685"
"EU28","2012","I_Offroad","CO","Gg","1212.57072436286"
"EU28","2012","J_Waste","CO","Gg","544.096129845531"
"EU28","2012","K_AgriLivestock","CO","Gg","0"
"EU28","2012","L_AgriOther","CO","Gg","144.002205230349"
"EU28","2012","M_Other","CO","Gg","3.01424666904008"
"EU28","2012","O_AviCruise","CO","Gg","297.190252512269"
"EU28","2012","P_IntShipping","CO","Gg","148.895342917706"
"EU28","2012","N_Natural","CO","Gg","2155.04134574449"
"FI","2007","A_PublicPower","CO","Gg","12.8856867559552"
"FI","2007","B_Industry","CO","Gg","53.58010236875"
"FI","2007","C_OtherStatComb","CO","Gg","160.627491928179"
"FI","2007","D_Fugitive","CO","Gg","0"
"FI","2007","E_Solvents","CO","Gg","0.220315348"
"FI","2007","F_RoadTransport","CO","Gg","143.796514884236"
"FI","2007","G_Shipping","CO","Gg","24.0014550286914"
"FI","2007","H_Aviation","CO","Gg","1.27278969986136"
"FI","2007","I_Offroad","CO","Gg","87.0535175522772"
"FI","2007","J_Waste","CO","Gg","0"
"FI","2007","K_AgriLivestock","CO","Gg","0"
"FI","2007","L_AgriOther","CO","Gg","2.596364405"
"FI","2007","M_Other","CO","Gg","0"
"FI","2007","O_AviCruise","CO","Gg","2.807730067338"
"FI","2007","P_IntShipping","CO","Gg","2.8851"
"FI","2007","N_Natural","CO","Gg","0"
"RU","2013","A_PublicPower","CO","Gg","228.795"
"RU","2013","B_Industry","CO","Gg","1159.247"
"RU","2013","C_OtherStatComb","CO","Gg","107.174310669309"
"RU","2013","D_Fugitive","CO","Gg","673.034"
"RU","2013","E_Solvents","CO","Gg","0.591"
"RU","2013","F_RoadTransport","CO","Gg","7546.3"
"RU","2013","G_Shipping","CO","Gg","4.8720873"
"RU","2013","H_Aviation","CO","Gg","0.794"
"RU","2013","I_Offroad","CO","Gg","158.680988380269"
"RU","2013","J_Waste","CO","Gg","6.1"
"RU","2013","K_AgriLivestock","CO","Gg","0"
"RU","2013","L_AgriOther","CO","Gg","0"
"RU","2013","M_Other","CO","Gg","90.672"
"RU","2013","O_AviCruise","CO","Gg","0"
"RU","2013","P_IntShipping","CO","Gg","0"
"RU","2013","N_Natural","CO","Gg","165.815433"
"LU","1991","A_PublicPower","CO","Gg","0.00751567553914219"
"LU","1991","B_Industry","CO","Gg","358.579607311399"
"LU","1991","C_OtherStatComb","CO","Gg","4.6132795897595"
"LU","1991","D_Fugitive","CO","Gg","0"
"LU","1991","E_Solvents","CO","Gg","0.0204299642654317"
"LU","1991","F_RoadTransport","CO","Gg","90.9940039236539"
"LU","1991","G_Shipping","CO","Gg","0.117410247425493"
"LU","1991","H_Aviation","CO","Gg","0.423874206896552"
"LU","1991","I_Offroad","CO","Gg","2.72060430334718"
"LU","1991","J_Waste","CO","Gg","0"
"LU","1991","K_AgriLivestock","CO","Gg","0"
"LU","1991","L_AgriOther","CO","Gg","0"
"LU","1991","M_Other","CO","Gg","0"
"LU","1991","O_AviCruise","CO","Gg","0.474068647178333"
"LU","1991","P_IntShipping","CO","Gg","0"
"LU","1991","N_Natural","CO","Gg","0"
"MK","2010","A_PublicPower","CO","Gg","1.74812529445434"
"MK","2010","B_Industry","CO","Gg","7.08796642354783"
"MK","2010","C_OtherStatComb","CO","Gg","32.8431433612075"
"MK","2010","D_Fugitive","CO","Gg","0.080718"
"MK","2010","E_Solvents","CO","Gg","0.5737563"
"MK","2010","F_RoadTransport","CO","Gg","15.8122454935966"
"MK","2010","G_Shipping","CO","Gg","0.000821871765113631"
"MK","2010","H_Aviation","CO","Gg","0.0777263268427"
"MK","2010","I_Offroad","CO","Gg","1.75712585744676"
"MK","2010","J_Waste","CO","Gg","2.5258524640995"
"MK","2010","K_AgriLivestock","CO","Gg","0"
"MK","2010","L_AgriOther","CO","Gg","0"
"MK","2010","M_Other","CO","Gg","0"
"MK","2010","O_AviCruise","CO","Gg","8.2409161716"
"MK","2010","P_IntShipping","CO","Gg","0"
"MK","2010","N_Natural","CO","Gg","14.175"
"DK","2010","A_PublicPower","CO","Gg","11.4927906940071"
"DK","2010","B_Industry","CO","Gg","5.10048546410342"
"DK","2010","C_OtherStatComb","CO","Gg","116.690561727282"
"DK","2010","D_Fugitive","CO","Gg","0.251487988633614"
"DK","2010","E_Solvents","CO","Gg","2.533114268"
"DK","2010","F_RoadTransport","CO","Gg","138.49049533462"
"DK","2010","G_Shipping","CO","Gg","1.1418326979847"
"DK","2010","H_Aviation","CO","Gg","2.21746685503283"
"DK","2010","I_Offroad","CO","Gg","77.0663556246451"
"DK","2010","J_Waste","CO","Gg","2.459022646"
"DK","2010","K_AgriLivestock","CO","Gg","0"
"DK","2010","L_AgriOther","CO","Gg","0.7923749895"
"DK","2010","M_Other","CO","Gg","0"
"DK","2010","O_AviCruise","CO","Gg","1.60267164449227"
"DK","2010","P_IntShipping","CO","Gg","5.56905381389494"
"DK","2010","N_Natural","CO","Gg","0"
"AM","2021","A_PublicPower","CO","Gg","1.1304234396"
"AM","2021","B_Industry","CO","Gg","3.7423194504"
"AM","2021","C_OtherStatComb","CO","Gg","14.4270764064"
"AM","2021","D_Fugitive","CO","Gg","0"
"AM","2021","E_Solvents","CO","Gg","0"
"AM","2021","F_RoadTransport","CO","Gg","130.13"
"AM","2021","G_Shipping","CO","Gg","0"
"AM","2021","H_Aviation","CO","Gg","0"
"AM","2021","I_Offroad","CO","Gg","0"
"AM","2021","J_Waste","CO","Gg","0"
"AM","2021","K_AgriLivestock","CO","Gg","0"
"AM","2021","L_AgriOther","CO","Gg","0"
"AM","2021","M_Other","CO","Gg","0"
"AM","2021","O_AviCruise","CO","Gg","0"
"AM","2021","P_IntShipping","CO","Gg","0"
"AM","2021","N_Natural","CO","Gg","2.9376"
"LV","1997","A_PublicPower","CO","Gg","1.66592994469258"
"LV","1997","B_Industry","CO","Gg","3.2489095870721"
"LV","1997","C_OtherStatComb","CO","Gg","135.784480325855"
"LV","1997","D_Fugitive","CO","Gg","0"
"LV","1997","E_Solvents","CO","Gg","0.120475721"
"LV","1997","F_RoadTransport","CO","Gg","99.0829936158886"
"LV","1997","G_Shipping","CO","Gg","0.0412353096342792"
"LV","1997","H_Aviation","CO","Gg","0.109700286516502"
"LV","1997","I_Offroad","CO","Gg","12.7495733760501"
"LV","1997","J_Waste","CO","Gg","0.000395993"
"LV","1997","K_AgriLivestock","CO","Gg","0"
"LV","1997","L_AgriOther","CO","Gg","0.214902458"
"LV","1997","M_Other","CO","Gg","20.6537370234"
"LV","1997","O_AviCruise","CO","Gg","0.0298392700834978"
"LV","1997","P_IntShipping","CO","Gg","0.532801168"
"LV","1997","N_Natural","CO","Gg","2.4192"
"PL","2018","A_PublicPower","CO","Gg","63.2877462112172"
"PL","2018","B_Industry","CO","Gg","223.570289578691"
"PL","2018","C_OtherStatComb","CO","Gg","2439.55019817196"
"PL","2018","D_Fugitive","CO","Gg","5.83524048466899"
"PL","2018","E_Solvents","CO","Gg","2.5319085278988"
"PL","2018","F_RoadTransport","CO","Gg","302.976669413694"
"PL","2018","G_Shipping","CO","Gg","0.0137885095179644"
"PL","2018","H_Aviation","CO","Gg","1.34519872163638"
"PL","2018","I_Offroad","CO","Gg","17.7431460111944"
"PL","2018","J_Waste","CO","Gg","21.141867771656"
"PL","2018","K_AgriLivestock","CO","Gg","0"
"PL","2018","L_AgriOther","CO","Gg","0.690147045315398"
"PL","2018","M_Other","CO","Gg","0"
"PL","2018","O_AviCruise","CO","Gg","5.29293434197485"
"PL","2018","P_IntShipping","CO","Gg","0"
"PL","2018","N_Natural","CO","Gg","14.9125503521456"
"LV","2010","A_PublicPower","CO","Gg","1.36130779692"
"LV","2010","B_Industry","CO","Gg","4.79726878218789"
"LV","2010","C_OtherStatComb","CO","Gg","106.244312049493"
"LV","2010","D_Fugitive","CO","Gg","0"
"LV","2010","E_Solvents","CO","Gg","0.10028474"
"LV","2010","F_RoadTransport","CO","Gg","27.3086864823343"
"LV","2010","G_Shipping","CO","Gg","0.0760870701364877"
"LV","2010","H_Aviation","CO","Gg","0.154831076094"
"LV","2010","I_Offroad","CO","Gg","9.23689632380035"
"LV","2010","J_Waste","CO","Gg","0.00043672"
"LV","2010","K_AgriLivestock","CO","Gg","0"
"LV","2010","L_AgriOther","CO","Gg","0.9306527921"
"LV","2010","M_Other","CO","Gg","3.4191609787764"
"LV","2010","O_AviCruise","CO","Gg","0.1082335594495"
"LV","2010","P_IntShipping","CO","Gg","1.89440066679803"
"LV","2010","N_Natural","CO","Gg","1.7118"
"HR","2020","A_PublicPower","CO","Gg","1.21115564223948"
"HR","2020","B_Industry","CO","Gg","9.23436057993299"
"HR","2020","C_OtherStatComb","CO","Gg","154.914752660007"
"HR","2020","D_Fugitive","CO","Gg","16.4650413934437"
"HR","2020","E_Solvents","CO","Gg","0.617573910594646"
"HR","2020","F_RoadTransport","CO","Gg","19.9627801496063"
"HR","2020","G_Shipping","CO","Gg","0.297480804804"
"HR","2020","H_Aviation","CO","Gg","0.610031106384"
"HR","2020","I_Offroad","CO","Gg","9.07452749079352"
"HR","2020","J_Waste","CO","Gg","2.20606407"
"HR","2020","K_AgriLivestock","CO","Gg","0"
"HR","2020","L_AgriOther","CO","Gg","0.0113697724279981"
"HR","2020","M_Other","CO","Gg","0"
"HR","2020","O_AviCruise","CO","Gg","0.05526633978"
"HR","2020","P_IntShipping","CO","Gg","0.11987894052"
"HR","2020","N_Natural","CO","Gg","71.982"
"IS","2019","A_PublicPower","CO","Gg","0.0010972404028044"
"IS","2019","B_Industry","CO","Gg","100.399452910216"
"IS","2019","C_OtherStatComb","CO","Gg","0.029919522299463"
"IS","2019","D_Fugitive","CO","Gg","0"
"IS","2019","E_Solvents","CO","Gg","0.01514998735"
"IS","2019","F_RoadTransport","CO","Gg","3.36432693608327"
"IS","2019","G_Shipping","CO","Gg","0.0633178695232"
"IS","2019","H_Aviation","CO","Gg","0.423949944554461"
"IS","2019","I_Offroad","CO","Gg","0.88772397946271"
"IS","2019","J_Waste","CO","Gg","0.121056852184332"
"IS","2019","K_AgriLivestock","CO","Gg","0"
"IS","2019","L_AgriOther","CO","Gg","0"
"IS","2019","M_Other","CO","Gg","0"
"IS","2019","O_AviCruise","CO","Gg","0.746386046898802"
"IS","2019","P_IntShipping","CO","Gg","0.24447948585"
"IS","2019","N_Natural","CO","Gg","0"
"EU15","2005","A_PublicPower","CO","Gg","247.262345750915"
"EU15","2005","B_Industry","CO","Gg","4765.71894926981"
"EU15","2005","C_OtherStatComb","CO","Gg","4730.28095743251"
"EU15","2005","D_Fugitive","CO","Gg","128.389226305563"
"EU15","2005","E_Solvents","CO","Gg","47.1766815873379"
"EU15","2005","F_RoadTransport","CO","Gg","7409.33506734137"
"EU15","2005","G_Shipping","CO","Gg","386.339376571227"
"EU15","2005","H_Aviation","CO","Gg","57.0533018033534"
"EU15","2005","I_Offroad","CO","Gg","1266.22232342668"
"EU15","2005","J_Waste","CO","Gg","511.772608568658"
"EU15","2005","K_AgriLivestock","CO","Gg","0"
"EU15","2005","L_AgriOther","CO","Gg","172.782588916112"
"EU15","2005","M_Other","CO","Gg","0"
"EU15","2005","O_AviCruise","CO","Gg","95.6610184287263"
"EU15","2005","P_IntShipping","CO","Gg","154.383778993748"
"EU15","2005","N_Natural","CO","Gg","1197.65474591296"
"LT","2010","A_PublicPower","CO","Gg","5.328222"
"LT","2010","B_Industry","CO","Gg","4.1596780791101"
"LT","2010","C_OtherStatComb","CO","Gg","103.494018"
"LT","2010","D_Fugitive","CO","Gg","0.372369"
"LT","2010","E_Solvents","CO","Gg","0.706458562"
