"ISO2","year","sector","emission_species","units","emissions"
"AL","1995","J_Waste","PM2.5","Gg","0.534190387403403"
"AL","1995","K_AgriLivestock","PM2.5","Gg","0.953317466867779"
"AL","1995","L_AgriOther","PM2.5","Gg","0"
"AL","1995","M_Other","PM2.5","Gg","0"
"AL","1995","O_AviCruise","PM2.5","Gg","0"
"AL","1995","P_IntShipping","PM2.5","Gg","0"
"AL","1995","N_Natural","PM2.5","Gg","0"
"FI","1996","A_PublicPower","PM2.5","Gg","1.41499759831606"
"FI","1996","B_Industry","PM2.5","Gg","8.55044410465661"
"FI","1996","C_OtherStatComb","PM2.5","Gg","8.47541150085263"
"FI","1996","D_Fugitive","PM2.5","Gg","1.60529270129737"
"FI","1996","E_Solvents","PM2.5","Gg","0.171853838637358"
"FI","1996","F_RoadTransport","PM2.5","Gg","5.4641065271491"
"FI","1996","G_Shipping","PM2.5","Gg","0.589567876338964"
"FI","1996","H_Aviation","PM2.5","Gg","0.00522200671476521"
"FI","1996","I_Offroad","PM2.5","Gg","3.85790412894692"
"FI","1996","J_Waste","PM2.5","Gg","0.22245642047"
"FI","1996","K_AgriLivestock","PM2.5","Gg","0.242506009425"
"FI","1996","L_AgriOther","PM2.5","Gg","0.5197564612"
"FI","1996","M_Other","PM2.5","Gg","0"
"FI","1996","O_AviCruise","PM2.5","Gg","0.0612352771688172"
"FI","1996","P_IntShipping","PM2.5","Gg","0.809327956989247"
"FI","1996","N_Natural","PM2.5","Gg","0"
"EU12","1997","A_PublicPower","PM2.5","Gg","0"
"EU12","1997","B_Industry","PM2.5","Gg","0"
"EU12","1997","C_OtherStatComb","PM2.5","Gg","0"
"EU12","1997","D_Fugitive","PM2.5","Gg","0"
"EU12","1997","E_Solvents","PM2.5","Gg","0"
"EU12","1997","F_RoadTransport","PM2.5","Gg","0"
"EU12","1997","G_Shipping","PM2.5","Gg","0"
"EU12","1997","H_Aviation","PM2.5","Gg","0"
"EU12","1997","I_Offroad","PM2.5","Gg","0"
"EU12","1997","J_Waste","PM2.5","Gg","0"
"EU12","1997","K_AgriLivestock","PM2.5","Gg","0"
"EU12","1997","L_AgriOther","PM2.5","Gg","0"
"EU12","1997","M_Other","PM2.5","Gg","0"
"EU12","1997","O_AviCruise","PM2.5","Gg","0"
"EU12","1997","P_IntShipping","PM2.5","Gg","0"
"EU12","1997","N_Natural","PM2.5","Gg","0"
"EU12","1997","z_Memo","PM2.5","Gg","0"
"LI","1999","A_PublicPower","PM2.5","Gg","4.6012686336e-05"
"LI","1999","B_Industry","PM2.5","Gg","0.000650213799692589"
"LI","1999","C_OtherStatComb","PM2.5","Gg","0.00636636213733982"
"LI","1999","D_Fugitive","PM2.5","Gg","0"
"LI","1999","E_Solvents","PM2.5","Gg","0.0026400682743561"
"LI","1999","F_RoadTransport","PM2.5","Gg","0.0204275594259055"
"LI","1999","G_Shipping","PM2.5","Gg","0"
"LI","1999","H_Aviation","PM2.5","Gg","4.97786666666667e-06"
"LI","1999","I_Offroad","PM2.5","Gg","0.00518206250641196"
"LI","1999","J_Waste","PM2.5","Gg","0.00130175082478505"
"LI","1999","K_AgriLivestock","PM2.5","Gg","0.000207480618894882"
"LI","1999","L_AgriOther","PM2.5","Gg","0.00032055638664254"
"LI","1999","M_Other","PM2.5","Gg","8.24380214165734e-06"
"BG","1993","A_PublicPower","PM2.5","Gg","9.48"
"BG","1993","B_Industry","PM2.5","Gg","5.69919486285784"
"BG","1993","C_OtherStatComb","PM2.5","Gg","15.077264777"
"BG","1993","D_Fugitive","PM2.5","Gg","0.2250225"
"BG","1993","E_Solvents","PM2.5","Gg","0.541445030534074"
"BG","1993","F_RoadTransport","PM2.5","Gg","1.18344191111205"
"BG","1993","G_Shipping","PM2.5","Gg","0.289875024084395"
"BG","1993","H_Aviation","PM2.5","Gg","0.0005261"
"BG","1993","I_Offroad","PM2.5","Gg","1.40304704523696"
"BG","1993","J_Waste","PM2.5","Gg","0.420231041192163"
"BG","1993","K_AgriLivestock","PM2.5","Gg","0.410518588472893"
"BG","1993","L_AgriOther","PM2.5","Gg","0.366789221404424"
"BG","1993","M_Other","PM2.5","Gg","0"
"BG","1993","O_AviCruise","PM2.5","Gg","0.00347778888888889"
"BG","1993","P_IntShipping","PM2.5","Gg","0.905784975915605"
"BG","1993","N_Natural","PM2.5","Gg","0"
"FI","1991","A_PublicPower","PM2.5","Gg","2.14260823786782"
"FI","1991","B_Industry","PM2.5","Gg","16.7922550410224"
"FI","1991","C_OtherStatComb","PM2.5","Gg","9.03807301400953"
"FI","1991","D_Fugitive","PM2.5","Gg","0.691358990221158"
"FI","1991","E_Solvents","PM2.5","Gg","0.211796032047163"
"FI","1991","F_RoadTransport","PM2.5","Gg","8.30161171492218"
"FI","1991","G_Shipping","PM2.5","Gg","0.55951722412245"
"FI","1991","H_Aviation","PM2.5","Gg","0.00499113080812512"
"FI","1991","I_Offroad","PM2.5","Gg","4.15519472447011"
"FI","1991","J_Waste","PM2.5","Gg","0.3803656780235"
"FI","1991","K_AgriLivestock","PM2.5","Gg","0.260484211053"
"FI","1991","L_AgriOther","PM2.5","Gg","0.5284938575"
"FI","1991","M_Other","PM2.5","Gg","0"
"FI","1991","O_AviCruise","PM2.5","Gg","0.0621876206708233"
"FI","1991","P_IntShipping","PM2.5","Gg","1.08670709677419"
"FI","1991","N_Natural","PM2.5","Gg","0"
"AT","2007","A_PublicPower","PM2.5","Gg","0.779947414808749"
"AT","2007","B_Industry","PM2.5","Gg","3.04367763455745"
"AT","2007","C_OtherStatComb","PM2.5","Gg","7.35546099862699"
"AT","2007","D_Fugitive","PM2.5","Gg","0.079230810776"
"AT","2007","E_Solvents","PM2.5","Gg","0.493831210320182"
"AT","2007","F_RoadTransport","PM2.5","Gg","7.332314902985"
"AT","2007","G_Shipping","PM2.5","Gg","0.0850726799512118"
"AT","2007","H_Aviation","PM2.5","Gg","0.106751575513165"
"AT","2007","I_Offroad","PM2.5","Gg","2.33865324339653"
"AT","2007","J_Waste","PM2.5","Gg","0.272377861236783"
"AT","2007","K_AgriLivestock","PM2.5","Gg","0.110975183093092"
"AT","2007","L_AgriOther","PM2.5","Gg","0.200048610053834"
"AT","2007","M_Other","PM2.5","Gg","0"
"AT","2007","O_AviCruise","PM2.5","Gg","0.663235570257394"
"AT","2007","P_IntShipping","PM2.5","Gg","0"
"AT","2007","N_Natural","PM2.5","Gg","0"
"KZ","2000","A_PublicPower","PM2.5","Gg","4.02656028925"
"KZ","2000","B_Industry","PM2.5","Gg","51.277853601249"
"KZ","2000","C_OtherStatComb","PM2.5","Gg","2.16111285946973"
"KZ","2000","D_Fugitive","PM2.5","Gg","0.5702513"
"KZ","2000","E_Solvents","PM2.5","Gg","0"
"KZ","2000","F_RoadTransport","PM2.5","Gg","3.90660960920543"
"KZ","2000","G_Shipping","PM2.5","Gg","0.00169274"
"KZ","2000","H_Aviation","PM2.5","Gg","0"
"KZ","2000","I_Offroad","PM2.5","Gg","0.366900217997184"
"KZ","2000","J_Waste","PM2.5","Gg","0.000103"
"KZ","2000","K_AgriLivestock","PM2.5","Gg","1.6051171"
"KZ","2000","L_AgriOther","PM2.5","Gg","0.971718"
"KZ","2000","M_Other","PM2.5","Gg","0"
"KZ","2000","O_AviCruise","PM2.5","Gg","0.0409074149687244"
"KZ","2000","P_IntShipping","PM2.5","Gg","0.170363882344677"
"KZ","2000","N_Natural","PM2.5","Gg","9.278"
"IT","1994","A_PublicPower","PM2.5","Gg","24.4005273678305"
"IT","1994","B_Industry","PM2.5","Gg","40.3508446462525"
"IT","1994","C_OtherStatComb","PM2.5","Gg","68.1250768066149"
"IT","1994","D_Fugitive","PM2.5","Gg","0.629248383636364"
"IT","1994","E_Solvents","PM2.5","Gg","4.719030182"
"IT","1994","F_RoadTransport","PM2.5","Gg","52.3473791438686"
"IT","1994","G_Shipping","PM2.5","Gg","8.82157028117335"
"IT","1994","H_Aviation","PM2.5","Gg","0.0354850921653659"
"IT","1994","I_Offroad","PM2.5","Gg","22.8711955483548"
"IT","1994","J_Waste","PM2.5","Gg","4.9575175970562"
"IT","1994","K_AgriLivestock","PM2.5","Gg","4.30858020325576"
"IT","1994","L_AgriOther","PM2.5","Gg","1.64377704316499"
"IT","1994","M_Other","PM2.5","Gg","0"
"IT","1994","O_AviCruise","PM2.5","Gg","0.525972643026955"
"IT","1994","P_IntShipping","PM2.5","Gg","8.22796474645743"
"IT","1994","N_Natural","PM2.5","Gg","29.7377921183693"
"EE","2002","A_PublicPower","PM2.5","Gg","4.829453"
"EE","2002","B_Industry","PM2.5","Gg","1.103431"
"EE","2002","C_OtherStatComb","PM2.5","Gg","2.594668"
"EE","2002","D_Fugitive","PM2.5","Gg","0.378372809"
"EE","2002","E_Solvents","PM2.5","Gg","0.067155"
"EE","2002","F_RoadTransport","PM2.5","Gg","1.00912764281803"
"EE","2002","G_Shipping","PM2.5","Gg","0.0154"
"EE","2002","H_Aviation","PM2.5","Gg","0.000272"
"EE","2002","I_Offroad","PM2.5","Gg","0.290855"
"EE","2002","J_Waste","PM2.5","Gg","0.277174"
"EE","2002","K_AgriLivestock","PM2.5","Gg","0.069844"
"EE","2002","L_AgriOther","PM2.5","Gg","0.091219"
"EE","2002","M_Other","PM2.5","Gg","0"
"EE","2002","O_AviCruise","PM2.5","Gg","0.002869"
"EE","2002","P_IntShipping","PM2.5","Gg","0.4662"
"EE","2002","N_Natural","PM2.5","Gg","2.65279"
"NL","2006","A_PublicPower","PM2.5","Gg","0.314537367"
"NL","2006","B_Industry","PM2.5","Gg","5.062427058"
"NL","2006","C_OtherStatComb","PM2.5","Gg","6.705265427"
"NL","2006","D_Fugitive","PM2.5","Gg","1.279427705"
"NL","2006","E_Solvents","PM2.5","Gg","1.44239056"
"NL","2006","F_RoadTransport","PM2.5","Gg","6.266460573"
"NL","2006","G_Shipping","PM2.5","Gg","0.958839489"
"NL","2006","H_Aviation","PM2.5","Gg","0.040210279"
"NL","2006","I_Offroad","PM2.5","Gg","4.65268355"
"NL","2006","J_Waste","PM2.5","Gg","0.527848516"
"NL","2006","K_AgriLivestock","PM2.5","Gg","0.447570644"
"NL","2006","L_AgriOther","PM2.5","Gg","0.112948399"
"NL","2006","M_Other","PM2.5","Gg","0"
"NL","2006","O_AviCruise","PM2.5","Gg","0.437981767"
"NL","2006","P_IntShipping","PM2.5","Gg","7.590077165"
"NL","2006","N_Natural","PM2.5","Gg","0"
"MK","2001","A_PublicPower","PM2.5","Gg","3.45754261726344"
"MK","2001","B_Industry","PM2.5","Gg","2.5172209058544"
"MK","2001","C_OtherStatComb","PM2.5","Gg","11.0677093586958"
"MK","2001","D_Fugitive","PM2.5","Gg","0.0532078421058823"
"MK","2001","E_Solvents","PM2.5","Gg","0.7049930325"
"MK","2001","F_RoadTransport","PM2.5","Gg","0.413407533476409"
"MK","2001","G_Shipping","PM2.5","Gg","1.11472074660185e-05"
"MK","2001","H_Aviation","PM2.5","Gg","0.00183420022800489"
"MK","2001","I_Offroad","PM2.5","Gg","0.0796136929066456"
"MK","2001","J_Waste","PM2.5","Gg","0.0641453485334418"
"MK","2001","K_AgriLivestock","PM2.5","Gg","0.120218821678758"
"MK","2001","L_AgriOther","PM2.5","Gg","0.07464"
"MK","2001","M_Other","PM2.5","Gg","0"
"MK","2001","O_AviCruise","PM2.5","Gg","0"
"MK","2001","P_IntShipping","PM2.5","Gg","0"
"MK","2001","N_Natural","PM2.5","Gg","0.6116418"
"AT","2019","A_PublicPower","PM2.5","Gg","0.80300032416625"
"AT","2019","B_Industry","PM2.5","Gg","2.24125804330698"
"AT","2019","C_OtherStatComb","PM2.5","Gg","6.54745185189925"
"AT","2019","D_Fugitive","PM2.5","Gg","0.058693356208"
"AT","2019","E_Solvents","PM2.5","Gg","0.419648231223"
"AT","2019","F_RoadTransport","PM2.5","Gg","3.28220521837296"
"AT","2019","G_Shipping","PM2.5","Gg","0.0689408098415939"
"AT","2019","H_Aviation","PM2.5","Gg","0.137279693573465"
"AT","2019","I_Offroad","PM2.5","Gg","0.79664815817919"
"AT","2019","J_Waste","PM2.5","Gg","0.327636241201593"
"AT","2019","K_AgriLivestock","PM2.5","Gg","0.113733315638352"
"AT","2019","L_AgriOther","PM2.5","Gg","0.14303599273577"
"AT","2019","M_Other","PM2.5","Gg","0"
"AT","2019","O_AviCruise","PM2.5","Gg","0.877374337275583"
"AT","2019","P_IntShipping","PM2.5","Gg","0"
"AT","2019","N_Natural","PM2.5","Gg","0"
"EU27","2017","A_PublicPower","PM2.5","Gg","34.0263"
"EU27","2017","B_Industry","PM2.5","Gg","162.1927996439"
"EU27","2017","C_OtherStatComb","PM2.5","Gg","941.991614"
"EU27","2017","D_Fugitive","PM2.5","Gg","7.8597327"
"EU27","2017","E_Solvents","PM2.5","Gg","20.2986757"
"EU27","2017","F_RoadTransport","PM2.5","Gg","130.95818"
"EU27","2017","G_Shipping","PM2.5","Gg","13.84391"
"EU27","2017","H_Aviation","PM2.5","Gg","2.465398"
"EU27","2017","I_Offroad","PM2.5","Gg","37.7952234"
"EU27","2017","J_Waste","PM2.5","Gg","92.914695141"
"EU27","2017","K_AgriLivestock","PM2.5","Gg","21.5744354"
"EU27","2017","L_AgriOther","PM2.5","Gg","17.6405836"
"EU27","2017","M_Other","PM2.5","Gg","0.41024"
"EU27","2017","O_AviCruise","PM2.5","Gg","6.405278"
"EU27","2017","P_IntShipping","PM2.5","Gg","91.5736"
"EU27","2017","N_Natural","PM2.5","Gg","92.9773"
"FI","2000","A_PublicPower","PM2.5","Gg","0.754276827550871"
"FI","2000","B_Industry","PM2.5","Gg","6.84847761770689"
"FI","2000","C_OtherStatComb","PM2.5","Gg","7.88527422219525"
"FI","2000","D_Fugitive","PM2.5","Gg","0.828654650224499"
"FI","2000","E_Solvents","PM2.5","Gg","0.247278166194849"
"FI","2000","F_RoadTransport","PM2.5","Gg","4.01359845157174"
"FI","2000","G_Shipping","PM2.5","Gg","0.553332917286653"
"FI","2000","H_Aviation","PM2.5","Gg","0.00706431166258932"
"FI","2000","I_Offroad","PM2.5","Gg","3.93143878760422"
"FI","2000","J_Waste","PM2.5","Gg","0.20005993912"
"FI","2000","K_AgriLivestock","PM2.5","Gg","0.218783532424"
"FI","2000","L_AgriOther","PM2.5","Gg","0.5023779758"
"FI","2000","M_Other","PM2.5","Gg","0"
"FI","2000","O_AviCruise","PM2.5","Gg","0.0671776705751321"
"FI","2000","P_IntShipping","PM2.5","Gg","1.26098933333333"
"FI","2000","N_Natural","PM2.5","Gg","0"
"NO","2017","A_PublicPower","PM2.5","Gg","1.281485363"
"NO","2017","B_Industry","PM2.5","Gg","5.3740073655"
"NO","2017","C_OtherStatComb","PM2.5","Gg","13.2558917918"
"NO","2017","D_Fugitive","PM2.5","Gg","0.437765746"
"NO","2017","E_Solvents","PM2.5","Gg","0.2198815949"
"NO","2017","F_RoadTransport","PM2.5","Gg","2.8775985983"
"NO","2017","G_Shipping","PM2.5","Gg","1.3451975915"
"NO","2017","H_Aviation","PM2.5","Gg","0.0189220223"
"NO","2017","I_Offroad","PM2.5","Gg","1.1355791074"
"NO","2017","J_Waste","PM2.5","Gg","0.2709398767"
"NO","2017","K_AgriLivestock","PM2.5","Gg","0.2908060899"
"NO","2017","L_AgriOther","PM2.5","Gg","0.2618121703"
"NO","2017","M_Other","PM2.5","Gg","0"
"NO","2017","O_AviCruise","PM2.5","Gg","0.1084277139"
"NO","2017","P_IntShipping","PM2.5","Gg","0.5330232057"
"NO","2017","N_Natural","PM2.5","Gg","0"
"NO","2013","A_PublicPower","PM2.5","Gg","0.8307350402"
"NO","2013","B_Industry","PM2.5","Gg","6.4854763465"
"NO","2013","C_OtherStatComb","PM2.5","Gg","14.8228395675"
"NO","2013","D_Fugitive","PM2.5","Gg","0.607413201"
"NO","2013","E_Solvents","PM2.5","Gg","0.2381710372"
"NO","2013","F_RoadTransport","PM2.5","Gg","3.6885394237"
"NO","2013","G_Shipping","PM2.5","Gg","1.6736992371"
"NO","2013","H_Aviation","PM2.5","Gg","0.017966605"
"NO","2013","I_Offroad","PM2.5","Gg","1.2067623623"
"NO","2013","J_Waste","PM2.5","Gg","0.2146326283"
"NO","2013","K_AgriLivestock","PM2.5","Gg","0.286095918"
"NO","2013","L_AgriOther","PM2.5","Gg","0.1984233384"
"NO","2013","M_Other","PM2.5","Gg","0"
"NO","2013","O_AviCruise","PM2.5","Gg","0.1033248481"
"NO","2013","P_IntShipping","PM2.5","Gg","1.447098703"
"NO","2013","N_Natural","PM2.5","Gg","0"
"MD","2007","A_PublicPower","PM2.5","Gg","0.08298024378"
"MD","2007","B_Industry","PM2.5","Gg","0.47555178"
"MD","2007","C_OtherStatComb","PM2.5","Gg","2.43960302"
"MD","2007","D_Fugitive","PM2.5","Gg","3.44e-05"
"MD","2007","E_Solvents","PM2.5","Gg","0.186051"
"MD","2007","F_RoadTransport","PM2.5","Gg","0.489728988888323"
"MD","2007","G_Shipping","PM2.5","Gg","0.000152661171016797"
"MD","2007","H_Aviation","PM2.5","Gg","0.001738135"
"MD","2007","I_Offroad","PM2.5","Gg","0.156138029696038"
"MD","2007","J_Waste","PM2.5","Gg","0.59812625560195"
"MD","2007","K_AgriLivestock","PM2.5","Gg","0.1926"
"MD","2007","L_AgriOther","PM2.5","Gg","0.1308342486"
"MD","2007","M_Other","PM2.5","Gg","0"
"MD","2007","O_AviCruise","PM2.5","Gg","0.000961765"
"MD","2007","P_IntShipping","PM2.5","Gg","0"
"MD","2007","N_Natural","PM2.5","Gg","0"
"MD","2007","z_Memo","PM2.5","Gg","0.428393666625646"
"CH","2010","A_PublicPower","PM2.5","Gg","0.106711794315402"
"CH","2010","B_Industry","PM2.5","Gg","1.79645676436157"
"CH","2010","C_OtherStatComb","PM2.5","Gg","5.27914331677796"
"CH","2010","D_Fugitive","PM2.5","Gg","0.00030993610023"
"CH","2010","E_Solvents","PM2.5","Gg","0.48537"
"CH","2010","F_RoadTransport","PM2.5","Gg","2.08488744962678"
"CH","2010","G_Shipping","PM2.5","Gg","0.0497236309148399"
"CH","2010","H_Aviation","PM2.5","Gg","0.0255831260954207"
"CH","2010","I_Offroad","PM2.5","Gg","1.06229125436417"
"CH","2010","J_Waste","PM2.5","Gg","0.363712267460981"
"CH","2010","K_AgriLivestock","PM2.5","Gg","0.0890779508500294"
"CH","2010","L_AgriOther","PM2.5","Gg","0.0458685266567028"
"CH","2010","M_Other","PM2.5","Gg","0.00442313456514437"
"CH","2010","O_AviCruise","PM2.5","Gg","0.112857301024562"
"CH","2010","P_IntShipping","PM2.5","Gg","0"
"CH","2010","N_Natural","PM2.5","Gg","0.0695791"
"IS","1994","A_PublicPower","PM2.5","Gg","0.03599176628"
"IS","1994","B_Industry","PM2.5","Gg","0.430215789606056"
"IS","1994","C_OtherStatComb","PM2.5","Gg","0.006003336932"
"IS","1994","D_Fugitive","PM2.5","Gg","0"
"IS","1994","E_Solvents","PM2.5","Gg","0.0217321032"
"IS","1994","F_RoadTransport","PM2.5","Gg","0.262126873057994"
"IS","1994","G_Shipping","PM2.5","Gg","0.01849644"
"IS","1994","H_Aviation","PM2.5","Gg","0.00143687166896166"
"IS","1994","I_Offroad","PM2.5","Gg","0.579450838"
"IS","1994","J_Waste","PM2.5","Gg","0.12852001695239"
"IS","1994","K_AgriLivestock","PM2.5","Gg","0.0257797875660171"
"IS","1994","L_AgriOther","PM2.5","Gg","0.00255091869157574"
"IS","1994","M_Other","PM2.5","Gg","0"
"IS","1994","O_AviCruise","PM2.5","Gg","0.0196493874120396"
"IS","1994","P_IntShipping","PM2.5","Gg","0.02144103"
"IS","1994","N_Natural","PM2.5","Gg","0"
"GR","1994","A_PublicPower","PM2.5","Gg","12.4773494139311"
"GR","1994","B_Industry","PM2.5","Gg","3.61487841738805"
"GR","1994","C_OtherStatComb","PM2.5","Gg","23.7255716014909"
"GR","1994","D_Fugitive","PM2.5","Gg","0.3570336"
"GR","1994","E_Solvents","PM2.5","Gg","3.67592944494748"
"GR","1994","F_RoadTransport","PM2.5","Gg","7.05781631912504"
"GR","1994","G_Shipping","PM2.5","Gg","1.52834866245722"
"GR","1994","H_Aviation","PM2.5","Gg","0.0117571896558825"
"GR","1994","I_Offroad","PM2.5","Gg","1.72925988"
"GR","1994","J_Waste","PM2.5","Gg","5.1030468528751"
"GR","1994","K_AgriLivestock","PM2.5","Gg","0.523109298202291"
"GR","1994","L_AgriOther","PM2.5","Gg","2.73136241205703"
"GR","1994","M_Other","PM2.5","Gg","0"
"GR","1994","O_AviCruise","PM2.5","Gg","0.155323708362739"
"GR","1994","P_IntShipping","PM2.5","Gg","12.8137994876546"
"GR","1994","N_Natural","PM2.5","Gg","0.703860452629903"
"MC","1997","A_PublicPower","PM2.5","Gg","0.00113770052177"
"MC","1997","B_Industry","PM2.5","Gg","0.000453717999825178"
"MC","1997","C_OtherStatComb","PM2.5","Gg","0.000818863597354365"
"MC","1997","D_Fugitive","PM2.5","Gg","0"
"MC","1997","E_Solvents","PM2.5","Gg","0.00145206301281102"
"MC","1997","F_RoadTransport","PM2.5","Gg","0.012539027439007"
"MC","1997","G_Shipping","PM2.5","Gg","0.00112996881461087"
"MC","1997","H_Aviation","PM2.5","Gg","0"
"MC","1997","I_Offroad","PM2.5","Gg","0.00410806488616684"
"MC","1997","J_Waste","PM2.5","Gg","1.02989599999996e-05"
"MC","1997","K_AgriLivestock","PM2.5","Gg","0"
"MC","1997","L_AgriOther","PM2.5","Gg","0"
"MC","1997","M_Other","PM2.5","Gg","0"
"MC","1997","O_AviCruise","PM2.5","Gg","0"
"MC","1997","P_IntShipping","PM2.5","Gg","0.00421841255754224"
"MC","1997","N_Natural","PM2.5","Gg","0"
"EE","2010","A_PublicPower","PM2.5","Gg","5.252063"
"EE","2010","B_Industry","PM2.5","Gg","1.07799927"
"EE","2010","C_OtherStatComb","PM2.5","Gg","2.370668"
"EE","2010","D_Fugitive","PM2.5","Gg","0.548245"
"EE","2010","E_Solvents","PM2.5","Gg","0.047339"
"EE","2010","F_RoadTransport","PM2.5","Gg","0.903581202303788"
"EE","2010","G_Shipping","PM2.5","Gg","0.0112"
"EE","2010","H_Aviation","PM2.5","Gg","0.000558"
"EE","2010","I_Offroad","PM2.5","Gg","0.180126"
"EE","2010","J_Waste","PM2.5","Gg","0.1227368"
"EE","2010","K_AgriLivestock","PM2.5","Gg","0.071793"
"EE","2010","L_AgriOther","PM2.5","Gg","0.098221"
"EE","2010","M_Other","PM2.5","Gg","0"
"EE","2010","O_AviCruise","PM2.5","Gg","0.005298"
"EE","2010","P_IntShipping","PM2.5","Gg","1.172513"
"EE","2010","N_Natural","PM2.5","Gg","0.034134"
"CH","1991","A_PublicPower","PM2.5","Gg","0.72087014680448"
"CH","1991","B_Industry","PM2.5","Gg","3.58685929813597"
"CH","1991","C_OtherStatComb","PM2.5","Gg","17.4062900192179"
"CH","1991","D_Fugitive","PM2.5","Gg","0.000794958576289"
"CH","1991","E_Solvents","PM2.5","Gg","0.523968"
"CH","1991","F_RoadTransport","PM2.5","Gg","3.40713461018788"
"CH","1991","G_Shipping","PM2.5","Gg","0.058740264912448"
"CH","1991","H_Aviation","PM2.5","Gg","0.100034113115119"
"CH","1991","I_Offroad","PM2.5","Gg","1.44557251087691"
"CH","1991","J_Waste","PM2.5","Gg","0.575597538888832"
"CH","1991","K_AgriLivestock","PM2.5","Gg","0.0732085400536431"
"CH","1991","L_AgriOther","PM2.5","Gg","0.04750177176777"
"CH","1991","M_Other","PM2.5","Gg","0.00449630004126303"
"CH","1991","O_AviCruise","PM2.5","Gg","0.378318566491353"
"CH","1991","P_IntShipping","PM2.5","Gg","0"
"CH","1991","N_Natural","PM2.5","Gg","0.17807354"
"AT","2006","A_PublicPower","PM2.5","Gg","0.750455480014071"
"AT","2006","B_Industry","PM2.5","Gg","3.12293313124732"
"AT","2006","C_OtherStatComb","PM2.5","Gg","7.54514245393153"
"AT","2006","D_Fugitive","PM2.5","Gg","0.086341848824"
"AT","2006","E_Solvents","PM2.5","Gg","0.473455319130608"
"AT","2006","F_RoadTransport","PM2.5","Gg","7.63289187961946"
"AT","2006","G_Shipping","PM2.5","Gg","0.0854342077249458"
"AT","2006","H_Aviation","PM2.5","Gg","0.0991233854263745"
"AT","2006","I_Offroad","PM2.5","Gg","2.54729459720344"
"AT","2006","J_Waste","PM2.5","Gg","0.218968749196202"
"AT","2006","K_AgriLivestock","PM2.5","Gg","0.10811194167959"
"AT","2006","L_AgriOther","PM2.5","Gg","0.198302444504665"
"AT","2006","M_Other","PM2.5","Gg","0"
"AT","2006","O_AviCruise","PM2.5","Gg","0.626596649206956"
"AT","2006","P_IntShipping","PM2.5","Gg","0"
"AT","2006","N_Natural","PM2.5","Gg","0"
"GB","2006","A_PublicPower","PM2.5","Gg","6.581800942896"
"GB","2006","B_Industry","PM2.5","Gg","20.322237001846"
"GB","2006","C_OtherStatComb","PM2.5","Gg","20.539739239822"
"GB","2006","D_Fugitive","PM2.5","Gg","2.115150070584"
"GB","2006","E_Solvents","PM2.5","Gg","2.730115398228"
"GB","2006","F_RoadTransport","PM2.5","Gg","25.0748263384546"
"GB","2006","G_Shipping","PM2.5","Gg","8.660983155546"
"GB","2006","H_Aviation","PM2.5","Gg","0.201303213059"
"GB","2006","I_Offroad","PM2.5","Gg","12.100450046805"
"GB","2006","J_Waste","PM2.5","Gg","6.680728630318"
"GB","2006","K_AgriLivestock","PM2.5","Gg","2.209598120564"
"GB","2006","L_AgriOther","PM2.5","Gg","0.669231227102"
"GB","2006","M_Other","PM2.5","Gg","0.025737040427"
"GB","2006","O_AviCruise","PM2.5","Gg","1.692453847413"
"GB","2006","P_IntShipping","PM2.5","Gg","19.183588148612"
"GB","2006","N_Natural","PM2.5","Gg","6.487519376677"
"IT","2003","A_PublicPower","PM2.5","Gg","4.106625939908"
"IT","2003","B_Industry","PM2.5","Gg","29.8510382974385"
"IT","2003","C_OtherStatComb","PM2.5","Gg","61.8468569499518"
"IT","2003","D_Fugitive","PM2.5","Gg","0.418649836"
"IT","2003","E_Solvents","PM2.5","Gg","5.24368032912517"
"IT","2003","F_RoadTransport","PM2.5","Gg","42.6103796024508"
"IT","2003","G_Shipping","PM2.5","Gg","9.14815999620052"
"IT","2003","H_Aviation","PM2.5","Gg","0.0692295976123355"
"IT","2003","I_Offroad","PM2.5","Gg","19.1315635898481"
"IT","2003","J_Waste","PM2.5","Gg","4.80134318086519"
"IT","2003","K_AgriLivestock","PM2.5","Gg","4.18235628178899"
"IT","2003","L_AgriOther","PM2.5","Gg","1.38679080075458"
"IT","2003","M_Other","PM2.5","Gg","0"
"IT","2003","O_AviCruise","PM2.5","Gg","0.817229301116198"
"IT","2003","P_IntShipping","PM2.5","Gg","13.9745035528017"
"IT","2003","N_Natural","PM2.5","Gg","22.3540418209922"
"GB","1991","A_PublicPower","PM2.5","Gg","31.089643712652"
"GB","1991","B_Industry","PM2.5","Gg","45.788304260448"
"GB","1991","C_OtherStatComb","PM2.5","Gg","55.206260693266"
"GB","1991","D_Fugitive","PM2.5","Gg","2.664066454281"
"GB","1991","E_Solvents","PM2.5","Gg","4.612698560643"
"GB","1991","F_RoadTransport","PM2.5","Gg","29.8831521152212"
"GB","1991","G_Shipping","PM2.5","Gg","13.416341093487"
"GB","1991","H_Aviation","PM2.5","Gg","0.151032257388"
"GB","1991","I_Offroad","PM2.5","Gg","22.810305328476"
"GB","1991","J_Waste","PM2.5","Gg","7.561070744785"
"GB","1991","K_AgriLivestock","PM2.5","Gg","2.26303054839"
"GB","1991","L_AgriOther","PM2.5","Gg","14.308825120812"
"GB","1991","M_Other","PM2.5","Gg","0.015550360931"
"GB","1991","O_AviCruise","PM2.5","Gg","1.280136807617"
