iso,sector,fuel,units,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013
gbr,1A2b_Ind-Comb-Non-ferrous-metals,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2c_Ind-Comb-Chemicals,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2d_Ind-Comb-Pulp-paper,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2e_Ind-Comb-Food-tobacco,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2f_Ind-Comb-Non-metalic-minerals,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-Construction,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-machinery,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-mining-quarying,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-other,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-textile-leather,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-transpequip,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A2g_Ind-Comb-wood-products,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A4c_Agriculture-forestry-fishing,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
gbr,1A5_Other-unspecified,hard_coal,fraction,0.014639657,0.014639657,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014116812,0.014639657,0.015162502,0.015554153,0.015162502,0.015476209,0.015476209,0.016103622,0.015162502,0.014744226,0.014430519,0.014639657,0.015267071,0.015123976,0.014925845,0.015223042,0.013655741,0.013121954,0.012635971,0.012014442,0.011664098,0.011114948,0.010708927,0.010802032,0.011395058,0.010508553,0.010439405,0.01156336,0.011547329,0.010454066,0.009707348,0.009657213,0.009327302,0.009629984,0.009708939,0.008643727,0.008755723
