iso,sector,fuel,units,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
gha,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10412557,0.208251139,0.312376709,0.416502279,0.520627848,0.53719328,0.553758711,0.570324143,0.586889574,0.603455006,0.873234891,1.143014776,1.412794661,1.682574546,1.952354431,2.205568884,2.458783338,2.711997791,2.965212245,3.218426698,3.599431623,3.980436549,4.361441474,4.742446399,5.123451324,5.116351854,5.109252383,5.102152912,5.095053442,5.087953971,5.426362072,5.764770174,6.103178275,6.441586376,6.779994478,6.818959963,7.013787391,6.818959963,5.494133456,5.260340543,5.338271514,5.922753797,2.182067188,4.052410492,6.078615739,6.312408652,4.558961804,0.623447768,0,0.522137506,0.311723884,0,0,0,0,1.363791993,1.55861942,1.55861942,1.55861942
gib,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grc,2C_Metal-production,process,kt,1.942528841,2.021226164,2.099923486,2.178620808,2.257318131,2.336015453,2.414712775,2.493410097,2.57210742,2.650804742,2.729502064,2.808199387,2.886896709,2.965594031,3.044291353,3.122988676,3.201685998,3.28038332,3.359080643,3.437777965,3.516475287,3.59517261,3.673869932,3.752567254,3.831264576,3.909961899,3.988659221,4.067356543,4.146053866,4.224751188,4.30344851,4.325862304,4.348276099,4.370689893,4.393103687,4.415517482,4.437931276,4.46034507,4.482758865,5.301220978,6.119683092,6.938471549,7.757260007,8.576048465,9.394836922,10.21362538,11.03306653,11.85250767,12.67194882,12.58448785,10.82788688,11.65221957,9.279512258,8.166744947,10.03189763,9.070930323,8.137965484,9.136820646,10.51319581,9.895050969,11.06286613,9.431316883,9.608167636,12.12603839,13.69614914,7.700019894,6.274992153,1.001504411,2.77219667,2.613708928,3.292101186,3.308418391,3.555641311,3.80286423,4.050087149,4.297310068,4.536374385,4.775438702,5.014503019,3.738961621,5.046000224,4.643312482,4.184524741,3.890736999,3.596949257,3.303161516,3.079211411,4.290761307,4.474031203,3.809201099,3.528773852,3.071794446,2.614815041,2.157835636,1.700856231,1.243876826,0.936036675,0.868153666,1.062290657,1.913787649,1.79574464,3.011292607,2.13969855,2.133159076,2.441194557,2.342980175,2.998615169,3.163091879,3.41355963,3.363074284,3.357730846,3.044946041,3.941930287,3.494939078,4.341884997,4.480516796,5.115388175,5.728265729,5.834243735,7.723964739,9.541906568,12.10312633,12.17737965,12.12295873,9.238708883,9.772578328,10.3655924,8.435494643,8.512839342,8.173012996,9.570157547,8.966076797,3.32215031,7.042527216,2.100076706,5.053104235,4.807386914,2.17918206,2.399152176,2.265950334,1.24,1.26,1.25,1.14,1.17,1.15,1.15,1.17,1.21,1.26,1.35,1.37,1.44,1.43,1.44,1.48,1.45,1.48,1.41,1,1.18,1.18,1.18,1.18,1.18
gtm,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039038,0.03278,0,0.020264,0.080758,0.01788,0.09407861,0.195997103,0.029737492,0,0.039740102,0,0,0,0.054068166,0.016761132,0.018653517,0.014057723,0.022438289,0.034062945,0.040348369,0.046633794,0.059474983,0.067044526,0.022438289,0.026763742,0.00648818,0.01946454,0.067585208,0.067044526,0.032711241,0.0298,0.0298,0.0298,0.0298,0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hti,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hnd,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkg,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hun,2C_Metal-production,process,kt,0.233289688,0.242740911,0.252192134,0.261643358,0.271094581,0.280545804,0.289997027,0.299448251,0.308899474,0.318350697,0.32780192,0.337253144,0.346704367,0.35615559,0.365606813,0.375058037,0.38450926,0.393960483,0.403411706,0.41286293,0.422314153,0.431765376,0.441216599,0.450667823,0.460119046,0.469570269,0.479021492,0.488472716,0.497923939,0.507375162,0.516826385,0.51951819,0.522209994,0.524901798,0.527593602,0.530285406,0.53297721,0.535669014,0.538360818,0.636654736,0.734948655,0.833242573,0.931536491,1.029830409,1.128124327,1.226418245,1.324712164,1.423006082,1.5213,1.42956,1.3398,1.33914,1.48038,1.35762,1.38864,1.41636,1.321302867,1.070485733,1.1714486,1.252611467,1.624834334,1.247991467,1.2117086,1.223605733,0.953682867,13.14588,13.3122,4.4682,0.748,0,2.2341,7.0455,0,0,0,0,0,0,0,0.07194,0.0462,0.03432,0.030888,0.027456,0.024024,0.020592,0.019633127,0.101966253,0.094392714,0.086819174,0.079245634,0.068374591,0.057503549,0.046632507,0.035761465,0.024890422,0.028858141,0.075872525,0.05028691,0.064301295,0.07831568,0.139319472,0.200323265,0.261327057,0.32233085,0.383334642,0.42290467,0.462474697,0.502044725,0.541614753,0.58118478,1.268653509,2.664638552,2.627630139,2.325179028,2.354032173,0.864769978,1.00408945,30.37832051,4.436099978,4.389809604,5.044549244,5.078049282,5.303146579,14.08425905,13.93813666,16.70792167,4.255885135,2.93066841,2.365412797,2.25094712,2.204456013,1.968433991,1.912704474,1.846438634,1.769636473,1.606757382,1.566745537,1.398119865,1.232538019,1.07,0.89,0.38,0.4,0.42,0.45,0.48,0.48,0.48,0.48,0.48,0.49,0.5,0.5,0.49,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
isl,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018928,0.000378559,0.000567839,0.000757118,0.000946398,0.001514237,0.002082075,0.002649914,0.003217753,0.003785592,0.004164151,0.00454271,0.004921269,0.005299828,0.005678387,0.008517581,0.011356775,0.014195968,0.017035162,0.019874356,0.021388592,0.022902829,0.024417066,0.025931302,0.027445539,0.031988249,0.036530959,0.041073668,0.045616378,0.050159088,0.059623067,0.069087046,0.078551025,0.088015004,0.097478983,0.102210972,0.106942961,0.111674951,0.11640694,0.12113893,0.12568164,0.13022435,0.134767059,0.139309769,0.143852479,0.188901019,0.233949558,0.278998098,0.324046637,0.369095177,0.311743465,0.254391753,0.197040041,0.139688328,0.082336616,0.111485671,0.140634726,0.169783781,0.198932836,0.228081891,0.279565936,0.331049982,0.382534027,0.434018072,0.485502117,0.55572484,0.625947564,0.696170287,0.766393011,0.836615734,0.913084683,0.989553633,1.066022582,1.142491532,1.218960481,1.359027369,1.499094256,1.639161144,1.779228032,1.919294919,2.126934616,2.334574313,2.54221401,2.749853707,2.957493404,3.058190139,3.158886874,3.25958361,3.360280345,3.460977081,3.411007272,3.361037463,3.311067655,3.261097846,3.211128038,3.246901878,3.282675718,3.318449558,3.354223399,3.18,2.48,2.47,2.79,2.73,2.73,2.76,3.18,3.49,4.57,5.21,5,5.37,5.66,5.69,5.63,6.46,7.48,12.18,12.63,12.87,12.87,12.87,12.87,12.87
ind,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52132,7.883535552,10.45144224,8.33894192,10.54941811,11.09374912,10.388,13.568,14.84,15.50992,14.7128,11.48192,14.0768,14.628,12.98384412,12.68800825,13.19353237,12.50358178,11.81363118,12.43228223,13.82549329,12.91628362,14.72571596,15.1689943,17.84751145,17.55642516,11.08048632,15.48533462,15.59455186,15.96113573,16.24170884,15.92846669,15.20242701,16.96239735,15.76439339,17.75225172,17.33793307,15.8307575,14.22302728,13.02977431,11.74781808,27.0642976,24.91654191,20.22178457,14.61173172,11.39344057,4.280349426,0.722793356,1.091929823,1.137190278,4.199286089,12.7254116,14.50816213,25.39344888,37.13176956,52.2657834,51.85318189,55.33714918,66.50232984,74.84600313,70.97251976,77.03137722,85.08419934,94.68287291,110.6524518,145.6202466,151.1256385,153.5673985,116.3297729,93.50066837,117.494357,194.3854581,266.164583,207.5510519,223.9198643,295.0980723,337.7281007,320.8966534,497.78744,876.3505289,896.4226274,794.7571937,723.6469588,919.275608,917.6606322,576.7206927,320.9726609,320.9726609
idn,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016016752,0.032033504,0.048050256,0.064067008,0.08008376,0.064067008,0.048050256,0.032033504,0.016016752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982093847,1.964187693,2.94628154,3.928375387,4.910469233,5.377891447,5.845313662,6.312735876,6.78015809,7.247580304,7.286545789,6.741028992,7.013787391,8.650337782,8.572406811,8.767234238,7.793097101,5.182409572,272.8170215,374.5335977,468.1137874,453.9784777,532.2810971,458.2164749,592.830992,436.297061,596.885544,546.4451302,667.6615091,566.7939575,595.055475,430.2714404,471.1874404,471.1874404
irn,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148687458,0.135170416,0.270340832,0.369285577,0.227626981,0.208162441,0.283046851,0.270340832,0.346036265,0.388479776,0.118949966,0.148687458,0.111650764,0.118949966,0.086371115,0.053792264,0.082276648,22.68065876,0.100181167,0.240364689,8.727179891,9.528876602,13.17146948,13.75266092,13.34314644,12.83287132,10.72317236,1.828326087,1.942585595,1.99955485,26.37906975,25.30948222,65.39840541,50.02877066,70.6135964,42.67105317,54.64934192,65.12770791,45.81609139,67.12444555,85.16517461,98.21189922,152.4364332,142.6276841,109.428757,114.9906768,197.5433706,226.8455839,237.3860435,321.7961602,302.8819982,272.0411239,308.1141155,385.0971655,392.9821018,355.1073395,373.8330931,386.8849282,381.0471921,371.2556642,361.4104139,319.9287353,319.9287353
irq,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irl,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isr,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ita,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2.5,3.75,5,6.25,7.5,8.75,10,11.25,12.5,11.53872023,10.57744047,9.616160701,8.654880935,7.693601169,6.733330894,5.773060618,5.087790343,4.128620068,3.493949793,4.377428308,5.271906822,5.800085337,6.792463852,7.513142366,7.728613549,7.894584732,8.052855916,8.219652099,8.386448282,7.696211246,7.00597421,6.315737175,5.625500139,4.935263103,4.366601996,3.896115889,4.208829782,3.721843675,3.010457568,0.576994845,2.216717837,3.856440828,5.496163819,7.135886811,11.01299116,11.73759552,26.69735792,34.44631851,38.22953715,37.16407104,40.56200493,43.69909716,48.06118938,51.36828161,56.39338938,63.99906216,68.08161493,69.37654437,73.4535538,71.62241591,58.13507801,37.36724011,14.34690221,14.54124831,27.00137084,37.45408594,47.55139675,47.25604756,67.31365838,74.83502972,80.39954094,86.27980872,92.16307738,94.81292995,93.89670333,92.29451103,91.53478482,91.88073712,91.76105536,79.84894181,83.99618711,78.8313823,73.31851303,77.26793184,79.8842579,82.10836098,96.87104603,107.2694531,105.9221785,102.5781507,121.3327791,152.8773791,154.5780312,130.1289089,132.9330749,108.2206353,118.7109979,105.7896411,102.2299035,81.53210636,64.72656005,56.85923545,51.73140855,52.18394934,46.24672874,41.23243929,27.19656405,17.45007063,5.49,5.11,4.18,4.22,4.61,4.72,4.58,3.3,3.27,3.26,3.31,3.25,3.64,4.02,4.1,4.1,4.09,4.22,4.32,4.12,3.23,3.23,3.23,3.23,3.23
jam,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpn,2C_Metal-production,process,kt,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,5.769792,6.1544448,6.5390976,6.9237504,7.3084032,7.693056,8.0777088,8.4623616,8.8470144,9.2316672,9.61632,11.834688,14.053056,16.271424,18.489792,23.66664,22.926528,25.144896,27.363264,29.581632,31.8,33.7716,35.7432,37.7148,39.6864,41.658,43.6296,45.6012,48.08089,50.137122,52.075346,56.991244,61.880024,66.842112,71.801518,76.878336,85.812922,93.77275,102.054716,110.53813,119.009326,131.633544,144.019362,156.617058,169.40011,182.008832,197.483446,210.12279,190.154218,165.056486,156.601802,153.7196353,155.4815561,157.2434769,159.0053976,160.7673184,162.5292391,178.8435466,187.373214,184.646452,192.792718,184.1429554,175.1416308,174.054663,174.6912553,184.7401675,208.0070893,233.4640136,269.2316318,224.6015168,288.0505217,284.3600278,277.375441,321.0937542,285.0606874,78.81892065,57.10587716,94.94279301,138.5891636,191.4120742,231.3203768,239.5632192,175.470542,186.2984927,204.4840965,219.9285448,240.8285978,249.58969,224.3841805,280.3707869,302.0730014,303.1850674,195.2796345,200.1318603,194.622413,177.8383888,191.8942779,182.9886887,198.3347603,109.0433607,21.08007135,22.78157264,24.45158977,28.44085065,30.23974013,19.93745207,191.284824,26.88332993,94.9376163,29.20912388,143.7438905,296.9154451,218.5870307,310.6464832,181.5174517,113.4484469,48.26387683,129.0476063,78.35876981,26.48674958,40.3,46.74,35.1,41.13,42.18,44.89,35.11,36.11,33.95,31.63,33.08,34.53,35.98,34.57,33.16,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.75
jor,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.439616594,5.263562882,51.25336196,55.17981195,65.96130028,83.94451159,120.2459479,141.4658913,180.0895308,201.3275557,246.6486141,283.2969085,295.4268801,302.7213729,307.2285713,287.2747591,281.8563332,273.6559645,276.6661681,317.6893662,339.5598324,360.2942885,409.6869329,473.9292722,895.952511,663.7050743,692.6017008,764.6748035,844.4865239,1246.604525,1308.4236,1308.175737,1318.378751,1494.574281,1610.872369,1125.049445,1088.508533,1130.810671,1336.097724,1540.428388,1746.307591,1849.898344,1858.082676,1979.047945,2009.749649,2077.873202,1972.520153,1857.162288,1714.797496,1562.910014,1424.042268,1426.296068,1462.927381,1483.871572,1325.791366,1392.201241,1493.554895,1473.398031,1414.548057,1333.947198,1201.432201,1162.570949,"1,378",1429.018155,1132.26288,1077.866549,1043.222688,860.6389561,972.4918968,1109.786047,1245.505258,1301.714094,1329.548974,1439.204117,1480.002799,1436.535008,1504.314429,1446.722547,1411.980732,1154.175627,877.3021052,494.1659859,267.2859408,176.0826026,91.93457546,87.19633177,87.19633177
ken,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745,0.305682,0.0788,0,0.47119137,0.108736889,0.057179808,0.432697491,0.664563412,1.792100756,1.528093718,1.51034755,1.368640461,1.800012226,2.291091543,3.726695378,3.937297319,4.494398188,4.155399759,4.882126231,5.561943953,8.298187552,9.220299153,8.264172103,13.44500641,17.53824731,17.86260711,18.51405602,28.96230031,34.5297126,27.6409824,41.68274581,47.90695298,53.75889296,72.45825308,78.8302735,76.04433971,60.18739251,56.82668807,62.8314034,71.58107629,60.04771265,52.43921061,45.974,52.52317004,59.90178087,65.29717437,66.78121913,69.591,71.59791931,75.78869067,71.53887589,82.21931712,68.718,70.7163064,72.1729596,71.44821886,72.52170034,79.85041077,81.86032419,84.79186307,92.18110041,87.5236712,85.85050701,91.22833828,96.76892336,96.6398166,96.6398166
prk,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44246016,6.956,0,0,0,0,0,0.59474983,0,0,0,9.812843356,25.12797286,29.68132549,53.91409212,69.95314934,91.10868022,95.55389652,101.350817,109.4433138,111.2246638,112.9102164,112.7816516,87.95841273,120.1649521,131.3015302,148.0813609,155.4832691,137.064951,159.8475907,162.1256698,172.4534604,172.9258817,164.9570896,156.4808814,161.4665253,164.2665545,170.0694032,183.9840341,190.1590516,195.4042209,200.6493475,204.9311189,199.8652225,206.1325609,178.7941127,179.0901536,204.5576528,215.2044917,225.0712639,231.8966667,229.3932796,209.5307504,202.8376536,189.6203624,78.0356518,56.95420499,55.38157688,57.87944801,61.88626634,62.86211752,63.27324997,41.3926525,13.54539262,8.351741988,10.35529594,12.83187413,13.87593607,13.87593607
kwt,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
