"iso","sector","fuel","units","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"fin","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0.088","0.0992","0.1104","0.1216","0.1328","0.144","0.1564","0.1688","0.1812","0.1936","0.206","0.2024","0.1988","0.1952","0.1916","0.188","0.1928","0.1976","0.2024","0.2072","0.212","0.232","0.252","0.272","0.292","0.312","0.309","0.306","0.303","0.3","0.297","0.29","0.283","0.276","0.269","0.262","0.2724","0.2828","0.2932","0.3036","0.314","0.2874","0.2608","0.2342","0.2076","0.181","0.155","0.129","0.103","0.077","0.051","0.0444","0.0378","0.0312","0.0246","0.018","0.0212","0.0244","0.0276","0.0308","0.034","0.0324","0.0308","0.0292","0.0276","0.026","0.0218","0.0176","0.0134","0.0092","0.005","0.0054","0.0058","0.0062","0.0066","0.007","0.0104","0.0138","0.0172","0.0206","0.024","0.0248","0.0256","0.0264","0.0272","0.028","0.0898","0.1516","0.2134","0.2752","0.337","0.3354","0.3338","0.3322","0.3306","0.329","0.3056","0.2822","0.2588","0.2354","0.212","0.311","0.41","0.509","0.608","0.707","0.6042","0.5014","0.3986","0.2958","0.193","0.2232","0.2534","0.2836","0.3138","0.344","0.337533333333333","0.331066666666667","0.3246","0.318133333333333","0.311666666666667","0.3052","0.298733333333333","0.292266666666667","0.2858","0.279333333333333","0.272866666666667","0.2664","0.259933333333333","0.253466666666667","0.247","0.312","0.377","0.442","0.507","0.572","0.5466","0.5212","0.4958","0.4704","0.445","0.4444","0.4438","0.4432","0.4426","0.442","0.4364","0.4308","0.4252","0.4196","0.414","0.414","0.414","0.414","0.414"
"fra","1A1bc_Other-transformation","process","kt","11.291","13.3014","15.3118","17.3222","19.3326","21.343","21.1628","20.9826","20.8024","20.6222","20.442","21.3348","22.2276","23.1204","24.0132","24.906","24.3816","23.8572","23.3328","22.8084","22.284","22.4834","22.6828","22.8822","23.0816","23.281","23.3582","23.4354","23.5126","23.5898","23.667","23.171","22.675","22.179","21.683","21.187","21.8112","22.4354","23.0596","23.6838","24.308","24.017","23.726","23.435","23.144","22.853","23.7762","24.6994","25.6226","26.5458","27.469","27.048","26.627","26.206","25.785","25.364","25.4692","25.5744","25.6796","25.7848","25.89","21.27","16.65","12.03","7.41","2.79","4.5838","6.3776","8.1714","9.9652","11.759","13.4912","15.2234","16.9556","18.6878","20.42","19.7342","19.0484","18.3626","17.6768","16.991","15.0158","13.0406","11.0654","9.0902","7.115","6.3932","5.6714","4.9496","4.2278","3.506","2.9918","2.4776","1.9634","1.4492","0.935","2.086","3.237","4.388","5.539","6.69","7.1976","7.7052","8.2128","8.7204","9.228","9.5134","9.7988","10.0842","10.3696","10.655","10.509","10.363","10.217","10.071","9.925","9.2284","8.5318","7.8352","7.1386","6.442","6.1828","5.9236","5.6644","5.4052","5.146","5.1274","5.1088","5.0902","5.0716","5.053","4.8284","4.6038","4.3792","4.1546","3.93","3.804","3.678","3.552","3.426","3.3","3.1778","3.0556","2.9334","2.8112","2.689","2.605","2.521","2.437","2.353","2.269","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"gbr","1A1bc_Other-transformation","process","kt","63.549","67.2754","71.0018","74.7282","78.4546","82.181","83.4464","84.7118","85.9772","87.2426","88.508","91.0582","93.6084","96.1586","98.7088","101.259","103.9306","106.6022","109.2738","111.9454","114.617","112.4858","110.3546","108.2234","106.0922","103.961","104.6954","105.4298","106.1642","106.8986","107.633","105.6772","103.7214","101.7656","99.8098","97.854","98.4956","99.1372","99.7788","100.4204","101.062","99.1434","97.2248","95.3062","93.3876","91.469","91.5996","91.7302","91.8608","91.9914","92.122","89.7934","87.4648","85.1362","82.8076","80.479","77.4228","74.3666","71.3104","68.2542","65.198","60.69","56.182","51.674","47.166","42.658","39.7128","36.7676","33.8224","30.8772","27.932","25.403","22.874","20.345","17.816","15.287","14.359","13.431","12.503","11.575","10.647","10.1208","9.5946","9.0684","8.5422","8.016","8.0182","8.0204","8.0226","8.0248","8.027","7.5688","7.1106","6.6524","6.1942","5.736","6.4894","7.2428","7.9962","8.7496","9.503","9.2388","8.9746","8.7104","8.4462","8.182","8.7536","9.3252","9.8968","10.4684","11.04","10.8428","10.6456","10.4484","10.2512","10.054","9.9818","9.9096","9.8374","9.7652","9.693","9.2544","8.8158","8.3772","7.9386","7.5","6.9386","6.3772","5.8158","5.2544","4.693","4.4338","4.1746","3.9154","3.6562","3.397","3.4182","3.4394","3.4606","3.4818","3.503","3.3622","3.2214","3.0806","2.9398","2.799","2.81","2.821","2.832","2.843","2.854","2.6696","2.4852","2.3008","2.1164","1.932","1.9376","1.9432","1.9488","1.9544","1.96","1.96","1.96","1.96","1.96"
"grc","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011","0.0106","0.0102","0.0098","0.0094","0.009","0.0195","0.03","0.0405","0.051","0.0615","0.072","0.0825","0.093","0.1035","0.114","0.1245","0.135","0.1455","0.156","0.1665","0.177","0.1875","0.198","0.2085","0.219","0.2018","0.1846","0.1674","0.1502","0.133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"hun","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0.7","0.8576","1.0152","1.1728","1.3304","1.488","1.6082","1.7284","1.8486","1.9688","2.089","2.1404","2.1918","2.2432","2.2946","2.346","2.3914","2.4368","2.4822","2.5276","2.573","2.4536","2.3342","2.2148","2.0954","1.976","2.142","2.308","2.474","2.64","2.806","2.9858","3.1656","3.3454","3.5252","3.705","3.76","3.815","3.87","3.925","3.98","4.107","4.234","4.361","4.488","4.615","4.386","4.157","3.928","3.699","3.47","3.4198","3.3696","3.3194","3.2692","3.219","2.9458","2.6726","2.3994","2.1262","1.853","1.6901","1.5272","1.3643","1.2014","1.0385","0.8756","0.7127","0.5498","0.3869","0.224","0.2662","0.3084","0.3506","0.3928","0.435","0.3938","0.3526","0.3114","0.2702","0.229","0.2644","0.2998","0.3352","0.3706","0.406","0.3318","0.2576","0.1834","0.1092","0.035","0.092","0.149","0.206","0.263","0.32","0.4038","0.4876","0.5714","0.6552","0.739","0.7732","0.8074","0.8416","0.8758","0.91","0.9318","0.9536","0.9754","0.9972","1.019","0.8868","0.7546","0.6224","0.4902","0.358","0.3808","0.4036","0.4264","0.4492","0.472","0.4752","0.4784","0.4816","0.4848","0.488","0.4522","0.4164","0.3806","0.3448","0.309","0.3134","0.3178","0.3222","0.3266","0.331","0.362","0.393","0.424","0.455","0.486","0.4776","0.4692","0.4608","0.4524","0.444","0.4112","0.3784","0.3456","0.3128","0.28","0.322","0.364","0.406","0.448","0.49","0.49","0.49","0.49","0.49"
"ind","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.669","2.8644","3.0598","3.2552","3.4506","3.646","4.9752","6.3044","7.6336","8.9628","10.292","10.9554","11.6188","12.2822","12.9456","13.609","14.2636","14.9182","15.5728","16.2274","16.882","18.1454","19.4088","20.6722","21.9356","23.199","21.815","20.431","19.047","17.663","16.279","15.2662","14.2534","13.2406","12.2278","11.215","11.4686","11.7222","11.9758","12.2294","12.483","13.3896","14.2962","15.2028","16.1094","17.016","17.4248","17.8336","18.2424","18.6512","19.06","17.5722","16.0844","14.5966","13.1088","11.621","11.0894","10.5578","10.0262","9.4946","8.963","8.9724","8.9818","8.9912","9.0006","9.01","8.9762","8.9424","8.9086","8.8748","8.841","9.2522","9.6634","10.0746","10.4858","10.897","11.4002","11.9034","12.4066","12.9098","13.413","13.2204","13.0278","12.8352","12.6426","12.45","13.1472","13.8444","14.5416","15.2388","15.936","14.7462","13.5564","12.3666","11.1768","9.987","9.987","9.987","9.987","9.987"
"irn","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.016","0.0194","0.0228","0.0262","0.0296","0.033","0.0414","0.0498","0.0582","0.0666","0.075","0.072","0.069","0.066","0.063","0.06","0.0598","0.0596","0.0594","0.0592","0.059","0.1146","0.1702","0.2258","0.2814","0.337","0.494","0.651","0.808","0.965","1.122","1.0688","1.0156","0.9624","0.9092","0.856","0.8092","0.7624","0.7156","0.6688","0.622","0.6726","0.7232","0.7738","0.8244","0.875","0.9008","0.9266","0.9524","0.9782","1.004","0.9806","0.9572","0.9338","0.9104","0.887","0.8614","0.8358","0.8102","0.7846","0.759","0.759","0.759","0.759","0.759"
"ita","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.352","0.3572","0.3624","0.3676","0.3728","0.378","0.3924","0.4068","0.4212","0.4356","0.45","0.4066","0.3632","0.3198","0.2764","0.233","0.228","0.223","0.218","0.213","0.208","0.201","0.194","0.187","0.18","0.173","0.159","0.145","0.131","0.117","0.103","0.131","0.159","0.187","0.215","0.243","0.4302","0.6174","0.8046","0.9918","1.179","1.3958","1.6126","1.8294","2.0462","2.263","2.1716","2.0802","1.9888","1.8974","1.806","1.505","1.204","0.903","0.602","0.301","0.4726","0.6442","0.8158","0.9874","1.159","1.109","1.059","1.009","0.959","0.909","0.8828","0.8566","0.8304","0.8042","0.778","0.8246","0.8712","0.9178","0.9644","1.011","0.8192","0.6274","0.4356","0.2438","0.052","0.2222","0.3924","0.5626","0.7328","0.903","1.0634","1.2238","1.3842","1.5446","1.705","1.7908","1.8766","1.9624","2.0482","2.134","2.3614","2.5888","2.8162","3.0436","3.271","3.276","3.281","3.286","3.291","3.296","3.3994","3.5028","3.6062","3.7096","3.813","3.829","3.845","3.861","3.877","3.893","3.8178","3.7426","3.6674","3.5922","3.517","3.4112","3.3054","3.1996","3.0938","2.988","2.8584","2.7288","2.5992","2.4696","2.34","2.3182","2.2964","2.2746","2.2528","2.231","2.16","2.089","2.018","1.947","1.876","1.8454","1.8148","1.7842","1.7536","1.723","1.723","1.723","1.723","1.723"
"jpn","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.354","0.344","0.334","0.324","0.314","0.304","0.3338","0.3636","0.3934","0.4232","0.453","0.4548","0.4566","0.4584","0.4602","0.462","0.6762","0.8904","1.1046","1.3188","1.533","1.5894","1.6458","1.7022","1.7586","1.815","1.7872","1.7594","1.7316","1.7038","1.676","1.7432","1.8104","1.8776","1.9448","2.012","2.0926","2.1732","2.2538","2.3344","2.415","2.6284","2.8418","3.0552","3.2686","3.482","2.942","2.402","1.862","1.322","0.782","0.9624","1.1428","1.3232","1.5036","1.684","1.8686","2.0532","2.2378","2.4224","2.607","2.992","3.377","3.762","4.147","4.532","5.4176","6.3032","7.1888","8.0744","8.96","11.3052","13.6504","15.9956","18.3408","20.686","21.3322","21.9784","22.6246","23.2708","23.917","23.688","23.459","23.23","23.001","22.772","22.9056","23.0392","23.1728","23.3064","23.44","23.2748","23.1096","22.9444","22.7792","22.614","22.3082","22.0024","21.6966","21.3908","21.085","20.8512","20.6174","20.3836","20.1498","19.916","20.0558","20.1956","20.3354","20.4752","20.615","20.506","20.397","20.288","20.179","20.07","20.07","20.07","20.07","20.07"
"kaz","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.209","0.4224","0.6358","0.8492","1.0626","1.276","1.5184","1.7608","2.0032","2.2456","2.488","2.4584","2.4288","2.3992","2.3696","2.34","2.3276","2.3152","2.3028","2.2904","2.278","2.278","2.278","2.278","2.278"
"kor","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.013","0.0172","0.0214","0.0256","0.0298","0.034","0.0382","0.0424","0.0466","0.0508","0.055","0.0498","0.0446","0.0394","0.0342","0.029","0.1924","0.3558","0.5192","0.6826","0.846","1.0094","1.1728","1.3362","1.4996","1.663","2.6824","3.7018","4.7212","5.7406","6.76","7.4466","8.1332","8.8198","9.5064","10.193","13.1054","16.0178","18.9302","21.8426","24.755","28.2858","31.8166","35.3474","38.8782","42.409","45.937","49.465","52.993","56.521","60.049","59.0924","58.1358","57.1792","56.2226","55.266","58.2176","61.1692","64.1208","67.0724","70.024","70.024","70.024","70.024","70.024"
"lux","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.00606666666666667","0.00713333333333333","0.0082","0.00926666666666667","0.0103333333333333","0.0114","0.0124666666666667","0.0135333333333333","0.0146","0.0156666666666667","0.0167333333333333","0.0178","0.0188666666666667","0.0199333333333333","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mex","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.531","0.5264","0.5218","0.5172","0.5126","0.508","0.5032","0.4984","0.4936","0.4888","0.484","0.499","0.514","0.529","0.544","0.559","0.5788","0.5986","0.6184","0.6382","0.658","0.6692","0.6804","0.6916","0.7028","0.714","0.7508","0.7876","0.8244","0.8612","0.898","1.1252","1.3524","1.5796","1.8068","2.034","2.0718","2.1096","2.1474","2.1852","2.223","2.316","2.409","2.502","2.595","2.688","2.4608","2.2336","2.0064","1.7792","1.552","1.3122","1.0724","0.8326","0.5928","0.353","0.5656","0.7782","0.9908","1.2034","1.416","1.5204","1.6248","1.7292","1.8336","1.938","2.0754","2.2128","2.3502","2.4876","2.625","2.5834","2.5418","2.5002","2.4586","2.417","2.2982","2.1794","2.0606","1.9418","1.823","1.7982","1.7734","1.7486","1.7238","1.699","1.7028","1.7066","1.7104","1.7142","1.718","1.6828","1.6476","1.6124","1.5772","1.542","1.5736","1.6052","1.6368","1.6684","1.7","1.7","1.7","1.7","1.7"
"nld","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.284","0.3196","0.3552","0.3908","0.4264","0.462","0.432","0.402","0.372","0.342","0.312","0.2818","0.2516","0.2214","0.1912","0.161","0.1328","0.1046","0.0764","0.0482","0.02","0.2418","0.4636","0.6854","0.9072","1.129","1.1946","1.2602","1.3258","1.3914","1.457","1.4626","1.4682","1.4738","1.4794","1.485","1.4356","1.3862","1.3368","1.2874","1.238","1.1746","1.1112","1.0478","0.9844","0.921","0.9742","1.0274","1.0806","1.1338","1.187","1.2044","1.2218","1.2392","1.2566","1.274","1.3006","1.3272","1.3538","1.3804","1.407","1.3924","1.3778","1.3632","1.3486","1.334","1.3474","1.3608","1.3742","1.3876","1.401","1.3292","1.2574","1.1856","1.1138","1.042","1.0526","1.0632","1.0738","1.0844","1.095","1.0794","1.0638","1.0482","1.0326","1.017","1.017","1.017","1.017","1.017"
"nor","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.197","0.2008","0.2046","0.2084","0.2122","0.216","0.2106","0.2052","0.1998","0.1944","0.189","0.197","0.205","0.213","0.221","0.229","0.2112","0.1934","0.1756","0.1578","0.14","0.1376","0.1352","0.1328","0.1304","0.128","0.1324","0.1368","0.1412","0.1456","0.15","0.1474","0.1448","0.1422","0.1396","0.137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"nzl","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006","0.0054","0.0048","0.0042","0.0036","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.0028","0.0026","0.0024","0.0022","0.002","0.0032","0.0044","0.0056","0.0068","0.008","0.0076","0.0072","0.0068","0.0064","0.006","0.0494","0.0928","0.1362","0.1796","0.223","0.2264","0.2298","0.2332","0.2366","0.24","0.2384","0.2368","0.2352","0.2336","0.232","0.2386","0.2452","0.2518","0.2584","0.265","0.2706","0.2762","0.2818","0.2874","0.293","0.293","0.293","0.293","0.293"
"pak","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.065","0.1432","0.2214","0.2996","0.3778","0.456","0.5038","0.5516","0.5994","0.6472","0.695","0.6928","0.6906","0.6884","0.6862","0.684","0.667","0.65","0.633","0.616","0.599","0.5504","0.5018","0.4532","0.4046","0.356","0.339","0.322","0.305","0.288","0.271","0.271","0.271","0.271","0.271"
"per","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.132","0.1362","0.1404","0.1446","0.1488","0.153","0.154","0.155","0.156","0.157","0.158","0.145","0.132","0.119","0.106","0.093","0.0834","0.0738","0.0642","0.0546","0.045","0.0402","0.0354","0.0306","0.0258","0.021","0.0232","0.0254","0.0276","0.0298","0.032","0.032","0.032","0.032","0.032","0.032","0.0302","0.0284","0.0266","0.0248","0.023","0.0248","0.0266","0.0284","0.0302","0.032","0.0312","0.0304","0.0296","0.0288","0.028","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pol","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.411","1.2802","1.1494","1.0186","0.8878","0.757","0.7674","0.7778","0.7882","0.7986","0.809","0.7446","0.6802","0.6158","0.5514","0.487","0.5638","0.6406","0.7174","0.7942","0.871","0.7316","0.5922","0.4528","0.3134","0.174","0.6968","1.2196","1.7424","2.2652","2.788","2.9956","3.2032","3.4108","3.6184","3.826","4.0732","4.3204","4.5676","4.8148","5.062","5.2846","5.5072","5.7298","5.9524","6.175","6.3168","6.4586","6.6004","6.7422","6.884","7.0856","7.2872","7.4888","7.6904","7.892","8.0682","8.2444","8.4206","8.5968","8.773","8.437","8.101","7.765","7.429","7.093","6.9374","6.7818","6.6262","6.4706","6.315","6.1222","5.9294","5.7366","5.5438","5.351","5.1398","4.9286","4.7174","4.5062","4.295","4.225","4.155","4.085","4.015","3.945","4.0576","4.1702","4.2828","4.3954","4.508","4.508","4.508","4.508","4.508"
"prk","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.644","1.6388","2.6336","3.6284","4.6232","5.618","5.013","4.408","3.803","3.198","2.593","3.1118","3.6306","4.1494","4.6682","5.187","5.6814","6.1758","6.6702","7.1646","7.659","7.5806","7.5022","7.4238","7.3454","7.267","7.2784","7.2898","7.3012","7.3126","7.324","8.029","8.734","9.439","10.144","10.849","9.3038","7.7586","6.2134","4.6682","3.123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"prt","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.0146","0.0142","0.0138","0.0134","0.013","0.015","0.017","0.019","0.021","0.023","0.0408","0.0586","0.0764","0.0942","0.112","0.1113","0.1106","0.1099","0.1092","0.1085","0.1078","0.1071","0.1064","0.1057","0.105","0.1052","0.1054","0.1056","0.1058","0.106","0.1104","0.1148","0.1192","0.1236","0.128","0.1242","0.1204","0.1166","0.1128","0.109","0.1188","0.1286","0.1384","0.1482","0.158","0.1606","0.1632","0.1658","0.1684","0.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"rou","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.065","0.0828","0.1006","0.1184","0.1362","0.154","0.1466","0.1392","0.1318","0.1244","0.117","0.1138","0.1106","0.1074","0.1042","0.101","0.0948","0.0886","0.0824","0.0762","0.07","0.0604","0.0508","0.0412","0.0316","0.022","0.039","0.056","0.073","0.09","0.107","0.1886","0.2702","0.3518","0.4334","0.515","0.5786","0.6422","0.7058","0.7694","0.833","0.8956","0.9582","1.0208","1.0834","1.146","1.0416","0.9372","0.8328","0.7284","0.624","0.767","0.91","1.053","1.196","1.339","1.4338","1.5286","1.6234","1.7182","1.813","1.9932","2.1734","2.3536","2.5338","2.714","2.5032","2.2924","2.0816","1.8708","1.66","1.6504","1.6408","1.6312","1.6216","1.612","1.4454","1.2788","1.1122","0.9456","0.779","0.7918","0.8046","0.8174","0.8302","0.843","0","0","0","0","0","0","0","0","0"
"rus","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.686","17.8618","17.0376","16.2134","15.3892","14.565","14.57","14.575","14.58","14.585","14.59","14.7924","14.9948","15.1972","15.3996","15.602","15.9344","16.2668","16.5992","16.9316","17.264","17.264","17.264","17.264","17.264"
