cou_abb,reg_abb,sector/activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,LPG,GAS,H2,REN,HYD,NUC,ELE,HT,Sum
INDI,CHHA,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,IN_BO_CHEM,0.444077564,n.a,n.a,3.470318036,n.a,n.a,2.83E-09,n.a,2.526620175,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-7.389494186,-0.948478408
INDI,CHHA,IN_BO_CON,n.a,n.a,0.180317756,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-8.258777692,-8.078459936
INDI,CHHA,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,24.0432728,n.a,4.523372885,1.195112385,n.a,n.a,0.699215152,n.a,n.a,n.a,n.a,n.a,-25.90879231,4.552180907
INDI,CHHA,IN_BO_OTH_L,0.232200953,n.a,n.a,12.18613851,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.41833946
INDI,CHHA,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,IN_OCTOT,0.245110236,n.a,n.a,120.595322,n.a,0.433159766,0.247612246,0.011990475,26.94261764,7.946476677,3.290874643,1.63140901,10.31091833,n.a,n.a,n.a,n.a,22.40359903,50.15684738,244.2159374
INDI,CHHA,NONEN,n.a,n.a,n.a,n.a,n.a,3.424966096,n.a,n.a,39.41834967,n.a,11.17535101,n.a,28.84683157,n.a,n.a,n.a,n.a,n.a,n.a,82.86549834
INDI,CHHA,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.036825743,4.12,n.a,n.a,0.022230366,n.a,n.a,n.a,n.a,n.a,n.a,4.179056109
INDI,CHHA,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_EX_L,9.061265204,n.a,n.a,163.4962213,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,172.5574865
INDI,CHHA,PP_EX_S,0.18492378,n.a,n.a,3.532157043,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.717080822
INDI,CHHA,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,17.76861665,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17.76861665
INDI,CHHA,PP_NEW_L,4.480939873,n.a,n.a,236.0412521,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,240.522192
INDI,CHHA,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.013985726,1.419533209,3.188222099,-122.9034234,-9.711722803,-127.9934052
INDI,CHHA,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.515547928,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.515547928
INDI,CHHA,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.359194077,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.359194077
INDI,CHHA,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.847066422,0.028470664,0.014428427,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.889965513
INDI,CHHA,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000733781,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000733781
INDI,CHHA,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.6642151,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.373484475,n.a,18.03769958
INDI,CHHA,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,CHHA,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.976548151,n.a,n.a,0.041337835,n.a,n.a,n.a,n.a,n.a,n.a,5.017885987
INDI,CHHA,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,19.90619261,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,19.90619261
INDI,CHHA,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.274015791,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.274015791
INDI,CHHA,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.665513892,5.023622835,0.214503861,0.029527025,n.a,n.a,n.a,n.a,n.a,n.a,9.933167614
INDI,CHHA,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.555171297,2.055118433,n.a,0.047243241,n.a,n.a,n.a,n.a,n.a,n.a,3.657532971
INDI,CHHA,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.064567567,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.064567567
INDI,CHHA,SUM,15.22862464,0,0.180317756,559.1202934,0,3.858125862,210.8975453,0.011990475,74.90760274,62.39257824,29.39353638,4.848444755,44.07408388,0,0.013985726,1.419533209,3.188222099,-40.60513804,7.165590548,976.095337
INDI,DELH,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.999879777,n.a,n.a,n.a,n.a,n.a,n.a,3.999879777
INDI,DELH,CON_LOSS,1.985350805,n.a,n.a,110.6644138,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,32.24473302,13.24940386,158.1439015
INDI,DELH,DOM,0.011939677,n.a,n.a,14.97456887,n.a,n.a,10.05807485,n.a,0.038225913,n.a,6.989975702,51.38718734,1.458398636,n.a,n.a,n.a,n.a,28.17196466,n.a,113.0903357
INDI,DELH,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.03,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.03
INDI,DELH,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,IN_BO_CON,n.a,n.a,2.17305055,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.32787336,n.a,n.a,n.a,n.a,n.a,-13.21938777,10.28153614
INDI,DELH,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,15.80089711,n.a,2.97269636,0.785410871,n.a,n.a,0.459514259,n.a,n.a,n.a,n.a,n.a,-17.02689001,2.991628582
INDI,DELH,IN_BO_OTH_L,0.152599165,n.a,n.a,8.008557002,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.161156167
INDI,DELH,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.006057838,0.006057838,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.043494362,-0.031378685
INDI,DELH,IN_OCTOT,0.043364568,n.a,n.a,3.645493593,n.a,0.001208137,4.985144773,0.241402651,0.006129151,1.467565394,2.162716035,0.027735607,1.280651954,n.a,n.a,n.a,n.a,38.44935916,28.19491738,80.5056884
INDI,DELH,NONEN,n.a,n.a,n.a,n.a,n.a,41.2750504,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,41.2750504
INDI,DELH,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.009914643,5.86,n.a,n.a,0.03651169,n.a,n.a,n.a,n.a,n.a,n.a,5.906426333
INDI,DELH,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.07169292,n.a,n.a,n.a,n.a,n.a,n.a,11.07169292
INDI,DELH,PP_EX_L,6.462634666,n.a,n.a,116.6080369,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,123.0706716
INDI,DELH,PP_EX_S,0.131890503,n.a,n.a,2.519189102,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.651079605
INDI,DELH,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,80.18303085,n.a,n.a,n.a,n.a,n.a,n.a,80.18303085
INDI,DELH,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.862352276,n.a,n.a,n.a,n.a,n.a,12.80027099,n.a,n.a,n.a,n.a,n.a,n.a,13.66262326
INDI,DELH,PP_NEW_L,3.195875709,n.a,n.a,168.3482764,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,171.5441521
INDI,DELH,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008828489,6.654983772,8.190617716,-121.86663,-15.54504001,-122.5572401
INDI,DELH,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.340467524,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.340467524
INDI,DELH,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,22.77046114,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,22.77046114
INDI,DELH,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.133217758,0.021332178,0.010810769,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.165360704
INDI,DELH,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001247635,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001247635
INDI,DELH,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.720262904,n.a,3.02013002
INDI,DELH,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,DELH,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.22503571,n.a,n.a,25.99359109,n.a,n.a,n.a,n.a,n.a,n.a,38.2186268
INDI,DELH,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,48.90014285,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,48.90014285
INDI,DELH,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.42019583,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.42019583
INDI,DELH,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.46097098,26.03692355,0.160721029,18.56685078,n.a,n.a,n.a,n.a,n.a,n.a,56.22546634
INDI,DELH,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.82032366,10.65146873,n.a,29.70696125,n.a,n.a,n.a,n.a,n.a,n.a,44.17875363
INDI,DELH,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.06623815,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.06623815
INDI,DELH,SUM,11.98365509,0,2.17305055,424.7685357,0,41.27625854,31.71252684,0.247460489,3.026966068,89.2942495,91.14931132,51.58645475,206.8852275,0,0.008828489,6.654983772,8.190617716,-22.28031029,-4.39049092,942.2873252
INDI,GOA,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.090734084,n.a,n.a,n.a,n.a,n.a,n.a,0.090734084
INDI,GOA,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.892417105,0.45180153,2.344218635
INDI,GOA,DOM,0.00127661,n.a,n.a,2.373780607,n.a,n.a,2.67359793,n.a,0.00590952,n.a,0.149791848,1.578047982,0.19908708,n.a,n.a,n.a,n.a,4.417008467,n.a,11.39850004
INDI,GOA,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,IN_BO_CHEM,0.259380337,n.a,n.a,2.026970816,n.a,n.a,1.65E-09,n.a,0.433677448,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-4.315361913,-1.595333311
INDI,GOA,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.483805805,n.a,n.a,n.a,n.a,n.a,-0.450777989,0.033027816
INDI,GOA,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,1.372790116,n.a,0.258269398,0.068236903,n.a,n.a,0.039922837,n.a,n.a,n.a,n.a,n.a,-1.479305014,0.259914239
INDI,GOA,IN_BO_OTH_L,0.013257894,n.a,n.a,0.695787576,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.70904547
INDI,GOA,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,IN_OCTOT,0.001276095,n.a,n.a,5.762533382,n.a,0.024148115,0.022806391,0.001104386,1.107385241,0.21404588,0.187897888,0.002409684,4.985383053,n.a,n.a,n.a,n.a,5.374255305,6.843583414,24.52682883
INDI,GOA,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.765895975,n.a,1.918174227,n.a,16.84908562,n.a,n.a,n.a,n.a,n.a,n.a,25.53315582
INDI,GOA,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.17,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.17
INDI,GOA,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.251152528,n.a,n.a,n.a,n.a,n.a,n.a,0.251152528
INDI,GOA,PP_EX_L,0.462630899,n.a,n.a,8.347443998,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.810074897
INDI,GOA,PP_EX_S,0.009441447,n.a,n.a,0.180337398,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.189778845
INDI,GOA,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.818888134,n.a,n.a,n.a,n.a,n.a,n.a,1.818888134
INDI,GOA,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.290363943,n.a,n.a,n.a,n.a,n.a,n.a,0.290363943
INDI,GOA,PP_NEW_L,0.228778343,n.a,n.a,12.05129463,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.28007297
INDI,GOA,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005891487,0.000482015,1.73097917,-7.152253207,-0.530082178,-5.944982713
INDI,GOA,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.015453474,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.015453474
INDI,GOA,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.467931105,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.467931105
INDI,GOA,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.203446869,0.002034469,0.001031033,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.206512371
INDI,GOA,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.23822E-05,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.23822E-05
INDI,GOA,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.295767531,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.295767531
INDI,GOA,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GOA,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.066634493,n.a,n.a,0.006634467,n.a,n.a,n.a,n.a,n.a,n.a,2.07326896
INDI,GOA,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.266537972,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.266537972
INDI,GOA,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.132355324,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.132355324
INDI,GOA,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.937469837,2.426514275,0.015328107,0.004738905,n.a,n.a,n.a,n.a,n.a,n.a,4.384051124
INDI,GOA,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.645823279,0.992664931,n.a,0.007582248,n.a,n.a,n.a,n.a,n.a,n.a,1.646070458
INDI,GOA,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.96327064,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.96327064
INDI,GOA,SUM,0.976041625,0,0,31.4381484,0,0.024148115,4.069194439,0.001104386,8.57113758,16.88346862,13.24063471,1.596816806,25.02737871,0,0.005891487,0.000482015,1.73097917,4.53142767,0.51985785,108.6167116
INDI,GUJA,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.168729515,9.41175203,n.a,n.a,n.a,n.a,n.a,n.a,16.58048154
INDI,GUJA,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.13247448,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,104.3702699,39.31048515,146.8132295
INDI,GUJA,DOM,0.176963191,n.a,n.a,49.74720122,n.a,n.a,233.2145887,n.a,12.3459368,n.a,11.12800503,75.86993492,33.98759243,n.a,n.a,n.a,n.a,80.07998723,n.a,496.5502095
INDI,GUJA,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.44,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.44
INDI,GUJA,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,IN_BO_CHEM,4.739520181,n.a,n.a,37.03776932,n.a,n.a,5.79E-09,n.a,2.935212443,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-15.13782942,29.57467253
INDI,GUJA,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.254600388,n.a,n.a,0.049537801,50.18467219,n.a,n.a,n.a,n.a,n.a,-39.22142854,14.26738184
INDI,GUJA,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,56.88615146,n.a,10.7022566,2.827624372,n.a,n.a,1.654336303,n.a,n.a,n.a,n.a,n.a,-61.29995263,10.7704161
INDI,GUJA,IN_BO_OTH_L,0.549385214,n.a,n.a,28.83228614,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,29.38167135
INDI,GUJA,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
