"FAOST_CODE","Year","sulfateB","sulfateUn","SulfiteB","SulfiteUn"
"159","1990","","4000","",""
"159","1991","","4000","",""
"159","1992","","4000","",""
"159","1993","","4000","",""
"159","1994","","4000","",""
"159","1995","","4000","",""
"159","1996","","4000","",""
"159","1997","","9000","",""
"159","1998","","14000","",""
"159","1999","","14000","",""
"159","2000","","14000","",""
"159","2001","","14000","",""
"159","2002","","14000","",""
"159","2003","","14000","",""
"159","2004","","14000","",""
"159","2005","","14000","",""
"159","2006","","14000","",""
"159","2007","","14000","",""
"159","2008","","14000","",""
"159","2009","","14000","",""
"159","2010","","14000","",""
"159","2011","","14000","",""
"159","2012","","14000","",""
"159","2013","","14000","",""
"159","2014","","14000","",""
"162","1965","","175000","364000","153000"
"162","1966","","144000","342000","133000"
"162","1967","","149000","295000","130000"
"162","1968","60000","130000","345000","131000"
"162","1969","59000","140000","354000","140000"
"162","1970","64000","134000","373000","176000"
"162","1971","64000","153000","315000","180000"
"162","1972","80000","131000","355000","145000"
"162","1973","85000","150000","308000","179000"
"162","1974","150000","162000","3e+05","144000"
"162","1975","175000","135000","239000","121000"
"162","1976","190000","151000","283000","110000"
"162","1977","120000","149000","224000","91000"
"162","1978","59000","134000","156000","69000"
"162","1979","18000","150000","168000","80000"
"162","1980","3000","155000","142000","81000"
"162","1981","158000","167000","101000","69000"
"162","1982","167000","147000","95000","54000"
"162","1983","216000","137000","99000","58000"
"162","1984","247000","156000","113000","66000"
"162","1985","249000","157000","113000","67000"
"162","1986","255000","161000","116000","69000"
"162","1987","273000","173000","124000","74000"
"162","1988","263000","167000","119000","71000"
"162","1989","283000","179000","128000","77000"
"162","1990","265000","168000","120000","72000"
"162","1991","283000","140000","116000","47000"
"162","1992","274000","135000","113000","46000"
"162","1993","256000","126000","105000","43000"
"162","1994","294000","145000","121000","49000"
"162","1995","356000","161000","194000","50000"
"162","1996","327000","154000","192000","29000"
"162","1997","350000","150000","184000","71000"
"162","1998","357600","135700","185200","5800"
"162","1999","359000","131000","164000","1000"
"162","2000","325000","157000","1e+05","0"
"162","2001","379000","147000","11000","0"
"162","2002","356000","147000","13000","0"
"162","2003","361000","173000","14000","0"
"162","2004","384000","169000","10000","0"
"162","2005","408000","175000","14000","0"
"162","2006","396000","190000","158000","0"
"162","2007","392000","186000","145000","7000"
"162","2008","395000","190000","154000","0"
"162","2009","279000","167000","152000","2000"
"162","2010","375000","186000","141000","2000"
"162","2011","373000","180000","147000","2000"
"162","2012","281000","49000","152000","3000"
"162","2013","235000","0","162000","0"
"162","2014","0","0","150000","0"
"165","2000","19000","2000","",""
"165","2001","23000","18000","",""
"165","2002","23000","18000","",""
"165","2003","23000","18000","",""
"165","2004","23000","18000","",""
"165","2005","23000","18000","",""
"165","2006","23000","18000","",""
"165","2007","23000","18000","",""
"165","2008","23000","18000","",""
"165","2009","23000","18000","",""
"165","2010","23000","18000","",""
"165","2011","23000","18000","",""
"165","2012","23000","18000","",""
"165","2013","23000","18000","",""
"165","2014","23000","18000","",""
"167","1993","80000","180000","136000","220000"
"167","1994","98000","110000","188000","46000"
"167","1995","104000","109000","174000","53000"
"167","1996","1e+05","94000","178000","40000"
"167","1997","109000","130000","183000","31000"
"167","1998","126000","154000","184000","26000"
"167","1999","124000","151000","208000","21000"
"167","2000","155000","179000","218000","17000"
"167","2001","161000","181000","241000","13000"
"167","2002","161000","196000","254000","9000"
"167","2003","171000","205000","258000","0"
"167","2004","177000","204000","269000","0"
"167","2005","179000","210000","280000","0"
"167","2006","189000","219000","263000","0"
"167","2007","192000","220000","280000","0"
"167","2008","175000","208000","269000","0"
"167","2009","185717","237716","277454","0"
"167","2010","194000","240000","271000","0"
"167","2011","195400","245500","255700","0"
"167","2012","203000","256000","182000","48000"
"167","2013","191000","255000","10000","0"
"167","2014","189000","253000","0","0"
"170","1975","3800","","",""
"170","1976","4900","","",""
"170","1977","4500","","",""
"170","1978","5000","","",""
"170","1979","5200","","",""
"170","1980","6700","","",""
"170","1981","3500","","",""
"170","1982","1000","","",""
"170","1983","1000","","",""
"170","1984","1000","","",""
"170","1985","43000","","","30000"
"170","1986","43000","","","30000"
"170","1987","43000","","","30000"
"170","1988","43000","","","30000"
"170","1989","43000","","","30000"
"170","1990","43000","","","30000"
"170","1991","25000","","","34000"
"170","1992","25000","","","34000"
"170","1993","25000","","","34000"
"170","1994","0","","","0"
"170","1995","0","","","0"
"170","1996","0","","","0"
"170","1997","0","","","0"
"170","1998","0","","","0"
"170","1999","0","","","0"
"170","2000","0","","","0"
"170","2001","0","","","0"
"170","2002","0","","","0"
"170","2003","0","","","0"
"170","2004","0","","","0"
"170","2005","0","","","0"
"170","2006","0","","","0"
"170","2007","0","","","0"
"170","2008","0","","","0"
"170","2009","0","","","0"
"170","2010","0","","","0"
"170","2011","0","","","0"
"170","2012","0","","","0"
"170","2013","0","","","0"
"170","2014","0","","","0"
"171","1961","8000","","",""
"171","1962","10000","","",""
"171","1963","15000","","",""
"171","1964","13000","","",""
"171","1965","13000","","",""
"171","1966","14000","","",""
"171","1967","16000","","",""
"171","1968","18000","","",""
"171","1969","21000","","",""
"171","1970","18000","","",""
"171","1971","31000","","",""
"171","1972","32000","","",""
"171","1973","117000","","",""
"171","1974","38000","67000","",""
"171","1975","47000","19000","",""
"171","1976","43000","61000","",""
"171","1977","55000","51000","",""
"171","1978","54000","76000","",""
"171","1979","42000","89000","",""
"171","1980","39000","66000","",""
"171","1981","40000","53000","",""
"171","1982","36000","53000","",""
"171","1983","40000","66000","",""
"171","1984","55000","67000","",""
"171","1985","55000","67000","",""
"171","1986","44000","66000","",""
"171","1987","44000","66000","",""
"171","1988","44000","66000","",""
"171","1989","41000","62000","",""
"171","1990","41000","62000","",""
"171","1991","60000","53000","",""
"171","1992","31000","67000","",""
"171","1993","31000","59000","",""
"171","1994","27000","52000","",""
"171","1995","32000","62000","",""
"171","1996","32000","62000","",""
"171","1997","32000","62000","",""
"171","1998","32000","62000","",""
"171","1999","49000","96000","",""
"171","2000","50000","97000","",""
"171","2001","50000","97000","",""
"171","2002","50000","97000","",""
"171","2003","50000","97000","",""
"171","2004","50000","97000","",""
"171","2005","50000","97000","",""
"171","2006","50000","97000","",""
"171","2007","50000","97000","",""
"171","2008","50000","97000","",""
"171","2009","50000","97000","",""
"171","2010","50000","97000","",""
"171","2011","50000","97000","",""
"171","2012","0","0","",""
"171","2013","0","0","",""
"171","2014","0","0","",""
"173","1965","","163600","","135100"
"173","1966","","208100","","135700"
"173","1967","30500","191700","59700","57100"
"173","1968","35200","192500","59500","58700"
"173","1969","49000","181000","58800","54900"
"173","1970","42800","192700","74900","52500"
"173","1971","55700","180400","81100","52100"
"173","1972","56000","238600","86600","49100"
"173","1973","59000","303000","86000","38000"
"173","1974","58000","310000","83000","35000"
"173","1975","65000","251000","82000","37000"
"173","1976","56000","327000","82000","34000"
"173","1977","33000","314000","85000","29000"
"173","1978","48000","275000","74000","34000"
"173","1979","32000","279000","69000","22000"
"173","1980","31000","303000","64000","25000"
"173","1981","37000","279000","60000","24000"
"173","1982","37000","279000","60000","24000"
"173","1983","184000","338000","56000","32000"
"173","1984","178000","285000","55000","25000"
"173","1985","180000","288000","56000","25000"
"173","1986","184000","295000","57000","26000"
"173","1987","189000","302000","58000","27000"
"173","1988","197000","315000","42000","19000"
"173","1989","197000","315000","42000","19000"
"173","1990","165000","264000","35000","17000"
"173","1991","160000","256000","34000","17000"
"173","1992","178000","284000","38000","19000"
"173","1993","190000","303000","40000","20000"
"173","1994","206000","328000","43000","22000"
"173","1995","312500","312500","0","0"
"173","1996","322500","322500","0","0"
"173","1997","332000","332000","0","0"
"173","1998","361000","361000","0","0"
"173","1999","349000","349000","0","0"
"173","2000","344000","407000","0","0"
"173","2001","351000","402000","0","0"
"173","2002","357000","427000","0","0"
"173","2003","359000","452000","0","0"
"173","2004","360000","431000","0","0"
"173","2005","359000","443000","0","0"
"173","2006","366400","458200","0","0"
"173","2007","357392","456366","0","0"
"173","2008","375292","444653","0","0"
"173","2009","380266","446000","0","0"
"173","2010","391001","490000","0","0"
"173","2011","396322","498000","0","0"
"173","2012","372600","475000","0","0"
"173","2013","388299","493000","0","0"
"173","2014","389000","494000","0","0"
"174","1961","32700","38500","14000","12400"
"174","1962","29600","43000","22400","4300"
"174","1963","37400","40000","31400","11600"
"174","1964","57000","44900","42900","5300"
"174","1965","60100","77000","38900","6000"
"174","1966","76200","77500","42300","6000"
"174","1967","111100","70000","46700","100"
"174","1968","169900","57800","52400","300"
"174","1969","253500","48600","58300","800"
"174","1970","293200","70400","63100","700"
"174","1971","298300","126600","49000","200"
"174","1972","306500","139000","70300","200"
"174","1973","326000","136000","74000",""
"174","1974","316000","202000","71000","2000"
"174","1975","298000","182000","66000","1000"
"174","1976","219000","178000","64000","1000"
"174","1977","229000","199000","65000","1000"
"174","1978","279000","233000","84000","4000"
"174","1979","340300","268400","88800","100"
"174","1980","432000","107000","105000","1000"
"174","1981","456000","121000","107000","1000"
"174","1982","520000","275000","75000","100"
"174","1983","605000","251000","94000","400"
"174","1984","628000","261000","98000","1000"
"174","1985","831000","345000","129000","1000"
"174","1986","1025000","239000","110000","1000"
"174","1987","1008000","284000","116000",""
"174","1988","1045000","307000","119000","1000"
"174","1989","1026000","336000","118000","2000"
"174","1990","1003000","328000","115000","3000"
"174","1991","1121000","366000","128000","4000"
"174","1992","1125000","360000","106000","1000"
"174","1993","1076000","345000","98000","1000"
"174","1994","1160000","288000","90000","1000"
"174","1995","1203000","329000","84000","1000"
"174","1996","1184000","327000","84000","0"
"174","1997","1310000","318000","74000","1000"
"174","1998","1303000","321000","83000","1000"
"174","1999","1361000","309000","85000","0"
"174","2000","1390000","291000","93000","0"
"174","2001","1393000","317000","96000","0"
"174","2002","1513000","313000","103000","0"
"174","2003","1517000","313000","105000","0"
"174","2004","1528000","316000","105000","0"
"174","2005","1561000","324000","105000","0"
"174","2006","1617000","338000","110000","0"
"174","2007","1640257","345320","106598","0"
"174","2008","1687782","220721","113254","0"
"174","2009","1879846","186788","0","0"
"174","2010","1632567","204947","124472","0"
"174","2011","2115200","149900","106900","0"
"174","2012","2235400","216630","90851","0"
"174","2013","2313100","223574","0","0"
"174","2014","2313100","223574","0","0"
"183","1967","49700","104800","52000","57100"
"183","1968","95000","110000","52000","54000"
"183","1969","95000","120000","57000","60000"
"183","1970","61000","126000","60000","50000"
"183","1971","88000","140000","54000","67000"
"183","1972","101000","141000","62000","60000"
"183","1973","85000","153000","60000","59000"
"183","1974","138000","171000","59000","53000"
"183","1975","180000","190000","78000","62000"
"183","1976","180000","190000","78000","62000"
"183","1977","159000","167000","69000","55000"
"183","1978","188000","198000","81000","64000"
"183","1979","2e+05","195000","60000","74000"
"183","1980","218000","191000","53000","71000"
"183","1981","202000","184000","44000","73000"
"183","1982","189000","194000","31000","68000"
"183","1983","189000","194000","31000","68000"
"183","1984","189000","194000","31000","68000"
"183","1985","189000","194000","31000","68000"
"183","1986","189000","194000","31000","68000"
"183","1987","189000","194000","31000","68000"
"183","1988","189000","194000","31000","68000"
"183","1989","176000","181000","28000","63000"
"183","1990","119000","106000","16000","54000"
"183","1991","65000","68000","18000","41000"
"183","1992","65000","69000","18000","41000"
"183","1993","65000","69000","18000","41000"
"183","1994","44000","43000","12000","36000"
"183","1995","75000","93000","8000","34000"
"183","1996","75000","83000","10000","26000"
"183","1997","61000","77000","7000","27000"
"183","1998","46000","75000","3000","27000"
"183","1999","56300","66000","2600","18600"
"183","2000","91600","83300","5100","27400"
"183","2001","75000","90000","0","23000"
"183","2002","82000","111000","0","7000"
"183","2003","88000","124000","0","0"
"183","2004","71000","116000","0","0"
"183","2005","62000","41000","0","0"
"183","2006","55000","35000","0","0"
"183","2007","44000","75000","0","0"
"183","2008","25338","0","0","0"
"183","2009","6000","0","0","4000"
"183","2010","0","0","0","0"
"183","2011","0","0","0","0"
"183","2012","0","0","0","0"
"183","2013","0","0","0","0"
"183","2014","0","0","0","0"
"185","1992","1525000","1809000","512000","598000"
"185","1993","1284000","1274000","318000","438000"
"185","1994","1168000","867000","239000","318000"
"185","1995","1514000","1103000","306000","429000"
"185","1996","1235000","774000","255000","301000"
"185","1997","1178000","888000","177000","252000"
"185","1998","1325000","1003000","132000","262000"
"185","1999","1686000","1424000","152000","321000"
"185","2000","1946000","1679000","276000","294000"
"185","2001","2056300","1740500","333900","306200"
"185","2002","2157000","2008000","304000","287000"
"185","2003","2268000","2e+06","325000","322000"
"185","2004","2429000","1943000","324000","319000"
"185","2005","2532000","1991000","288000","334000"
"185","2006","2531000","2067000","210000","329000"
"185","2007","2607000","2044000","142000","277000"
"185","2008","2614000","2006000","91000","299000"
"185","2009","2476000","1893000","59000","182000"
"185","2010","2685000","1839000","90000","308000"
"185","2011","1395000","3518000","20000","260000"
"185","2012","1417000","3571000","22000","304000"
"185","2013","1392000","3382000","50000","256000"
"185","2014","1743000","3383000","70000","267000"
"186","1992","69000","","",""
"186","1993","16000","","",""
"186","1994","14000","","",""
"186","1995","31000","","",""
"186","1996","19000","","",""
"186","1997","28000","21000","",""
"186","1998","26000","21000","0","0"
"186","1999","6000","31500","0","0"
"186","2000","20000","72000","0","0"
"186","2001","46200","69000","0","0"
"186","2002","49000","76000","0","0"
"186","2003","37000","0","0","0"
"186","2004","19000","0","0","0"
"186","2005","23000","0","0","0"
"196","2008","0","0","0","0"
"196","2009","0","0","0","0"
"196","2010","0","0","0","0"
"196","2011","0","0","0","0"
"196","2012","0","0","0","0"
"196","2013","0","0","0","0"
"196","2014","0","0","0","0"
"198","1992","","","59000","13000"
"198","1993","","","36000","5000"
"198","1994","","","87000","6000"
"198","1995","","","75000","6000"
"198","1996","","","69000","5000"
"198","1997","","","98000","7000"
"198","1998","","","1e+05","12000"
"198","1999","","","105000","15000"
"198","2000","","","105000","16000"
"198","2001","","0","105000","16000"
"198","2002","0","0","105000","16000"
"198","2003","145491","425","15937","0"
"198","2004","172484","445","9739","1071"
"198","2005","0","0","111179","0"
"198","2006","0","0","120000","0"
"198","2007","0","0","0","0"
"198","2008","0","0","0","0"
"198","2009","0","0","0","0"
"198","2010","0","0","0","0"
"198","2011","0","0","0","0"
"198","2012","0","0","0","0"
"198","2013","5372","0","0","0"
"198","2014","5702","0","0","0"
"199","1993","164000","15000","0",""
"199","1994","2e+05","15000","60000","30000"
"199","1995","2e+05","34000","0","0"
"199","1996","190000","34000","0","0"
"199","1997","23000","16000","0","0"
"199","1998","227000","16000","0","0"
"199","1999","247000","228000","0","0"
"199","2000","276000","237000","0","0"
"199","2001","313000","255000","0","0"
"199","2002","356000","0","0","0"
"199","2003","365000","0","0","0"
"199","2004","402000","0","0","0"
"199","2005","512000","0","0","0"
"199","2006","525000","0","0","0"
"199","2007","551000","0","0","0"
"199","2008","581397","0","0","0"
"199","2009","576363","0","0","0"
"199","2010","616850","0","0","0"
"199","2011","691430","0","0","0"
"199","2012","690000","0","0","0"
"199","2013","680000","0","0","0"
"199","2014","7e+05","0","0","0"
"202","1961","36000","64000","",""
"202","1962","39000","101000","",""
"202","1963","39000","169000","",""
"202","1964","41000","220000","",""
"202","1965","39000","227000","",""
"202","1966","66000","235000","",""
"202","1967","34000","309000","",""
"202","1968","82000","235000","",""
"202","1969","85000","183000","",""
"202","1970","87000","194000","",""
"202","1971","90000","179000","",""
"202","1972","82000","190000","",""
"202","1973","80000","2e+05","",""
"202","1974","94000","176000","",""
"202","1975","77000","155000","",""
"202","1976","85000","142000","",""
"202","1977","74000","181000","",""
"202","1978","74000","215000","","5000"
"202","1979","95000","255000","","100"
"202","1980","95000","255000","","100"
"202","1981","95000","255000","","100"
"202","1982","108000","270000","","100"
"202","1983","105000","273000","","100"
"202","1984","93000","232000","","100"
"202","1985","108000","2e+05","",""
"202","1986","108000","2e+05","",""
"202","1987","108000","2e+05","","0"
"202","1988","108000","2e+05","",""
"202","1989","331000","613000","",""
"202","1990","335000","620000","",""
"202","1991","333000","617000","",""
"202","1992","447000","585000","",""
"202","1993","409000","634000","",""
"202","1994","442000","230000","","0"
"202","1995","507000","407000","","0"
"202","1996","507000","407000","","0"
"202","1997","780000","420000","","160000"
"202","1998","848000","456000","","174000"
"202","1999","824000","548000","","0"
"202","2000","851000","568000","","0"
"202","2001","683000","510000","","0"
"202","2002","794000","529000","","0"
"202","2003","777000","467000","","0"
"202","2004","674000","444000","","0"
"202","2005","674000","444000","","0"
"202","2006","834000","472000","","0"
"202","2007","893000","501000","","0"
"202","2008","893000","501000","0","0"
"202","2009","819000","353000","0","0"
"202","2010","822000","447000","0","0"
"202","2011","743000","285000","162000","0"
"202","2012","754000","376000","0","26000"
"202","2013","646647","306172","0","0"
"202","2014","646647","306172","0","0"
"203","1964","","107500","4300",""
"203","1965","42900","83900","4500",""
"203","1966","34400","89000","39900",""
"203","1967","79600","91200","25400",""
"203","1968","93900","105000","26000",""
"203","1969","171000","143600","15100",""
"203","1970","195500","171600","16700",""
"203","1971","224000","169000","19000",""
"203","1972","234000","214000","33000",""
"203","1973","287000","210000","33000",""
"203","1974","337000","283000","46000",""
"203","1975","408000","220000","20000",""
"203","1976","471000","245000","22000",""
"203","1977","537000","279000","26000",""
"203","1978","565000","270000","10000",""
"203","1979","540000","276000","13000",""
"203","1980","621000","319000","25000",""
"203","1981","686000","282000","23000",""
"203","1982","694000","299000","17000",""
"203","1983","738000","299000","19000",""
"203","1984","786000","303000","19000",""
"203","1985","822000","283000","15000",""
"203","1986","888000","311000","4000",""
"203","1987","973000","294000","12000",""
"203","1988","1035000","281000","2000",""
"203","1989","1089000","287000","",""
"203","1990","999000","259000","",""
"203","1991","1067000","265000","",""
"203","1992","1049000","274000","",""
"203","1993","922000","233000","",""
"203","1994","1027000","206000","0",""
"203","1995","1167000","2e+05","0",""
"203","1996","1101000","194000","0",""
"203","1997","1224000","208000","0",""
"203","1998","1287300","207600","0","0"
"203","1999","1355000","213000","0","0"
"203","2000","1359000","216000","0","0"
"203","2001","1359000","212000","0","0"
"203","2002","1363000","212000","0","0"
"203","2003","1537000","239000","0","0"
"203","2004","1620687","252013","0","0"
"203","2005","1601000","249000","0","0"
"203","2006","1673000","249000","0","0"
"203","2007","1748373","206627","0","0"
"203","2008","1682900","2e+05","0","0"
"203","2009","1452715","171685","0","0"
"203","2010","1570507","185607","0","0"
"203","2011","1659096","198034","0","0"
"203","2012","1678304","190196","0","0"
"203","2013","1678304","190196","0","0"
"203","2014","1678304","190196","0","0"
"208","2004","0","0","0","0"
"208","2005","0","0","0","0"
"208","2006","0","0","0","0"
"208","2007","0","0","0","0"
"208","2008","0","0","0","0"
"208","2009","0","0","0","0"
"208","2010","0","0","0","0"
"208","2011","0","0","0","0"
"208","2012","0","0","0","0"
"208","2013","0","0","0","0"
"208","2014","0","0","0","0"
"209","1964","","88000","",""
"209","1965","","88000","",""
"209","1966","","89000","",""
"209","1967","","90000","",""
"209","1968","","90000","",""
"209","1969","","95000","",""
"209","1970","","101000","",""
"209","1971","","105000","",""
"209","1972","","125000","",""
"209","1973","","136000","",""
"209","1974","","143000","",""
"209","1975","","143000","",""
"209","1976","","180000","",""
"209","1977","","152000","",""
"209","1978","","155000","",""
"209","1979","","161000","",""
"209","1980","","156000","",""
"209","1981","","157000","",""
"209","1982","","157000","",""
"209","1983","","175000","",""
"209","1984","","178000","",""
"209","1985","","174000","",""
"209","1986","","180000","",""
"209","1987","","180000","",""
"209","1988","","178000","",""
"209","1989","","158000","",""
"209","1990","","130000","",""
"209","1991","","178000","",""
"209","1992","","183000","",""
"209","1993","","2e+05","",""
"209","1994","","2e+05","",""
"209","1995","","2e+05","",""
"209","1996","","220000","",""
"209","1997","","174000","",""
"209","1998","","150000","",""
"209","1999","","191000","",""
"209","2000","","154100","",""
"209","2001","","183900","",""
"209","2002","","186500","",""
"209","2003","","167700","",""
"209","2004","","180600","",""
"209","2005","","173200","",""
"209","2006","","160700","",""
"209","2007","","170400","",""
"209","2008","","142200","",""
"209","2009","","102000","",""
"209","2010","","15000","",""
"209","2011","","0","",""
"209","2012","","0","",""
"209","2013","","0","",""
"209","2014","","0","",""
"210","1964","","2873000","1696000",""
"210","1965","1400000","1693000","937000","774000"
"210","1966","1371600","1675300","955600","728000"
"210","1967","1620500","1785400","987400","663200"
"210","1968","1838000","1798000","883000","633000"
"210","1969","2132000","1936000","849000","612000"
"210","1970","2317000","2138000","871000","617000"
"210","1971","2292000","1934000","856000","578000"
"210","1972","2421000","2274000","761000","597000"
"210","1973","2875000","2489000","893000","666000"
"210","1974","2947000","2526000","881000","720000"
"210","1975","2822000","2078000","669000","602000"
"210","1976","2883000","2149000","696000","543000"
"210","1977","2688000","1992000","529000","379000"
"210","1978","2945000","2273000","635000","374000"
"210","1979","3168000","2372000","613000","405000"
"210","1980","3089000","2279000","531000","390000"
"210","1981","3252000","2183000","480000","352000"
"210","1982","2914000","1953000","433000","314000"
"210","1983","3306000","2216000","491000","356000"
"210","1984","3503000","2348000","520000","377000"
"210","1985","3674000","2156000","538000","150000"
"210","1986","3763000","2188000","527000","136000"
"210","1987","3920000","2306000","567000","155000"
"210","1988","4009000","2332000","586000","184000"
"210","1989","3976000","2313000","581000","183000"
"210","1990","3764000","2190000","550000","173000"
"210","1991","3815000","2220000","557000","176000"
"210","1992","4094000","1970000","645000","80000"
"210","1993","4189000","2063000","618000","97000"
"210","1994","4220000","2118000","639000","83000"
"210","1995","4202000","2146000","641000","86000"
"210","1996","4231000","1978000","560000","83000"
"210","1997","4570000","1982000","645000","75000"
"210","1998","4583000","2016000","635000","53000"
"210","1999","4731000","2020000","628000","28000"
"210","2000","5122000","2155000","674000","28000"
"210","2001","4899000","2094000","661000","28000"
"210","2002","5165000","2194000","693000","0"
"210","2003","5337600","2207600","690800","0"
"210","2004","5502000","2293000","622000","0"
"210","2005","5304000","2316000","596000","0"
"210","2006","5659000","2316000","491000","0"
"210","2007","5559000","2281903","623097","0"
"210","2008","5433260","2248219","401000","0"
"210","2009","5319000","1968000","392076","0"
"210","2010","5414000","2028000","444402","0"
"210","2011","5384000","2037000","388000","0"
"210","2012","5286000","2319000","208000","0"
"210","2013","5264000","2380000","56000","0"
"210","2014","5310845","2401180","24000","0"
"211","1964","","","","113000"
"211","1965","","","","113000"
"211","1966","","","51000","60000"
"211","1967","","","50000","60000"
"211","1968","","","50000","58000"
"211","1969","","","50000","62000"
"211","1970","","","53000","65000"
"211","1971","","","44000","54000"
"211","1972","","","38000","46000"
"211","1973","","","49000","46000"
"211","1974","","","49000","46000"
"211","1975","","","42000","46000"
"211","1976","","","41000","36000"
"211","1977","","","40000","35000"
"211","1978","","","40000","35000"
"211","1979","","","90000","8000"
"211","1980","","","93000","10000"
"211","1981","","","90000","10000"
"211","1982","","","90000","14000"
"211","1983","","","1e+05","9000"
"211","1984","","","107000","10000"
"211","1985","","","110000","12000"
"211","1986","","","112000","12000"
"211","1987","","","110000","16000"
"211","1988","","","110000","17000"
"211","1989","","","104000","16000"
"211","1990","","","106000","16000"
"211","1991","","","110000","17000"
"211","1992","","","112000","17000"
"211","1993","","","110000","17000"
"211","1994","","","127000","20000"
"211","1995","","","104000","16000"
"211","1996","","","120000","19000"
"211","1997","","","140000","19000"
"211","1998","0","0","115000","16000"
"211","1999","0","0","143000","0"
"211","2000","0","0","126000","0"
"211","2001","0","0","92200","38500"
"211","2002","0","0","85852","36794"
"211","2003","0","0","86800","37200"
"211","2004","0","0","86000","3000"
"211","2005","0","0","69000","2000"
"211","2006","0","0","35000","1000"
"211","2007","0","0","108000","1000"
"211","2008","0","0","0","1000"
"211","2009","0","0","0","0"
"211","2010","0","0","0","0"
"211","2011","0","0","0","0"
"211","2012","0","0","0","0"
"211","2013","0","0","0","0"
"211","2014","0","0","0","0"
"213","2012","0","0","0","0"
"213","2013","0","0","0","0"
"213","2014","0","0","0","0"
"214","1990","364000","","",""
"214","1991","411300","","",""
"214","1992","367900","","",""
"214","1993","315400","","",""
"214","1994","325800","","",""
"214","1995","364600","","",""
"214","1996","326100","","",""
"214","1997","346500","","",""
"214","1998","339000","","",""
"214","1999","368400","","",""
"214","2000","385500","","",""
"214","2001","370200","","",""
"214","2002","370200","","",""
"214","2003","370200","","",""
"214","2004","370200","","",""
"214","2005","370200","","",""
"214","2006","370200","","",""
"214","2007","370200","","",""
"214","2008","370200","","",""
"214","2009","370200","","",""
"214","2010","370200","","",""
"214","2011","370200","","",""
"214","2012","370200","","",""
"214","2013","370200","","",""
"214","2014","370200","","",""
"215","1987","13000","15000","",""
"215","1988","10000","15000","",""
"215","1989","10000","15000","",""
"215","1990","17000","27000","",""
"215","1991","17000","27000","",""
"215","1992","17000","27000","",""
"215","1993","17000","27000","",""
"215","1994","17000","27000","",""
"215","1995","17000","27000","",""
"215","1996","17000","27000","",""
"215","1997","17000","27000","",""
"215","1998","17000","27000","",""
"215","1999","17000","27000","",""
"215","2000","17000","27000","",""
"215","2001","17000","27000","",""
"215","2002","17000","27000","",""
"215","2003","17000","27000","",""
"215","2004","17000","27000","",""
"215","2005","17000","27000","",""
"215","2006","17000","27000","",""
"215","2007","17000","27000","",""
"215","2008","17000","27000","",""
"215","2009","17000","27000","",""
"215","2010","17000","27000","",""
"215","2011","17000","27000","",""
"215","2012","17000","27000","",""
"215","2013","17000","27000","",""
"215","2014","17000","27000","",""
"216","1994","","64000","",""
"216","1995","","160000","",""
"216","1996","","385000","",""
"216","1997","","439000","",""
"216","1998","","489000","",""
"216","1999","","756000","",""
"216","2000","764000","0","",""
"216","2001","919000","0","",""
"216","2002","919000","0","",""
"216","2003","747000","110000","",""
"216","2004","747000","110000","",""
"216","2005","747000","110000","",""
"216","2006","823000","110000","",""
"216","2007","963000","","",""
"216","2008","755000","","",""
"216","2009","939000","75000","",""
"216","2010","868000","85000","",""
"216","2011","869000","72000","",""
"216","2012","838000","74000","",""
"216","2013","874000","74000","",""
"216","2014","874000","74000","",""
"223","1964","","","14400","19400"
"223","1965","","","14900","19900"
"223","1966","","","19000","17500"
"223","1967","","","19300","15900"
"223","1968","","","19300","17200"
"223","1969","","","20800","17400"
"223","1970","","17100","22800","16600"
"223","1971","","40600","26200","18900"
"223","1972","22700","63700","25500","20600"
"223","1973","56000","60000","40000","16000"
"223","1974","29000","79000","18000","24000"
"223","1975","24000","77000","17000","24000"
"223","1976","24000","59000","13000","21000"
"223","1977","22000","78000","7000","25000"
"223","1978","17000","37000","4000","17000"
"223","1979","36700","86000","9300","37000"
"223","1980","46000","42000","12000","56000"
"223","1981","57000","41000","12000","46000"
"223","1982","41000","30000","9000","33000"
"223","1983","57000","41000","12000","46000"
"223","1984","64000","61000","18000","68000"
"223","1985","28000","129000","25000",""
"223","1986","30000","138000","27000",""
"223","1987","29000","134000","26000",""
"223","1988","33000","150000","28000",""
"223","1989","33000","150000","28000",""
"223","1990","28000","125000","23000",""
"223","1991","32000","143000","26000",""
"223","1992","42000","154000","8000","14000"
"223","1993","37000","123000","0","0"
"223","1994","54000","171000","0","0"
"223","1995","49000","181000","0","0"
"223","1996","45000","157000","0","0"
"223","1997","50000","173000","0","0"
"223","1998","50000","159000","0","0"
"223","1999","54000","143000","0","0"
"223","2000","61000","149000","0","0"
"223","2001","13000","153000","0","0"
"223","2002","35000","148000","0","0"
"223","2003","35000","148000","0","0"
"223","2004","35000","148000","0","0"
"223","2005","35000","148000","0","0"
"223","2006","13222","55911","0","0"
"223","2007","0","0","0","0"
"223","2008","0","0","0","0"
"223","2009","0","0","0","0"
"223","2010","0","0","0","0"
"223","2011","0","0","0","0"
"223","2012","0","0","0","0"
"223","2013","0","0","0","0"
"223","2014","0","0","0","0"
"228","1965","","759400","","1786200"
"228","1966","","1004900","","1850800"
"228","1967","","1260400","","1897200"
