cou_abb,reg_abb,Sector/Activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,GAS,REN,NOF,Sum
CZRE,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001339286,n.a,n.a,n.a,0.001339286
CZRE,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.36,0.36
CZRE,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000185064,0.000185064
CZRE,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.05358,0.05358
CZRE,WHOL,SUM,152.5975952,0,25.21720908,0,0,5.694562383,2.56887647,0,11.99393306,1.536225059,0.449810158,0,0,20.68012556,220.738337
DENM,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.221920947,n.a,n.a,n.a,n.a,n.a,0.221920947
DENM,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,DOM,n.a,n.a,0.467524531,n.a,n.a,n.a,1.150571891,n.a,0.572951574,1.189763246,0.006684863,n.a,n.a,n.a,3.387496106
DENM,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,IN_BO_CHEM,n.a,n.a,0.085741863,n.a,n.a,n.a,9.43E-05,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.085836176
DENM,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.166626426,n.a,n.a,n.a,n.a,n.a,0.166626426
DENM,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.078205192,0.077058668,n.a,1.285651585,0.429411397,8.40E-05,n.a,n.a,n.a,1.870410869
DENM,WHOL,IN_BO_OTH_L,n.a,n.a,0.075266443,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.075266443
DENM,WHOL,IN_BO_OTH_S,n.a,n.a,0.025083583,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.025083583
DENM,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.023877663,n.a,n.a,n.a,n.a,n.a,0.023877663
DENM,WHOL,IN_OC,n.a,n.a,0.159002104,n.a,n.a,n.a,0.00607468,n.a,1.672114492,n.a,0.000107292,n.a,n.a,n.a,1.837298568
DENM,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.126915147,0.007682505,n.a,n.a,n.a,n.a,0.134597652
DENM,WHOL,PP_EX_L,n.a,n.a,6.141682528,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.141682528
DENM,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,2.080479059,0.060997592,1.623852613,0.100227188,0.009704846,n.a,n.a,n.a,3.875261298
DENM,WHOL,PP_EX_S,n.a,n.a,0.115279359,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.115279359
DENM,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.001513875,0.00678389,n.a,n.a,n.a,n.a,n.a,n.a,0.008297765
DENM,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.055052102,0.182737968,0.002715067,0.004351714,2.02E-05,n.a,n.a,n.a,0.244877017
DENM,WHOL,PP_NEW_L,n.a,n.a,0.000117343,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000117343
DENM,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.007,1.007
DENM,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.1914,0.1914
DENM,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.02778899,0.02778899
DENM,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.165890441,1.165890441
DENM,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.655421687,n.a,n.a,n.a,n.a,n.a,0.655421687
DENM,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.48136981,n.a,n.a,n.a,n.a,2.48136981
DENM,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.156352513,0.000148776,n.a,n.a,n.a,0.156501289
DENM,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.079153445,n.a,n.a,n.a,0.079153445
DENM,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.127212145,6.75E-05,n.a,n.a,n.a,0.127279669
DENM,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010846775,0.000109337,n.a,n.a,n.a,0.010956111
DENM,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001622248,n.a,n.a,n.a,0.001622248
DENM,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000852126,n.a,n.a,n.a,0.000852126
DENM,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.033658877,n.a,n.a,n.a,n.a,0.033658877
DENM,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.004356329,4.61E-08,n.a,n.a,n.a,0.004356375
DENM,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.016705882,n.a,n.a,n.a,n.a,0.016705882
DENM,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.11E-05,n.a,n.a,n.a,8.11E-05
DENM,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.009741176,0.032686666,n.a,n.a,n.a,0.042427842
DENM,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.011341176,0.001895072,n.a,n.a,n.a,0.013236248
DENM,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000518763,n.a,n.a,n.a,0.000518763
DENM,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010357143,0.010357143
DENM,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.030123806,0.030123806
DENM,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0043425,0.0043425
DENM,WHOL,SUM,0,0,7.069697753,0,0,0.078205192,3.37084459,0.25051945,6.352047201,4.583020734,0.133736267,0,0,2.436902879,24.27497407
ESTO,WHOL,CON_COMB,0.122601138,n.a,n.a,n.a,n.a,0.009447863,n.a,n.a,0.056172174,0.084197041,n.a,n.a,n.a,n.a,0.272418215
ESTO,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,DOM,0.003832145,n.a,1.173166481,n.a,n.a,0.105677533,0.15603514,n.a,0.088102779,0.113204471,0.002046664,n.a,n.a,n.a,1.642065212
ESTO,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,0.000480086,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000480086
ESTO,WHOL,IN_BO_CON,0.002092105,n.a,n.a,n.a,n.a,0.000483664,n.a,n.a,0.031191996,n.a,n.a,n.a,n.a,n.a,0.033767765
ESTO,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.056581587,n.a,0.400247337,n.a,0.001050747,n.a,n.a,n.a,0.457879671
ESTO,WHOL,IN_BO_OTH_L,3.71E-05,n.a,0.068230085,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.068267153
ESTO,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_OC,0.00217228,n.a,0.034115042,n.a,n.a,n.a,n.a,n.a,0.379361207,0.086788495,0.000995916,n.a,n.a,n.a,0.503432941
ESTO,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.024328253,n.a,n.a,n.a,n.a,n.a,0.024328253
ESTO,WHOL,PP_EX_L,47.89959838,n.a,0.049077194,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,47.94867558
ESTO,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.075874434,4.826966292,1.672321977,n.a,n.a,n.a,n.a,n.a,6.575162704
ESTO,WHOL,PP_EX_S,5.571099045,n.a,0.005453022,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.576552066
ESTO,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.001903386,n.a,0.000618722,n.a,n.a,n.a,n.a,n.a,0.002522108
ESTO,WHOL,PP_NEW_L,9.179230178,n.a,1.47E-06,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.179231653
ESTO,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.6935,0.6935
ESTO,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.025186,0.025186
ESTO,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0348,0.0348
ESTO,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.044023404,0.044023404
ESTO,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.56,0.56
ESTO,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.536,0.536
ESTO,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.39554592,0.39554592
ESTO,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.029176471,n.a,n.a,n.a,n.a,0.029176471
ESTO,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.085477647,n.a,n.a,n.a,n.a,0.085477647
ESTO,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005289059,n.a,n.a,n.a,0.005289059
ESTO,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.038625882,n.a,n.a,n.a,n.a,0.038625882
ESTO,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.012517647,n.a,n.a,n.a,n.a,0.012517647
ESTO,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000704651,n.a,n.a,n.a,0.000704651
ESTO,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.063989751,n.a,n.a,n.a,n.a,0.063989751
ESTO,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.018130224,0.003098013,n.a,n.a,n.a,0.021228238
ESTO,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.054644776,n.a,n.a,n.a,n.a,0.054644776
ESTO,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.60E-05,n.a,n.a,n.a,1.60E-05
ESTO,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.034632912,0.268392481,n.a,n.a,n.a,0.303025393
ESTO,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.02208988,0.015787257,n.a,n.a,n.a,0.037877137
ESTO,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000421774,n.a,n.a,n.a,0.000421774
ESTO,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.075276,0.075276
ESTO,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.372851759,0.372851759
ESTO,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.006018,0.006018
ESTO,WHOL,SUM,62.78066234,0,1.330043298,0,0,0.11560906,0.290874634,4.826966292,2.652344445,0.643475197,0.297802587,0,0,2.743201083,75.68097894
FINL,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.630379811,n.a,n.a,0.13739414,n.a,n.a,4.767773951
FINL,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,DOM,0.218457815,n.a,0.090740357,n.a,n.a,n.a,0.052232705,n.a,1.88405109,2.749676936,0.016596438,n.a,n.a,n.a,5.011755341
FINL,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.112846029,n.a,n.a,n.a,n.a,n.a,0.112846029
FINL,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.414238556,0.012083323,n.a,0.018059809,n.a,n.a,0.444381688
FINL,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.001965677,0.001108965,n.a,0.373939048,0.080981656,n.a,0.001967248,n.a,n.a,0.459962594
FINL,WHOL,IN_BO_OTH_L,0.002956331,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002956331
FINL,WHOL,IN_BO_OTH_S,0.000970317,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000970317
FINL,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.005720984,0.357163277,n.a,n.a,n.a,0.004027511,n.a,n.a,0.366911771
FINL,WHOL,IN_OC,0.135028465,n.a,n.a,n.a,n.a,5.149825181,0.00516049,n.a,3.888074467,n.a,n.a,0.293698899,n.a,n.a,9.471787503
FINL,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.239349142,0.00090404,n.a,n.a,n.a,n.a,0.240253182
FINL,WHOL,PP_EX_L,8.99484761,n.a,9.780543048,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.77539066
FINL,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.171479533,0.173126622,6.005362028,0.090831416,0.002556563,n.a,n.a,n.a,6.443356161
FINL,WHOL,PP_EX_S,1.412983724,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.412983724
FINL,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,8.15E-08,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.15E-08
FINL,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.012476154,n.a,0.377281753,n.a,0.000160607,n.a,n.a,n.a,0.389918514
FINL,WHOL,PP_NEW_L,0.274260759,n.a,0.027432378,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.301693138
FINL,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.646,0.646
FINL,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.123840348,0.123840348
FINL,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.1914,0.1914
FINL,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.190607445,0.190607445
FINL,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.041921257,0.041921257
FINL,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.737938895,4.737938895
FINL,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.422327761,1.422327761
FINL,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.156358941,2.156358941
FINL,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.533078593,4.533078593
FINL,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.838174133,3.838174133
FINL,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.488953214,1.488953214
FINL,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.908275862,n.a,n.a,n.a,n.a,n.a,0.908275862
FINL,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.165411765,n.a,n.a,n.a,n.a,0.165411765
FINL,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003879644,n.a,n.a,n.a,n.a,0.003879644
FINL,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.071445062,n.a,n.a,n.a,0.071445062
FINL,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008818656,n.a,n.a,n.a,n.a,0.008818656
FINL,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.69E-05,n.a,n.a,n.a,4.69E-05
FINL,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00166674,0.000803206,n.a,n.a,n.a,0.002469946
FINL,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000955916,n.a,n.a,n.a,0.000955916
FINL,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000821933,n.a,n.a,n.a,n.a,0.000821933
FINL,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003247059,7.73E-06,n.a,n.a,n.a,0.00325479
FINL,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.018823529,n.a,n.a,n.a,n.a,0.018823529
