"FAOST_CODE","Year","X3D_Rice.Cultivation","X3B_Manure.management","X3E_Enteric.fermentation"
"32","2009","3.4308","8.9073","202.8767"
"32","2010","9.7983","8.5174","175.1504"
"32","2011","10.8536","9.7095","207.4624"
"32","2012","9.45","9.605","221.6421"
"32","2013","11.6714","9.9826","230.5936"
"32","2014","11.83","10.2133","235.4295"
"32","2030","5.3302","12.0944","276.9181"
"32","2050","6.6995","15.2571","329.8485"
"33","1961",NA,"211.367","814.5455"
"33","1962",NA,"211.1611","823.547"
"33","1963",NA,"208.0296","834.5022"
"33","1964",NA,"212.5859","857.8664"
"33","1965",NA,"214.2154","879.5902"
"33","1966",NA,"198.6751","850.3576"
"33","1967",NA,"206.4041","840.8983"
"33","1968",NA,"207.3343","834.4625"
"33","1969",NA,"201.9299","816.5246"
"33","1970",NA,"209.3919","828.5312"
"33","1971",NA,"208.2988","827.1089"
"33","1972",NA,"203.0782","841.6068"
"33","1973",NA,"196.8924","861.488"
"33","1974",NA,"192.4996","890.6312"
"33","1975",NA,"181.4725","929.2458"
"33","1976",NA,"176.6715","914.9134"
"33","1977",NA,"179.2558","875.0947"
"33","1978",NA,"181.7952","826.6505"
"33","1979",NA,"194.7178","795.0531"
"33","1980",NA,"211.3883","801.4803"
"33","1981",NA,"211.9981","803.4347"
"33","1982",NA,"210.2295","804.4288"
"33","1983",NA,"207.0224","785.192"
"33","1984",NA,"208.9472","769.2096"
"33","1985",NA,"208.3475","749.0194"
"33","1986",NA,"198.0918","722.7374"
"33","1987",NA,"193.0992","700.0332"
"33","1988",NA,"200.7751","706.115"
"33","1989",NA,"201.7404","715.2754"
"33","1990",NA,"194.8529","725.6513"
"33","1991",NA,"190.5049","725.9103"
"33","1992",NA,"193.52","752.7996"
"33","1993",NA,"192.4673","748.3188"
"33","1994",NA,"190.7227","755.8301"
"33","1995",NA,"200.7613","795.7552"
"33","1996",NA,"204.4704","832.5416"
"33","1997",NA,"203.0708","832.7714"
"33","1998",NA,"206.2481","827.1737"
"33","1999",NA,"209.9717","818.3615"
"33","2000",NA,"212.9885","815.2445"
"33","2001",NA,"220.4752","839.6552"
"33","2002",NA,"228.9061","846.7533"
"33","2003",NA,"231.7455","830.6354"
"33","2004",NA,"232.1288","887.6936"
"33","2005",NA,"232.7915","906.2858"
"33","2006",NA,"233.3214","889.8879"
"33","2007",NA,"221.9624","860.1546"
"33","2008",NA,"206.1696","843.2535"
"33","2009",NA,"202.6635","804.5763"
"33","2010",NA,"204.4079","795.4214"
"33","2011",NA,"204.6041","750.3269"
"33","2012",NA,"203.1423","754.4894"
"33","2013",NA,"205.6606","758.233"
"33","2014",NA,"207.1962","753.3137"
"33","2030",NA,"239.4955","988.5598"
"33","2050",NA,"239.5693","1000.4769"
"35","1961",NA,"0.0366","0.6907"
"35","1962",NA,"0.0432","0.7714"
"35","1963",NA,"0.0475","0.8371"
"35","1964",NA,"0.0507","0.8264"
"35","1965",NA,"0.0529","0.8231"
"35","1966",NA,"0.0609","0.9098"
"35","1967",NA,"0.0558","0.857"
"35","1968",NA,"0.0583","0.8888"
"35","1969",NA,"0.0605","0.9009"
"35","1970",NA,"0.061","0.8959"
"35","1971",NA,"0.061","0.8253"
"35","1972",NA,"0.0646","0.8853"
"35","1973",NA,"0.0656","0.7814"
"35","1974",NA,"0.0549","0.7308"
"35","1975",NA,"0.0516","0.7008"
"35","1976",NA,"0.0511","0.7383"
"35","1977",NA,"0.055","0.7603"
"35","1978",NA,"0.06","0.7941"
"35","1979",NA,"0.0654","0.8129"
"35","1980",NA,"0.0767","0.8368"
"35","1981",NA,"0.0845","0.8991"
"35","1982",NA,"0.1075","0.9576"
"35","1983",NA,"0.0845","0.7667"
"35","1984",NA,"0.0849","0.7388"
"35","1985",NA,"0.0996","0.8275"
"35","1986",NA,"0.1087","0.9422"
"35","1987",NA,"0.1245","1.0289"
"35","1988",NA,"0.1388","1.3036"
"35","1989",NA,"0.146","1.4345"
"35","1990",NA,"0.1598","1.4688"
"35","1991",NA,"0.1883","1.4859"
"35","1992",NA,"0.2723","1.6666"
"35","1993",NA,"0.2676","1.7311"
"35","1994",NA,"0.1987","1.6335"
"35","1995",NA,"0.2999","1.6388"
"35","1996",NA,"0.164","1.6289"
"35","1997",NA,"0.2074","1.6775"
"35","1998",NA,"0.2516","1.7888"
"35","1999",NA,"0.2669","1.7721"
"35","2000",NA,"0.2513","1.7258"
"35","2001",NA,"0.2661","1.7466"
"35","2002",NA,"0.2665","1.7773"
"35","2003",NA,"0.2657","1.8113"
"35","2004",NA,"0.2764","1.9897"
"35","2005",NA,"0.2865","2.2562"
"35","2006",NA,"0.2995","2.5285"
"35","2007",NA,"0.315","2.8029"
"35","2008",NA,"0.3325","3.1106"
"35","2009",NA,"0.3439","3.2438"
"35","2010",NA,"0.3554","3.3774"
"35","2011",NA,"0.1719","2.017"
"35","2012",NA,"0.1757","2.0455"
"35","2013",NA,"0.18","2.0746"
"35","2014",NA,"0.1825","2.0877"
"35","2030",NA,"0.4313","2.9277"
"35","2050",NA,"0.5834","3.4302"
"36","1966",NA,"0.0043","0.1925"
"36","1967",NA,"0.0044","0.1956"
"36","1968",NA,"0.0045","0.1989"
"36","1969",NA,"0.0046","0.2024"
"36","1970",NA,"0.0047","0.2082"
"36","1971",NA,"0.0049","0.2142"
"36","1972",NA,"0.0049","0.2194"
"36","1973",NA,"0.0051","0.2258"
"36","1974",NA,"0.0054","0.2383"
"36","1975",NA,"0.0057","0.2434"
"36","1976",NA,"0.0068","0.2555"
"36","1977",NA,"0.0075","0.2658"
"36","1978",NA,"0.0071","0.273"
"36","1979",NA,"0.0072","0.2763"
"36","1980",NA,"0.007","0.2887"
"36","1981",NA,"0.0071","0.3008"
"36","1982",NA,"0.0074","0.3052"
"36","1983",NA,"0.0107","0.4664"
"36","1984",NA,"0.0033","0.1208"
"36","1985",NA,"0.0036","0.1198"
"36","1986",NA,"0.0037","0.1263"
"36","1987",NA,"0.0034","0.1167"
"36","1988",NA,"0.0028","0.0994"
"36","1989",NA,"0.0029","0.0927"
"36","1990",NA,"0.003","0.1149"
"36","1991",NA,"0.003","0.0877"
"36","1992",NA,"0.0026","0.0816"
"36","1993",NA,"0.0023","0.0779"
"36","1994",NA,"0.0032","0.1022"
"36","1995",NA,"0.0033","0.1047"
"36","1996",NA,"0.0034","0.1057"
"36","1997",NA,"0.0035","0.106"
"36","1998",NA,"0.0037","0.1125"
"36","1999",NA,"0.0038","0.1133"
"36","2000",NA,"0.0041","0.1148"
"36","2001",NA,"0.0041","0.1179"
"36","2002",NA,"0.0043","0.1182"
"36","2003",NA,"0.0044","0.1222"
"36","2004",NA,"0.0046","0.1219"
"36","2005",NA,"0.0046","0.1219"
"36","2006",NA,"0.0048","0.1245"
"36","2007",NA,"0.0055","0.1483"
"36","2008",NA,"0.0056","0.1635"
"36","2009",NA,"0.0053","0.1362"
"36","2010",NA,"0.0053","0.1331"
"36","2011",NA,"0.0053","0.1317"
"36","2012",NA,"0.0052","0.1298"
"36","2013",NA,"0.0052","0.1299"
"36","2014",NA,"0.0053","0.1329"
"36","2030",NA,"0.0044","0.1624"
"36","2050",NA,"0.0051","0.1867"
"37","1961","0.245","0.5231","15.3253"
"37","1962","0.28","0.5303","15.367"
"37","1963","0.35","0.5474","15.7263"
"37","1964","0.455","0.5737","16.2225"
"37","1965","0.49","0.6089","17.0225"
"37","1966","0.49","0.6874","18.7085"
"37","1967","0.49","0.7464","20.475"
"37","1968","0.7","0.7997","22.083"
"37","1969","1.05","0.8365","23.157"
"37","1970","0.889","0.8972","24.912"
"37","1971","0.91","0.9455","26.302"
"37","1972","0.945","1.0077","28.16"
"37","1973","0.5467","1.0643","29.843"
"37","1974","0.9769","1.1159","31.3618"
"37","1975","0.9048","1.1714","31.9225"
"37","1976","0.945","1.2411","33.285"
"37","1977","1.26","1.3454","36.595"
"37","1978","0.8966","1.5373","41.7678"
"37","1979","0.9451","1.9608","55.273"
"37","1980","0.9629","2.1264","59.5995"
"37","1981","0.9349","2.2457","61.231"
"37","1982","0.987","2.3806","65.515"
"37","1983","0.644","2.6947","74.7521"
"37","1984","0.7168","2.6185","71.8452"
"37","1985","0.5292","2.7106","74.6839"
"37","1986","0.588","2.8292","77.7905"
"37","1987","0.6902","2.8682","78.3676"
"37","1988","0.6706","2.9661","81.1284"
"37","1989","0.6666","3.0974","84.8965"
"37","1990","0.3273","3.2286","87.9425"
"37","1991","0.4011","3.479","95.2725"
"37","1992","0.3858","3.5139","95.9081"
"37","1993","0.3762","3.5641","96.3115"
"37","1994","0.426","3.668","98.4569"
"37","1995","0.4601","3.7752","101.2588"
"37","1996","0.7955","3.8862","103.9247"
"37","1997","0.84","4.0014","106.772"
"37","1998","0.91","4.1204","109.5611"
"37","1999","0.98","4.2423","112.4494"
"37","2000","1.085","4.3681","116.1057"
"37","2001","1.19","4.4998","118.492"
"37","2002","1.288","4.6362","121.7672"
"37","2003","1.015","4.7772","125.083"
"37","2004","1.12","4.9092","128.118"
"37","2005","1.61","5.0212","131.575"
"37","2006","1.75","5.1587","135.65"
"37","2007","1.7544","5.4662","145.162"
"37","2008","1.772","5.6292","143.95"
"37","2009","1.8251","5.8077","148.023"
"37","2010","1.169","5.9925","152.22"
"37","2011","1.75","6.3807","165.824"
"37","2012","0.98","6.4302","168.1"
"37","2013","0.994","6.4802","169.65"
"37","2014","1.2138","6.5302","171.2506"
"37","2030","2.4402","8.9441","243.2566"
"37","2050","3.2639","11.4307","308.4126"
"38","1961","52.8653","8.4568","94.5492"
"38","1962","56.192","8.1203","90.7893"
"38","1963","57.0823","9.4349","101.8162"
"38","1964","57.4001","10.9193","117.9128"
"38","1965","46.0669","11.3623","123.4102"
"38","1966","56.9706","9.8458","105.8685"
"38","1967","58.1185","9.3762","99.8593"
"38","1968","60.5135","9.421","100.614"
"38","1969","57.2177","9.0412","97.137"
"38","1970","76.6689","8.7629","94.5278"
"38","1971","74.0115","8.724","95.2276"
"38","1972","68.1654","8.8585","95.9991"
"38","1973","71.6558","8.7739","95.8209"
"38","1974","85.0262","8.7076","98.2828"
"38","1975","63.7124","9.0116","102.7594"
"38","1976","67.792","9.3128","105.9985"
"38","1977","83.4542","8.8767","100.9651"
"38","1978","89.5499","8.5448","96.517"
"38","1979","84.2305","8.98","100.854"
"38","1980","87.8759","9.1705","101.5868"
"38","1981","89.875","9.7703","107.0753"
"38","1982","79.5833","9.502","105.2776"
"38","1983","82.8537","9.6831","107.1069"
"38","1984","94.4979","10.0405","110.6639"
"38","1985","92.2437","10.2366","112.9506"
"38","1986","89.2273","10.2672","113.1187"
"38","1987","72.4802","10.5854","115.6606"
"38","1988","87.004","10.3462","112.9804"
"38","1989","73.5829","10.35","113.4178"
"38","1990","88.3573","10.3787","113.4777"
"38","1991","84.348","9.0803","97.7736"
"38","1992","81.7192","9.7092","104.5717"
"38","1993","87.4526","9.5463","103.4706"
"38","1994","95.6441","9.5888","103.5694"
"38","1995","94.9014","9.4243","102.1925"
"38","1996","70.4172","9.2081","99.6936"
"38","1997","73.6176","8.8372","95.6292"
"38","1998","81.8236","5.5405","58.7759"
"38","1999","92.8969","5.5812","59.3488"
"38","2000","88.7578","5.3804","56.9841"
"38","2001","81.6145","5.3096","56.3723"
"38","2002","87.4339","5.2293","53.8959"
"38","2003","97.2324","5.1823","54.9508"
"38","2004","76.7765","5.4411","56.815"
"38","2005","97.6399","5.588","57.9514"
"38","2006","97.1314","5.7195","58.4612"
"38","2007","87.1269","5.8435","59.6258"
"38","2008","112.3333","5.842","59.5822"
"38","2009","100.5363","5.8833","60.5474"
"38","2010","113.1192","6.2672","64.5554"
"38","2011","116.3932","6.2277","64.2835"
"38","2012","113.787","6.5067","66.8713"
"38","2013","126.7358","6.2765","63.5979"
"38","2014","93.9851","5.9223","57.9199"
"38","2030","77.7985","7.5914","75.8613"
"38","2050","73.5948","9.3526","90.6444"
"39","1961","1.54","6.6015","174.73"
"39","1962","1.6345","6.6527","177.1"
"39","1963","1.855","6.7295","179.93"
"39","1964","1.89","6.7895","181.88"
"39","1965","1.9173","6.8515","183.83"
"39","1966","1.9835","6.9815","188.055"
"39","1967","1.729","7.0908","191.14"
"39","1968","2.1686","7.1578","193.26"
"39","1969","2.5475","7.0997","190.475"
"39","1970","2.87","7.2432","192.6255"
"39","1971","3.8312","7.4081","194.9857"
"39","1972","3.5036","8.1064","210.76"
"39","1973","3.85","7.356","188.146"
"39","1974","3.024","6.1762","152.1005"
"39","1975","2.8477","6.2908","158.35"
"39","1976","3.2885","6.2346","162.846"
"39","1977","1.176","6.8069","179.576"
"39","1978","3.5","6.9553","183.9405"
"39","1979","3.5","7.1352","188.667"
"39","1980","2.8","7.308","193.2465"
"39","1981","2.8","7.5017","198.175"
"39","1982","2.8941","7.6971","203.2035"
"39","1983","2.6781","7.7185","204.0052"
"39","1984","2.2431","6.4382","166.6343"
"39","1985","1.0359","6.6225","171.2436"
"39","1986","1.2887","6.7746","175.2894"
"39","1987","1.4946","6.9579","180.3208"
"39","1988","2.213","7.1506","185.1758"
"39","1989","2.66","7.358","190.0612"
"39","1990","2.5798","7.5498","194.8959"
"39","1991","3.3931","7.7115","199.5767"
"39","1992","3.7379","7.8494","203.5299"
"39","1993","2.8951","8.0502","208.9132"
"39","1994","3.6399","8.1844","211.5154"
"39","1995","4.1743","8.5066","219.5807"
"39","1996","4.3613","8.6612","224.3714"
"39","1997","6.0915","9.628","250.3452"
"39","1998","5.6225","9.9777","258.192"
"39","1999","6.3599","10.2503","265.3432"
"39","2000","6.2698","10.5746","273.2205"
"39","2001","6.1018","11.0077","282.01"
"39","2002","7.2662","11.3358","289.832"
"39","2003","6.65","11.6654","297.78"
"39","2004","6.5694","11.993","305.4875"
"39","2005","7.6877","12.3049","313.3"
"39","2006","5.6587","12.6204","321.1481"
"39","2007","5.6","13.7272","341.6145"
"39","2008","7.7598","14.0555","349.778"
"39","2009","7.547","14.3916","358.1728"
"39","2010","9.1","14.6956","366.084"
"39","2011","9.1","15.0667","375.8146"
"39","2012","14","15.2973","381.7738"
"39","2013","14.35","15.4577","384.518"
"39","2014","10.5","15.704","389.3094"
"39","2030","7.0818","15.8888","409.0808"
"39","2050","7.6608","18.5977","480.6014"
"40","1961","8.514","5.2217","214.4619"
"40","1962","6.125","5.2433","216.5581"
"40","1963","6.824","5.1665","212.6983"
"40","1964","6.7583","5.2389","214.268"
"40","1965","6.0748","5.3254","216.211"
"40","1966","8.1587","5.3703","220.217"
"40","1967","7.2996","5.561","230.6872"
"40","1968","7.1846","5.3646","219.7788"
"40","1969","3.5812","5.3766","221.1348"
"40","1970","5.5787","5.4263","224.9248"
"40","1971","6.0299","5.2653","216.7745"
"40","1972","5.6848","5.5171","232.7122"
"40","1973","4.101","5.4582","230.1333"
"40","1974","3.0459","5.6565","246.711"
"40","1975","5.0611","5.808","255.3866"
"40","1976","6.3241","5.6034","242.8754"
"40","1977","7.8438","5.669","244.3774"
"40","1978","7.22","5.7952","248.3259"
"40","1979","10.4119","5.9959","253.6881"
"40","1980","9.0338","6.1393","257.2381"
"40","1981","6.9457","6.3484","265.003"
"40","1982","8.1756","6.4293","266.87"
"40","1983","6.7311","6.3311","266.5"
"40","1984","8.8215","6.132","257.73"
"40","1985","8.5206","5.6839","231.2531"
"40","1986","7.0828","5.7835","233.2465"
"40","1987","8.2441","6.1039","240.3125"
"40","1988","8.6047","6.2589","244.396"
"40","1989","9.5094","5.9183","243.4631"
"40","1990","7.2089","5.8022","240.1397"
"40","1991","6.5807","5.8536","243.6617"
"40","1992","7.0253","6.0211","249.6256"
"40","1993","6.4325","6.2902","258.6308"
"40","1994","6.7156","6.6148","267.7529"
"40","1995","7.5053","6.6466","271.7345"
"40","1996","7.085","6.9002","275.7431"
"40","1997","5.3298","7.2071","286.2586"
"40","1998","5.9065","7.0363","289.7515"
"40","1999","3.2508","7.2379","288.8572"
"40","2000","5.6999","7.1996","285.1058"
"40","2001","6.3153","7.7071","280.8547"
"40","2002","6.1892","7.6949","276.8985"
"40","2003","6.2445","7.5326","274.8478"
"40","2004","5.5079","7.7902","279.2263"
"40","2005","5.5366","8.0474","278.207"
"40","2006","6.1892","8.2689","268.7096"
"40","2007","4.8144","8.2211","257.3209"
"40","2008","4.6364","8.1589","261.4793"
"40","2009","5.238","8.1188","263.599"
"40","2010","5.4254","8.0975","260.7522"
"40","2011","5.5568","8.1778","256.3702"
"40","2012","5.3068","8.6508","256.361"
"40","2013","4.6452","7.3397","212.6869"
"40","2014","4.9544","6.9512","211.2783"
"40","2030","5.6952","9.9447","329.4865"
"40","2050","5.619","10.8406","371.916"
"41","1961","4610.2875","257.0734","3646.581"
"41","1962","4725.852","241.6352","3565.141"
"41","1963","4862.6692","292.747","3679.201"
"41","1964","5194.6099","361.7223","3944.442"
"41","1965","5232.8973","407.3635","4138.952"
"41","1966","5356.3637","441.2495","4379.3574"
"41","1967","5340.2058","497.345","4552.84"
"41","1968","5245.0143","493.7468","4687.79"
"41","1969","5339.5033","472.7846","4753.12"
"41","1970","5677.4154","460.8184","4727.74"
"41","1971","6126.5027","530.5398","4842.117"
"41","1972","6166.018","620.7247","4933.47"
"41","1973","6156.7111","647.9733","4949.268"
"41","1974","6230.6499","639.2945","5040.002"
"41","1975","6268.763","646.0133","5063.576"
"41","1976","6354.4704","687.1236","5055.8113"
"41","1977","6233.1087","696.8411","4925.9666"
"41","1978","6045.3616","705.2861","4883.9588"
"41","1979","5943.145","723.9115","4946.8306"
"41","1980","5944.1988","764.8349","5066.2829"
"41","1981","5841.6308","738.0491","5089.5895"
"41","1982","5802.4639","718.1921","5165.7925"
"41","1983","5819.7347","737.5272","5318.491"
"41","1984","5827.1224","737.3054","5345.3798"
"41","1985","5632.4541","760.8168","5518.573"
"41","1986","5666.8776","818.6542","5767.3021"
"41","1987","5654.0215","841.2022","6067.8428"
"41","1988","5617.9597","821.6903","6219.4775"
"41","1989","5743.1713","859.676","6501.0653"
"41","1990","5807.154","878.8097","6643.6317"
"41","1991","5723.7817","896.0136","6708.8619"
"41","1992","5636.0032","907.1773","6739.7576"
"41","1993","5331.2487","915.84","6771.5356"
"41","1994","5299.003","933.9292","7023.9546"
"41","1995","5399.5687","943.6529","7335.5675"
"41","1996","5515.8586","961.4277","7511.4605"
"41","1997","5578.887","962.3363","7415.049"
"41","1998","5482.0797","967.9865","7597.1161"
"41","1999","5494.4089","997.8976","7694.5269"
"41","2000","5262.2067","1020.4981","7859.4658"
"41","2001","5060.3218","1026.3105","8132.5652"
"41","2002","4953.1173","1041.695","8155.2052"
"41","2003","4655.6","1059.988","8431.1388"
"41","2004","4984.1511","1086.8935","8802.9629"
"41","2005","5066.4689","1125.8331","9116.0044"
"41","2006","5145.0194","1162.1586","9346.0234"
"41","2007","5079.044","1183.4777","9512.6868"
"41","2008","5135.6144","1202.5564","9587.1577"
"41","2009","5203.39","1240.1131","9671.1855"
"41","2010","5246.6652","1296.0348","9817.505"
"41","2011","5278.9179","1269.333","9439.905"
"41","2012","5321.0621","1276.5657","9419.077"
"41","2013","5323.6527","1291.4429","9427.4834"
"41","2014","5374.278","1294.0853","9712.2619"
"41","2030","5480.6249","1452.3933","13554.48"
"41","2050","4869.0919","1529.2762","16187.0523"
"44","1961","49.1271","20.1898","943.247"
"44","1962","61.6524","20.5152","961.121"
"44","1963","52.6288","20.9176","980.016"
"44","1964","62.678","21.1699","997.374"
"44","1965","77.6482","21.4745","1016.9808"
"44","1966","72.52","21.7518","1045.3417"
"44","1967","60.233","22.7777","1088.2005"
"44","1968","57.4203","23.5474","1134.4378"
"44","1969","51.8953","24.0446","1171.1579"
"44","1970","48.3217","24.8722","1213.1258"
"44","1971","52.5273","25.743","1260.005"
"44","1972","56.7396","26.5143","1291.272"
"44","1973","60.2662","27.4302","1317.9508"
"44","1974","76.3636","28.2842","1345.0085"
"44","1975","79.0364","29.2168","1387.0832"
"44","1976","73.6907","30.0485","1424.3899"
"44","1977","69.873","30.845","1461.2027"
"44","1978","89.9797","30.9039","1458.5647"
"44","1979","89.2307","30.7991","1443.1605"
"44","1980","85.8222","30.9478","1436.2107"
"44","1981","90.9639","31.3713","1458.6256"
"44","1982","98.1942","31.8224","1476.0216"
"44","1983","88.1615","31.4895","1452.511"
"44","1984","76.8422","30.9954","1418.5446"
"44","1985","76.7883","31.1272","1416.4579"
"44","1986","67.375","31.5661","1436.7654"
"44","1987","72.2092","32.1409","1462.3486"
"44","1988","80.6008","32.7575","1481.6886"
"44","1989","106.8738","33.0262","1498.496"
"44","1990","107.9719","33.0088","1501.0762"
"44","1991","90.1527","33.3063","1502.4896"
"44","1992","87.7639","33.9635","1528.1228"
"44","1993","79.9616","34.786","1561.471"
"44","1994","84.5964","35.4825","1583.674"
"44","1995","84.2809","35.6929","1584.2754"
"44","1996","84.3826","35.8057","1621.174"
"44","1997","81.6532","35.2906","1598.0911"
"44","1998","83.4562","35.1484","1604.5314"
"44","1999","94.3125","33.7609","1528.7213"
"44","2000","97.9557","34.1834","1535.9602"
"44","2001","98.2553","34.7258","1546.8401"
"44","2002","89.0525","34.8488","1563.255"
"44","2003","103.1904","35.0681","1565.6406"
"44","2004","107.6893","35.0283","1572.1586"
"44","2005","94.4842","35.5909","1615.5131"
"44","2006","89.0776","36.6782","1616.8818"
"44","2007","89.4893","38.7918","1631.3932"
"44","2008","102.2644","39.5021","1637.8578"
"44","2009","109.4302","39.172","1634.4063"
"44","2010","99.9319","40.0294","1677.9996"
"44","2011","105.1973","37.3778","1550.1387"
"44","2012","99.9114","34.2294","1443.3407"
"44","2013","107.8138","34.658","1470.7293"
"44","2014","96.5439","35.3724","1472.7697"
"44","2030","133.3206","50.8214","2219.0953"
"44","2050","154.9923","56.3216","2437.8171"
"45","1961","2.24","0.0623","1.7761"
"45","1962","2.24","0.0666","1.9125"
"45","1963","2.548","0.0708","2.0428"
"45","1964","2.576","0.0749","2.1766"
"45","1965","3.052","0.0793","2.3145"
"45","1966","3.36","0.0829","2.4342"
"45","1967","3.052","0.083","2.4397"
"45","1968","2.52","0.085","2.4993"
"45","1969","2.52","0.0869","2.559"
"45","1970","2.52","0.0879","2.5882"
"45","1971","2.52","0.089","2.624"
"45","1972","2.548","0.0902","2.6608"
"45","1973","2.576","0.0923","2.7275"
"45","1974","2.66","0.0946","2.7992"
"45","1975","2.66","0.0958","2.835"
"45","1976","2.8","0.0976","2.8918"
"45","1977","2.884","0.0984","2.9106"
"45","1978","2.94","0.1003","2.9619"
"45","1979","3.36","0.0964","2.836"
"45","1980","3.36","0.095","2.785"
"45","1981","3.36","0.0933","2.7295"
"45","1982","3.36","0.0909","2.648"
"45","1983","3.36","0.0875","2.5245"
"45","1984","3.64","0.0852","2.4517"
"45","1985","3.584","0.0812","2.312"
"45","1986","3.584","0.0797","2.234"
"45","1987","3.584","0.0762","2.1317"
"45","1988","3.584","0.0785","2.2023"
"45","1989","3.64","0.0805","2.2664"
"45","1990","3.7027","0.0784","2.204"
"45","1991","3.78","0.0773","2.1617"
"45","1992","3.92","0.0775","2.1657"
"45","1993","4.195","0.0786","2.1953"
"45","1994","3.9852","0.0798","2.2285"
"45","1995","4.1474","0.0815","2.2677"
"45","1996","4.4649","0.0833","2.3159"
"45","1997","4.4307","0.0849","2.358"
"45","1998","5.031","0.0901","2.516"
"45","1999","4.4744","0.096","2.685"
"45","2000","4.5545","0.0876","2.4358"
"45","2001","4.5343","0.0897","2.4765"
"45","2002","4.982","0.0922","2.5388"
"45","2003","5.1411","0.0824","2.262"
"45","2004","5.1772","0.0833","2.2945"
"45","2005","4.2","0.0844","2.327"
"45","2006","4.76","0.0874","2.4105"
"45","2007","3.92","0.0884","2.4398"
"45","2008","4.76","0.0884","2.4531"
"45","2009","4.9","0.0884","2.4592"
"45","2010","5.32","0.0895","2.473"
"45","2011","5.88","0.0902","2.4855"
"45","2012","6.16","0.0895","2.4885"
"45","2013","6.3","0.0896","2.4915"
"45","2014","6.37","0.0896","2.4915"
"45","2030","5.8791","0.1083","2.7577"
"45","2050","7.3888","0.136","3.1644"
"46","1961","0.35","0.0744","1.1625"
"46","1962","0.357","0.0756","1.186"
"46","1963","0.322","0.0809","1.332"
"46","1964","0.3255","0.0822","1.4755"
"46","1965","0.336","0.0775","1.4"
"46","1966","0.21","0.0748","1.388"
"46","1967","0.21","0.0698","1.323"
"46","1968","0.245","0.0797","1.391"
"46","1969","0.245","0.089","1.5205"
"46","1970","0.14","0.1012","1.6799"
"46","1971","0.21","0.1052","1.744"
"46","1972","0.3909","0.1078","1.8065"
"46","1973","0.35","0.1086","1.8615"
"46","1974","0.4668","0.1156","2.0823"
"46","1975","0.266","0.1296","2.3691"
"46","1976","0.2716","0.1459","2.6347"
"46","1977","0.273","0.1562","2.8761"
"46","1978","0.245","0.1691","3.1824"
"46","1979","0.21","0.1546","3.1055"
"46","1980","0.189","0.1457","3.0426"
"46","1981","0.189","0.1488","3.2447"
"46","1982","0.147","0.159","3.4807"
"46","1983","0.112","0.1795","3.7013"
"46","1984","0.084","0.1828","3.5435"
"46","1985","0.063","0.207","3.6655"
"46","1986","0.062","0.2058","3.847"
"46","1987","0.0623","0.2126","3.9219"
"46","1988","0.0662","0.2109","3.9804"
"46","1989","0.0685","0.1998","3.8253"
"46","1990","0.1143","0.2101","4.1606"
"46","1991","0.126","0.2107","4.08"
"46","1992","0.1425","0.2138","4.1146"
"46","1993","0.133","0.2191","4.2208"
"46","1994","0.1338","0.2224","4.2601"
"46","1995","0.112","0.2254","4.2963"
"46","1996","0.1063","0.2294","4.3594"
"46","1997","0.098","0.231","4.4147"
"46","1998","0.107","0.2268","4.2861"
"46","1999","0.1273","0.24","4.6347"
"46","2000","0.1301","0.2421","4.6647"
"46","2001","0.1351","0.2461","4.7588"
"46","2002","0.1403","0.2574","4.931"
"46","2003","0.119","0.2674","5.1532"
"46","2004","0.126","0.3238","6.7097"
"46","2005","0.133","0.3821","8.2769"
"46","2006","0.1295","0.4358","9.8313"
"46","2007","0.133","0.4905","11.4155"
"46","2008","0.147","0.5222","12.25"
"46","2009","0.161","0.5162","11.8986"
"46","2010","0.175","0.5425","12.559"
"46","2011","0.2199","0.5543","12.7431"
"46","2012","0.224","0.5572","12.7823"
"46","2013","0.231","0.5627","12.8188"
"46","2014","0.2247","0.5658","12.9172"
"46","2030","0.0757","0.6084","13.0162"
"46","2050","0.1104","0.8138","16.4721"
"47","1961",NA,"0.1604","0.0693"
"47","1962",NA,"0.1633","0.0698"
"47","1963",NA,"0.1675","0.0683"
"47","1964",NA,"0.1604","0.0679"
"47","1965",NA,"0.1746","0.0689"
"47","1966",NA,"0.073","0.0612"
"47","1967",NA,"0.1413","0.0594"
"47","1968",NA,"0.1414","0.0583"
"47","1969",NA,"0.1413","0.0574"
"47","1970",NA,"0.1413","0.0564"
"47","1971",NA,"0.1413","0.0574"
"47","1972",NA,"0.0896","0.0529"
"47","1973",NA,"0.1178","0.0543"
"47","1974",NA,"0.1421","0.0672"
"47","1975",NA,"0.1473","0.0763"
"47","1976",NA,"0.2492","0.2145"
"47","1977",NA,"0.2497","0.2001"
"47","1978",NA,"0.2497","0.2001"
"47","1979",NA,"0.2479","0.1783"
"47","1980",NA,"0.2477","0.1618"
"47","1981",NA,"0.2476","0.1442"
"47","1982",NA,"0.2501","0.1252"
"47","1983",NA,"0.2476","0.1056"
"47","1984",NA,"0.246","0.0825"
"47","1985",NA,"0.2443","0.0649"
"47","1986",NA,"0.2433","0.058"
"47","1987",NA,"0.2393","0.0614"
"47","1988",NA,"0.2361","0.0662"
"47","1989",NA,"0.2361","0.0662"
"47","1990",NA,"0.24","0.0672"
"47","1991",NA,"0.2401","0.0673"
"47","1992",NA,"0.2579","0.065"
