cou_abb,reg_abb,sector/activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,LPG,GAS,H2,REN,HYD,NUC,ELE,HT,Sum
CROA,WHOL,DOM,0.444596292,n.a,n.a,n.a,n.a,n.a,12.50999093,n.a,1.080026928,18.70802339,0.394982712,3.312010008,29.83773262,n.a,n.a,n.a,n.a,38.36879816,8.536968936,113.19313
CROA,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.484968784,n.a,n.a,n.a,0.58784075,n.a,n.a,n.a,n.a,n.a,-0.96552858,0.107280953
CROA,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.662667643,0.006906231,n.a,1.982885065,0.766437842,n.a,n.a,n.a,n.a,n.a,-4.777862848,0.641033931
CROA,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.283045042,2.087999028,n.a,0.520851022,0.127876227,0.065740908,0.088369508,0.836160969,n.a,n.a,n.a,n.a,n.a,-3.38687211,0.623170595
CROA,WHOL,IN_BO_OTH_L,0.617535638,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.543347625,0.074188013
CROA,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.133014636,n.a,0.102463229,n.a,n.a,0.009821813,0.163996265,n.a,n.a,n.a,n.a,n.a,-0.354573795,0.054722149
CROA,WHOL,IN_OCTOT,0.151956334,n.a,4.241940156,n.a,n.a,0.372482234,0.176013072,n.a,11.67577582,3.815722233,0.2422401,0.913800107,19.14978945,n.a,n.a,n.a,n.a,12.59276396,9.74366364,63.07614711
CROA,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.32397891,n.a,n.a,3.267001908,16.35121246,n.a,n.a,n.a,n.a,n.a,n.a,29.94219328
CROA,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.176137218,n.a,22.65604926,0.388253926,0.563459622,n.a,14.39458958,n.a,n.a,n.a,n.a,n.a,n.a,38.17848961
CROA,WHOL,PP_EX_L,0.184675561,n.a,20.05992595,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,20.24460151
CROA,WHOL,PP_EX_S,0.020519507,n.a,2.228880661,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.249400168
CROA,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.000880686,n.a,0.002572724,0.122912486,6.39841E-05,n.a,10.06371031,n.a,n.a,n.a,n.a,n.a,n.a,10.19014019
CROA,WHOL,PP_NEW_L,n.a,n.a,4.61E-15,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.61E-15
CROA,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.03600648,22.79880072,n.a,-44.4744086,-19.42118167,-41.06078307
CROA,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6
CROA,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.998980134,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.998980134
CROA,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3
CROA,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1
CROA,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1
CROA,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.04,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.04
CROA,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.320600456,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.629987795,n.a,1.950588251
CROA,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CROA,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.404510464,0.096896198,0.044158247,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.545564909
CROA,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,23.12980723,n.a,0.820837512,n.a,n.a,n.a,n.a,n.a,n.a,n.a,23.95064475
CROA,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00372724,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00372724
CROA,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.67787307,29.77521199,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,41.45308506
CROA,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.470819229,0.542495251,0.14699567,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.16031015
CROA,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.121679711,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.121679711
CROA,WHOL,SUM,1.419283332,0,26.58232814,0,0,0.655527276,15.08403557,0,60.85161642,76.37938123,35.84547785,17.89235446,100.0187583,0,0.03600648,22.79880072,0,18.09354928,0.00E+00,375.657119
CYPR,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.490375196,n.a,1.490375196
CYPR,WHOL,DOM,0.005191632,n.a,n.a,n.a,n.a,n.a,0.3579714,n.a,n.a,3.535794468,0.558979668,2.438015508,n.a,n.a,1.729022796,n.a,n.a,12.17881505,n.a,20.80379052
CYPR,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.623631932,1.25604E-05,0.042708439,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.597582216,0.068770715
CYPR,WHOL,IN_BO_OTH_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,IN_OCTOT,n.a,n.a,1.488281796,n.a,n.a,n.a,0.176013072,n.a,6.987970468,n.a,0.086286869,n.a,n.a,n.a,n.a,n.a,n.a,1.965660732,0.597582216,11.30179515
CYPR,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.942985456,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.942985456
CYPR,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.870587594,0.013364922,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.883952516
CYPR,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,36.55756178,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,36.55756178
CYPR,WHOL,PP_EX_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_EX_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.971817929,0.668246118,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.640064047
CYPR,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002009664,n.a,n.a,-15.75559829,n.a,-15.75358862
CYPR,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.51300532,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.51300532
CYPR,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.002198936,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.002198936
CYPR,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CYPR,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.971268523,0.02078552,4.51769E-05,9.03537E-05,4.51769E-05,n.a,n.a,n.a,0.000135531,n.a,1.992370281
CYPR,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.298742093,n.a,0.000363449,0.000726898,0.000363449,n.a,n.a,n.a,0.001090347,n.a,3.301286236
CYPR,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.036881392,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.036881392
CYPR,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.035655165,12.66238129,n.a,0.000709424,0.000354712,n.a,n.a,n.a,0.112545085,n.a,14.81164567
CYPR,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.434211092,0.372885224,0.000860171,0.000376822,0.000188411,n.a,n.a,n.a,0.059780116,n.a,7.868301835
CYPR,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.239370819,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.239370819
CYPR,WHOL,SUM,0.005191632,0,1.488281796,0,0,0,0.533984472,0,54.95455516,20.95949388,26.53328454,2.439284305,0.001903497,0.000951749,1.73103246,0,0,0.052803766,0.00E+00,108.7007672
CZRE,WHOL,CON_COMB,0.039397911,n.a,n.a,n.a,n.a,0.397797884,n.a,n.a,2.774408386,0.51120828,n.a,3.666044681,6.633167389,n.a,n.a,n.a,n.a,n.a,n.a,14.02202453
CZRE,WHOL,CON_LOSS,n.a,n.a,5.513471316,n.a,n.a,n.a,0.111285144,n.a,2.1174741,n.a,n.a,n.a,4.439180304,n.a,n.a,n.a,n.a,50.4216324,47.77296914,110.3760124
CZRE,WHOL,DOM,17.86608043,n.a,4.485988728,n.a,n.a,5.2219863,40.27601117,n.a,0.712970172,2.726605016,0.171198252,1.862163036,156.0618396,n.a,0.10299528,n.a,n.a,107.8739906,74.7899807,412.1518092
CZRE,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,IN_BO_CHEM,8.068912379,n.a,n.a,n.a,n.a,0.350600037,0.002878393,n.a,1.934465365,n.a,n.a,n.a,1.436124734,n.a,n.a,n.a,n.a,n.a,-10.44500473,1.347976178
CZRE,WHOL,IN_BO_CON,0.021938709,n.a,n.a,n.a,n.a,0.221513572,n.a,n.a,1.320114542,n.a,n.a,1.744371492,7.487317556,n.a,n.a,n.a,n.a,n.a,-9.623642664,1.171613207
CZRE,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.183491468,4.310905613,n.a,1.109360029,n.a,n.a,0.61467479,10.57811888,n.a,n.a,n.a,n.a,n.a,-14.65140157,2.145149208
CZRE,WHOL,IN_BO_OTH_L,0.633334656,n.a,0.003675961,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.080742611,0.556268007
CZRE,WHOL,IN_BO_OTH_S,0.271413705,n.a,0.00156258,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.272976286
CZRE,WHOL,IN_BO_PAP,0.917082961,n.a,0.018336537,n.a,n.a,n.a,2.310282897,n.a,0.322415394,n.a,n.a,n.a,1.018035303,n.a,n.a,n.a,n.a,n.a,-3.877801104,0.708351989
CZRE,WHOL,IN_OCTOT,19.18501914,n.a,21.33203302,n.a,n.a,53.94002835,7.116655255,n.a,13.07641138,1.98085289,n.a,1.33616467,95.8361,n.a,n.a,n.a,n.a,83.32205108,109.9382709,407.0635866
CZRE,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,12.51639673,n.a,n.a,67.82126144,2.129992632,37.95711012,5.343236028,n.a,n.a,n.a,n.a,n.a,n.a,n.a,125.767997
CZRE,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.204744871,0.007516537,n.a,n.a,0.049506811,n.a,n.a,n.a,n.a,n.a,n.a,0.261768219
CZRE,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,18.94259163,n.a,3.124833077,0.167020482,0.066874432,n.a,76.09966485,n.a,n.a,n.a,n.a,n.a,n.a,98.40098447
CZRE,WHOL,PP_EX_L,456.9435318,n.a,90.92615223,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,547.8696841
CZRE,WHOL,PP_EX_S,58.18129951,n.a,4.696943764,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,62.87824327
CZRE,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.014561866,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.014561866
CZRE,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.022175687,n.a,7.112410456,0.208806388,0.152166196,n.a,22.9139576,n.a,n.a,n.a,n.a,n.a,n.a,30.40951633
CZRE,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.07703712,8.567993124,268.1583854,-294.9530262,-193.822628,-211.9722386
CZRE,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.05660355,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.05660355
CZRE,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.33798968,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.33798968
CZRE,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.763837069,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.763837069
CZRE,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.213544927,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.213544927
CZRE,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.35,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.35
CZRE,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.2655,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.2655
CZRE,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.931678853,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.146865629,n.a,8.078544482
CZRE,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
CZRE,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,25.18501872,0.077607552,0.000144218,0.000288436,0.000144218,n.a,n.a,n.a,0.000432654,n.a,25.2636358
CZRE,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,69.45421042,n.a,0.184591882,0.005719893,0.002859946,n.a,n.a,n.a,0.008579839,n.a,69.65596198
CZRE,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.45,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.45
CZRE,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,32.63661276,86.252,3.038810854,0.379920652,0.002231955,n.a,n.a,n.a,0.006695865,n.a,122.3162721
CZRE,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.69052906,2.037,0.060465849,0.053902408,0.000316665,n.a,n.a,n.a,0.000949996,n.a,12.84316398
CZRE,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.3,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.3
CZRE,WHOL,SUM,562.1280113,0,126.9781641,0,0,72.83181434,73.10734765,0,101.6308692,164.6640376,143.4174462,17.8506675,382.9928444,0.005552785,0.1800324,8.567993124,268.1583854,-49.17182814,-2.00E-37,1873.341338
DENM,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.313115975,n.a,n.a,6.811399362,22.48702629,n.a,n.a,n.a,n.a,n.a,n.a,29.61154162
DENM,WHOL,CON_LOSS,n.a,n.a,0.558016704,n.a,n.a,n.a,n.a,n.a,9.710905788,n.a,n.a,n.a,0.141262632,n.a,n.a,n.a,n.a,14.92560706,37.22022389,62.55601607
DENM,WHOL,DOM,n.a,n.a,1.64499372,n.a,n.a,n.a,34.091019,n.a,1.165563252,33.26640654,1.537518564,1.149988356,41.51697869,n.a,0.366010056,n.a,n.a,81.91440706,94.86300715,291.5158924
DENM,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,IN_BO_CHEM,n.a,n.a,0.28580621,n.a,n.a,n.a,0.002794472,n.a,n.a,n.a,n.a,0.020208746,0.010393709,n.a,n.a,n.a,n.a,n.a,-0.280276814,0.038926322
