Europe,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,567,541,533,525,545,627,655,692,740,776,811,792,826,839,857,895,945,990,1049,1110,1145,1134,1104,1131,1200,1264,1303,1336,1330,1254,1250,1256,1230,1250,1282,1345,1391,1476,1537,1570,743,855,1302,1454,11.70%,1.50%,1.50%
Europe,Fuel oil,2954,3158,3350,3611,4015,4470,4599,4863,5162,4909,4497,4758,4516,4672,4799,4355,3880,3447,3017,2967,3407,3408,3283,3148,3114,3097,3032,2731,2577,2445,2436,2306,2219,2279,2114,1910,1933,1931,1886,1822,1825,1801,1691,1624,1471,1321,1274,1158,1049,985,916,920,978,980,943,790,794,828,780,-5.80%,-2.90%,0.80%
Europe,Others,1166,1292,1362,1499,1665,1778,1800,1913,2100,2006,1889,1987,2081,2180,2295,2245,2177,2084,2168,2210,2483,2581,2685,2745,2724,2685,2701,2737,2648,2745,2846,2797,2887,2920,2902,2977,2977,3057,3061,3113,3172,3170,3183,3112,2946,2977,2916,2782,2740,2707,2835,2925,2969,2944,2916,2735,2772,2780,2732,-1.70%,♦,2.70%
Europe,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,669,678,671,720,785,904,929,996,1000,993,999,1032,1039,990,1031,1085,1031,1057,1075,1108,1134,1160,1214,1228,1241,1271,1243,1296,1277,1246,1280,1260,1207,1299,1318,1358,1408,1437,1462,1466,1367,1359,1327,1338,0.80%,0.30%,1.30%
Europe,Total Europe,8219,9037,9825,10775,12030,13323,14000,14952,16076,15134,14654,15609,15548,16524,16910,15769,14772,14112,13851,13915,15594,16099,16214,16290,16248,16502,16444,16050,15714,15703,16058,16203,16352,16624,16443,16222,16428,16398,16442,16561,16715,16690,16430,16172,15399,15332,14878,14357,14211,13984,14358,14616,15040,14947,14882,12926,13591,14009,13904,-0.80%,-0.20%,13.90%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,of which: European Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,Light distillates,1141,1310,1506,1589,1759,1936,2188,2402,2542,2483,2528,2682,2641,3033,3066,2930,2794,2829,2888,2917,2961,3076,3125,3251,3314,3503,3467,3519,3427,3511,3615,3576,3615,3644,3636,3566,3490,3423,3333,3275,3206,3066,3044,2857,2740,2718,2547,2454,2404,2363,2333,2355,2420,2356,2309,2138,2316,2240,2231,-0.40%,-0.70%,2.20%
European Union,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2204,2109,2127,2121,2152,2203,2259,2306,2370,2398,2514,2513,2529,2482,2481,2511,2495,2496,2512,2511,2394,2370,2336,2266,2191,2095,2022,1952,1840,1782,1680,1607,1518,1467,1463,1439,1445,1461,1541,1570,1358,1467,1545,1611,4.30%,0.90%,1.60%
European Union,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,726,685,702,767,765,758,817,819,882,916,989,954,990,946,1030,1105,1081,1119,1132,1124,1172,1120,1087,1067,1085,1111,1044,1092,1017,957,1037,940,936,937,900,894,910,959,815,738,780,849,695,620,-10.80%,-4.10%,0.60%
European Union,Middle distillates,1993,2216,2435,2774,3181,3655,3887,4149,4519,4084,4147,4520,4571,4819,4905,4526,4272,4092,4062,4088,4366,4539,4573,4580,4539,4640,4792,4777,4780,4761,4898,5161,5196,5375,5429,5428,5676,5615,5789,5911,6017,6103,5946,6087,5813,5889,5762,5573,5600,5511,5749,5849,6035,6032,6081,5089,5383,5691,5583,-1.90%,♦,5.60%
European Union,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4159,3917,3741,3719,3734,3985,4145,4155,4119,4048,4117,4278,4228,4226,4193,4310,4553,4557,4703,4707,4689,4952,4910,5062,5142,5208,5258,5067,5204,4992,5063,4924,4754,4780,4684,4889,4949,5072,5023,5049,4620,4818,4826,4630,-4.10%,-0.30%,4.60%
European Union,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,367,355,351,344,354,381,393,419,461,491,523,515,549,554,568,589,608,639,673,722,738,725,705,727,768,809,845,879,884,820,826,838,819,820,827,860,900,962,1009,1032,468,565,865,954,10.30%,1.50%,1.00%
European Union,Fuel oil,2290,2450,2593,2834,3165,3515,3594,3821,4135,3940,3672,3953,3705,3846,3996,3717,3328,2892,2532,2228,2340,2393,2295,2168,2155,2098,2067,1992,1961,1915,1916,1894,1845,1927,1816,1634,1647,1654,1607,1550,1551,1539,1447,1389,1239,1151,1112,1012,906,852,794,788,813,822,797,666,681,703,665,-5.30%,-3.00%,0.70%
European Union,Others,909,1016,1073,1191,1348,1460,1482,1569,1705,1636,1554,1637,1727,1751,1875,1830,1782,1674,1726,1755,1777,1823,1895,1926,1943,1917,1927,2031,1981,2053,2109,2134,2219,2256,2261,2319,2305,2352,2321,2366,2396,2415,2442,2366,2204,2232,2202,2102,2051,2046,2106,2143,2171,2146,2131,1963,2011,2053,2008,-2.20%,-0.20%,2.00%
European Union,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,544,556,536,567,609,636,634,674,671,670,656,671,720,701,710,724,733,749,757,782,782,805,841,823,837,846,844,899,878,842,884,874,855,929,942,962,978,1002,1026,1026,951,955,952,949,-0.30%,0.20%,0.90%
European Union,Total European Union *,6333,6993,7606,8387,9453,10565,11151,11941,12901,12142,11901,12792,12644,13450,13842,13003,12176,11487,11208,10988,11444,11831,11888,11926,11951,12159,12254,12319,12149,12240,12539,12765,12875,13202,13141,12946,13119,13044,13049,13102,13170,13123,12879,12698,11995,11990,11623,11140,10961,10771,10982,11135,11439,11356,11318,9855,10390,10687,10488,-1.90%,-0.40%,10.50%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIS,CIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIS,Light distillates,,,,,,,,,,,,,,,,,,,,,1347,1361,1370,1360,1386,1403,1349,1222,1035,1012,957,858,877,842,848,832,868,911,944,951,957,1024,1080,1147,1125,1177,1199,1246,1210,1221,1195,1212,1201,1233,1209,1157,1248,1254,1257,0.30%,0.40%,1.30%
CIS,    of which: gasoline,,,,,,,,,,,,,,,,,,,,,1075,1094,1110,1111,1140,1167,1125,1009,846,843,807,734,752,723,696,656,691,735,757,751,760,822,872,936,928,968,991,1055,1073,1087,1052,1071,1051,1064,1041,990,1076,1101,1113,1.10%,0.40%,1.10%
CIS,    of which: naphtha,,,,,,,,,,,,,,,,,,,,,272,267,260,249,246,236,223,213,190,169,151,125,125,118,152,176,177,177,187,201,197,202,208,210,197,209,208,191,137,134,143,141,150,169,168,168,172,153,144,-5.60%,0.50%,0.10%
CIS,Middle distillates,,,,,,,,,,,,,,,,,,,,,2267,2248,2217,2166,2162,2116,2015,1792,1332,1113,1017,927,939,865,862,899,897,896,914,930,979,1039,1093,1163,1048,1148,1275,1309,1406,1441,1387,1426,1470,1512,1531,1443,1564,1667,1742,4.50%,2.20%,1.70%
CIS,    of which: diesel/gasoil,,,,,,,,,,,,,,,,,,,,,1737,1727,1705,1667,1665,1651,1567,1409,1026,857,767,699,713,648,649,674,671,663,681,690,715,764,816,871,780,863,960,987,1092,1149,1115,1079,1084,1149,1184,1147,1232,1386,1438,3.80%,2.80%,1.40%
CIS,    of which: jet/kerosene,,,,,,,,,,,,,,,,,,,,,530,521,512,499,497,465,448,384,307,256,250,228,227,217,214,224,225,233,233,240,264,274,278,292,268,285,315,321,315,292,272,347,386,363,347,296,332,281,304,8.20%,-0.40%,0.30%
CIS,Fuel oil,,,,,,,,,,,,,,,,,,,,,1925,1959,1973,1959,1977,1983,1897,1729,1566,1341,1099,971,888,894,817,691,617,604,573,516,492,547,397,389,344,334,357,411,450,521,422,431,364,377,393,357,330,316,311,-1.50%,-3.60%,0.30%
CIS,Others,,,,,,,,,,,,,,,,,,,,,1049,1109,1138,1159,1195,1268,1274,1309,1069,886,782,621,667,585,670,828,890,791,894,940,920,920,971,944,968,921,1055,1122,999,1062,1081,1160,1159,1194,1236,1277,1352,1347,1326,-1.60%,2.90%,1.30%
CIS,    of which: ethane and LPG,,,,,,,,,,,,,,,,,,,,,178,186,195,202,214,220,223,214,173,177,178,151,178,140,193,253,222,244,283,299,326,347,364,392,399,394,449,481,611,634,677,737,729,749,786,817,853,865,835,-3.40%,3.20%,0.80%
CIS,Total CIS,,,,,,,,,,,,,,,,,,,,,6588,6677,6698,6644,6721,6770,6535,6053,5002,4353,3855,3377,3371,3186,3198,3250,3271,3203,3325,3337,3348,3531,3542,3642,3484,3579,3886,4088,4066,4246,4085,4229,4195,4317,4369,4235,4494,4584,4636,1.10%,1.30%,4.60%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USSR,USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USSR,Light distillates,600,643,701,749,803,872,911,982,1057,1132,1279,1298,1429,1533,1561,1634,1656,1647,1626,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1279,1308,1313,1308,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
