iso,sector,fuel,units,emission,pathway_type,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
all,1A2g_Ind-Comb-mining-quarying,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A2g_Ind-Comb-other,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A2g_Ind-Comb-textile-leather,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A2g_Ind-Comb-transpequip,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A2g_Ind-Comb-wood-products,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A5_Other-unspecified,diesel_oil,fraction,NOx,minimum,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014018625,0.014485913,0.0149532,0.015420488,0.015887775,0.016355063,0.01682235,0.017289638,0.017756925,0.018224213,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.0186915,0.01798611,0.017249774,0.016539368,0.015853547,0.015191056,0.01398651,0.012387492,0.010917137,0.00953767,0.008414072,0.007290473,0.006166875,0.005043277,0.003919679,0.002796081,0.001672482,0.001672482,0.001672482,0.001672482
all,1A1a_Electricity-autoproducer,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A1a_Electricity-public,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A1a_Heat-production,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A1bc_Other-transformation,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2a_Ind-Comb-Iron-steel,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2b_Ind-Comb-Non-ferrous-metals,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2c_Ind-Comb-Chemicals,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2d_Ind-Comb-Pulp-paper,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2e_Ind-Comb-Food-tobacco,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2f_Ind-Comb-Non-metalic-minerals,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-Construction,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-machinery,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-mining-quarying,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-other,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-textile-leather,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-transpequip,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A2g_Ind-Comb-wood-products,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3ai_International-aviation,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3aii_Domestic-aviation,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3b_Road,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3c_Rail,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3di_International-shipping,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3di_Oil_Tanker_Loading,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3dii_Domestic-navigation,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A3eii_Other-transp,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A4a_Commercial-institutional,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A4b_Residential,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A4c_Agriculture-forestry-fishing,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
all,1A5_Other-unspecified,diesel_oil,fraction,NOx,maximum,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
