iso,sector,fuel,units,X1750,X1751,X1752,X1753,X1754,X1755,X1756,X1757,X1758,X1759,X1760,X1761,X1762,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1771,X1772,X1773,X1774,X1775,X1776,X1777,X1778,X1779,X1780,X1781,X1782,X1783,X1784,X1785,X1786,X1787,X1788,X1789,X1790,X1791,X1792,X1793,X1794,X1795,X1796,X1797,X1798,X1799,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1811,X1812,X1813,X1814,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1836,X1837,X1838,X1839,X1840,X1841,X1842,X1843,X1844,X1845,X1846,X1847,X1848,X1849,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975
irl,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,61,68,62,66,70,67,68,80,65,0,0,1825,1647,2210,1837,1770,2729,2607,2686,1754,2529,2588,2602,2769,2826,2705,3112,3108,2266,1887,1907,1705,1839,2196,2366,2251,2219,2327,2437,2266,2171,1979,2302,1930,1880,1624,2400,2073,2267,2246,2149,2151,1818,2025,2086,2419,2294,2224,2244,2105,1936,2032,1851
irn,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,67,65,59,50,72,109,109,136,109,123,145,123,109,112,182,177,138,127,140,172,167,143,148,165,198,206,206,210,215,355,384,434,737,810,923,795
isr,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,20,20,24,12,20,20,18,15,33,31,32,15,20,6,5,5,7,7,5,6,5,3,3,4
ita,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,183,335,292,437,340,393,385,434,486,698,594,776,727,781,799,1084,996,993,1139,1334,1575,1661,1760,1947,2208,2212,2707,2915,3013,3271,2929,2899,2793,3487,3208,3035,3176,3309,3636,3722,3630,4037,4120,4355,4808,5693,6150,6264,6922,6931,7111,7474,8044,7291,6340,6228,4198,4932,4869,4662,5794,6763,7021,8461,8084,9385,10565,9481,10951,9695,8305,6645,7271,9644,11091,7615,10570,10228,10178,11655,11009,10653,1676,766,1008,5439,8121,7185,7517,6707,7549,7103,7324,7632,7913,8455,8157,7369,7099,7610,8234,8699,8937,7582,8334,8644,9602,8939,8981,8974,8381,7948,8029,8645,8353
jpn,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,8,8,157,385,375,344,477,587,600,636,631,676,758,865,915,1165,1332,1606,1729,2109,2111,2202,2848,3207,3360,3513,4500,4524,5030,6055,6487,6780,7566,7872,8627,9170,9858,10072,10534,11831,13255,14595,15524,14077,15636,18068,19225,21336,19992,17968,19241,20494,21436,22149,22327,24201,24466,25072,22754,20508,20566,24092,26755,27959,30736,33098,34890,33885,40973,41167,39525,40378,37251,20553,14081,18776,23631,26229,26127,30295,31098,32527,30843,29719,33128,37129,34521,34347,37976,43904,42089,42396,43725,45237,46520,49536,54618,60323,62572,56328,54644,58511,62552,58248
kaz,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113244293,0.13442124,0.088656313,0.109651333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603172725,0,0,0,0,1.738875229,0,0,2.372405225,2.492683798,3.210574124,4.105784354,3.678942826,3.815754954,4.250963471,4.036065524,13.02520252,14.86878325,12.142438,16.62310264,18.05691558,24.94354364,25.93584178,24.16962563,29.41839575,33.64224484,41.38415499,41.20612306,55.0167416,55.61852871,66.23760249,67.04933308,70.4808321,81.01174478,75.73393082,78.72771037,80.66474672,79.44848514,81.5865478,91.77932282,100.618652,106.7390539,116.5893793,138.6439816,152.5462967,161.4441746,169.8888242,201.5951762,228.7258818,282.5260588,319.3847569,311.679732,306.9034142,316.4275926,366.0982185,357.858584,410.1844678,471.3337431,476.8113063,502.6443791,484.7612056,539.4541938,655.6451935,760.9501515,682.8795072,610.2280381,670.7596657,645.7009999,259.6148587,191.450599,184.0333385,213.1268071,260.5856108,286.856346,366.4100896,349.2358142,554.094149,700.9535482,806.4534336,832.6647783,988.5488356,1201.658448,1504.685915,1785.123423,2240.67363,2629.976573,3098.062435,3186.913759,3400.835985,3488.656522,4407.266686,3704.5321,2242.414532,3231.804296,2597.257179,3308.69117,3645.184861,4316.599973,4477.125868,4995.645639,5463.779107,5951.219801,6392.933673,6832.931241,7618.561367,8805.873802,9734.73046,10725.38547,11405.82299,11993.69075,12359.97619,12479.91825,12711.13966,13482.17756,14164.22122,14895.25837,15611.39189,15907.47419,15887.8146,16242.41131,17439.86118,17929.92838,18603.71898,18918.69315,19068.94428,19736.12765
kgz,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057712002,0.068845286,0.045630625,0.056713344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338394731,0,0,0,0,0.999710474,0,0,1.383516261,1.460481708,1.889864387,2.416818716,2.165563778,2.24609653,2.502276591,2.375779597,7.667122894,8.752323685,7.147494579,9.784981897,10.62897799,14.38294468,14.66035387,13.40181082,16.01181977,17.98450398,21.74148031,21.28605316,27.95963606,27.82102896,32.62712291,32.68924192,34.01963471,38.72242031,35.85621152,36.92840099,37.49483981,36.60332459,37.26401457,41.56596884,45.19353397,46.64752551,49.6320039,57.55169511,61.80727328,63.90580092,65.75624041,76.35862945,84.84571565,102.7120708,113.8727408,109.1118159,105.5558626,106.9839186,121.7415155,117.1038341,132.1503109,149.5709815,149.1029448,154.954264,147.3830183,160.0948969,190.1354501,215.8522502,189.6511961,166.0705901,179.0234625,169.140628,66.79287111,48.40980488,45.76399872,52.94474046,64.66994936,71.12030633,90.75760859,86.42312077,136.9932207,173.1480474,199.0346726,205.3282458,243.5641785,288.8933914,353.3642131,409.9300841,503.6152356,579.0777378,668.8067282,675.0625476,707.3582335,713.0000717,885.6423223,763.3759083,473.8839387,700.4719697,577.4210825,754.591782,852.9108839,1036.354373,1103.0785,1263.286576,1418.317368,1536.100539,1626.877719,1704.726681,1857.629419,2096.24148,2263.741514,2440.843058,2547.216596,2637.377671,2686.280145,2691.19994,2729.897851,2893.493081,3046.620961,3218.813907,3397.595622,3494.098236,3525.740197,3640.549912,3943.591347,4084.385333,4264.32551,4360.980441,4421.236785,4605.93359
kor,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,242,454,591,459,645,759,999,1110,1445,1664,1828,1957,2427,2794,3248,3799,4578,5004,5359,6148,6389,5471,5467,6354,6425,6692,7849,8061,8373
lka,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,175,274,282,210,139,108,205,129,128,188,102,103,106,128,101,23,101,31,17,16,10,1,6,6,3
ltu,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120966636,0.14427528,0.095607813,0.118807111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706762324,0,0,0,0,2.086051644,0,0,2.885405969,3.045401113,3.940085128,5.020243805,4.482041731,4.632075234,5.142123925,4.865089876,15.64630489,17.7997636,14.48680992,19.76620512,21.40006673,28.85208476,29.30205144,26.69066085,31.77580595,35.56573922,42.84667556,41.80561937,54.72667932,54.27316086,63.43822965,63.32612216,65.66468647,74.47439678,68.71775121,70.52490897,71.35890526,69.42385227,70.43781571,78.30662221,84.8588681,87.26805809,92.51511545,106.8934946,114.3912427,117.8612301,120.8543556,139.8604613,154.8798117,186.8661871,206.4854057,197.1274671,190.0123817,191.8935226,217.590814,208.569338,234.5536435,264.5652731,262.8450363,272.2459553,258.0867452,278.7254518,329.1422734,371.5678319,324.6658664,282.7553988,303.1809877,284.9374971,111.9377062,80.71576965,75.92086379,87.32546061,106.0576527,115.9829284,147.1915956,139.4013713,219.791054,276.33646,316.0050007,324.3341528,382.797875,457.2208347,563.0630204,657.5180777,812.9823978,940.6492778,1093.018137,1109.779924,1169.58393,1185.54031,1480.669123,1259.786394,772.0404764,1126.725515,917.1235784,1183.5937,1321.283596,1585.798276,1667.392455,1886.551167,2092.753361,2238.844847,2340.989039,2421.014831,2603.04434,2897.355429,3084.729553,3276.83704,3365.808946,3425.985131,3425.99576,3365.720687,3345.017214,3472.6383,3582.404238,3710.927737,3843.155714,3880.282811,3847.746986,3909.520801,4173.560867,4266.590442,4402.781366,4454.295655,4468.987784,4607.075649
lux,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,2384,2491,2275,2294,2576,2691,2809,2581,2664,2935,2919,2792,2623,2762,2622,2365,2215,2374,2524,2589,2400,2366,2344,2518,1913
lva,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103759802,0.123752921,0.082008131,0.101907457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606229299,0,0,0,0,1.789322353,0,0,2.474972954,2.612209675,3.379629845,4.306141934,3.844496124,3.973188192,4.410685283,4.173057792,13.4207047,15.26784583,12.42614146,16.95457194,18.35602578,24.74803553,25.13399694,22.8940622,27.25587358,30.50670984,36.75197332,35.8590016,46.94211235,46.55310438,54.41449291,54.31833209,56.32424858,63.8808264,58.94303178,60.49313135,61.20849629,59.54869387,60.41842662,67.167939,72.7881642,74.85466026,79.35535278,91.68848712,98.11972212,101.096123,103.663493,119.9660854,132.8490165,160.2855072,177.1140006,169.0871755,162.9841702,164.5977278,186.6397197,178.9014975,201.1896768,226.9323152,225.4567708,233.5204587,221.375317,239.0782785,282.3235804,318.7143322,278.4839136,242.5349801,260.0551381,244.4066831,96.01517371,69.23438807,65.12153117,74.90388519,90.97152339,99.48498144,126.254383,119.5722754,188.5269564,237.0290805,271.0549822,278.1993552,328.3469237,386.3508931,468.8566511,539.6942963,657.9663137,750.8507771,860.7431265,862.4150612,897.1259119,897.8144627,1107.334681,943.5403444,579.0923872,846.3922743,689.9676893,891.7691351,997.0026278,1198.39571,1261.954696,1429.979259,1588.678478,1703.022687,1784.088068,1848.479162,1991.101503,2220.209025,2367.774958,2518.864007,2589.935486,2637.413975,2636.657224,2587.491511,2567.035061,2659.049559,2736.605657,2828.284005,2922.717687,2944.766904,2914.033532,2954.548964,3147.096039,3209.894191,3304.64501,3335.151459,3337.291155,3430.40308
mac,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4,4,4,5,4,5,4,3,3,3,3,2,4,2,1,1,1,2
mar,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,20,26,38,36,77,102,83,104,101,85,74,97,130,161,195,210,247,226,241,272,365,273,243,248,232,236,235,239,236,216,231,271,211,325,323,290,289,330,347,433,427,424,482
mex,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,158,145,147,135,158,188,201,206,273,356,385,417,453,436,463,489,560,673,699,724,508,310,403,233,155,223,404,359,370,380,482,652,634,747,677,533,529,545,669,477,357,335,404,649,676,642,565,453,422,443,473,545,467,473,506,538,546,556,507,581,711,770,720,732,769,778,788,855,953,976,1015,1113,1156,1111,1210,1369,1587,1694,1847,2027,2225,2465,3040,3058
mkd,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602005008,0,0,0,0,1.806015025,2.107017529,2.332769407,4.138784432,7.901315734,7.901315734,8.804323246,6.847806969,10.38458639,12.11535079,16.40463648,17.92211396,16.80399985,18.24787448,19.46702243,21.14047535,25.30886075,25.77790394,27.7599867,28.53311647,28.24660276,30.61046984,31.38438704,86.23670784,0,0,0,0,0,61.98424458,82.32503324,87.68490524,122.8201712,134.5192602,137.9197429,150.2395974,145.4862925,163.992596,178.3892449,203.8604015,187.9656302,169.6880992,152.9273116,141.3524084,148.2657024,155.3342635,151.929894,172.4610603,170.7399957,179.958554,215.1234475,0,0,0,0,106.0046926,207.4456462,283.9396223,322.3712792,367.8635026,324.8377546,310.9129615,321.2319138,305.4218894,371.3796882,431.1998701,497.0885119,533.6373518,522.7552705,598.3638752,647.2418635,683.8508514,694.2745613,767.1898774,863.1366357,851.2403875,812.7379192,755.001315,767.1393804,768.9073814,1000.174245,1110.70261,1035.787373,1035.441563,1058.267959,1140.361716
mng,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,80,82,83,86,88,106,119,193,229,218,242,388,280,385,366,365,392,464,512,540,570,613,637,683,761
ncl,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,115,94,125,168,287,249,163,128,186,181,102,119,202,216,250,234,252,212,289,250,88,75,91,74
nld,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,1056,996,909,856,851,1027,1138,1623,1269,1289,1151,1012,962,1309,1202,1548,1112,922,1045,1143,1093,1144,1180,1334,1342,1437,1379,1269,1450,1667,1688,1790,1931,2135,2146,2169,2402,2398,2507,2554,2596,2888,2813,2720,3154,2987,3019,3053,3047,3282,3442,3389,3489,3853,3755,3744,4013,4261,4371,4761,4904,4999,5271,5520,5858,6631,7340,6746,6549,5985,2275,3960,5649,5649,5988,7024,6903,7776,8604,8719,9579,9607,10484,10254,11305,10471,9628,9691,9229,9837,10747,10373,11035,9126,10071,9392,9484,6340,3968,8381,10072,10411,11216,11645,12196,11957,11892,12029,12089,12273,11857,11438,10790,11135,10999,11534,11878,10406,9619,8860,8115,7454,6596,5132,3567,2823,2820,3021,2324
nor,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,4,5,7,14,11,12,16,20,17,18,27,27,28,36,29,38,41,41,45,64,70,83,83,73,89,91,117,101,99,130,129,141,169,172,150,170,164,176,175,218,275,242,326,293,306,335,345,379,408,416,479,466,451,520,594,555,645,654,652,768,812,823,891,893,1070,1101,1023,1120,1107,1092,1096,1118,1268,1505,1520,1567,1599,1808,1821,2028,2254,2065,905,1178,1344,1376,847,1643,1727,1954,1918,1584,2160,2078,2329,2112,1924,2015,2112,2150,2249,2415,2713,2328,2795,1528,1115,1075,1313,1154,932,1389,2042,1839,1667,1201,1225,1092,1000,970,988,998,881,764,776,821,770,847,734,797,910,895,871,866,983,979,945,842,736,890,819
npl,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,14,17,17,7,9,17,56,58,34
