iso,sector,fuel,units,X1750,X1751,X1752,X1753,X1754,X1755,X1756,X1757,X1758,X1759,X1760,X1761,X1762,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1771,X1772,X1773,X1774,X1775,X1776,X1777,X1778,X1779,X1780,X1781,X1782,X1783,X1784,X1785,X1786,X1787,X1788,X1789,X1790,X1791,X1792,X1793,X1794,X1795,X1796,X1797,X1798,X1799,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1811,X1812,X1813,X1814,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1836,X1837,X1838,X1839,X1840,X1841,X1842,X1843,X1844,X1845,X1846,X1847,X1848,X1849,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975
mwi,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91142225,30.57409325,50.41415294,73.91647942,77.43186113,104.1818717,121.4290725,141.8174757,167.5115131,172.7901933,199.5388875,224.7624843,248.3527167,278.7509227,305.351217,340.058068,361.2268579,412.2549055,431.2928003,448.841303,471.6105175,490.4325888,504.7747576,544.3981791,567.4565476,628.5301192,648.2372861,697.9148018,738.9630301,781.6629873,851.9122175,890.7454912,936.2220594,982.7572328,1030.350082,1078.999678,1128.705091,1179.465392,1226.280233,1259.831409,1315.081772,1409.992166,1478.61158,1524.32482,1587.498813,1651.922184,1717.593719,1784.512203,1852.67642,2149.560243,2214.79201,2281.811705,2350.696933,2421.555856,2494.624864,2571.425934,2653.427604,2739.312443,2826.815773,2919.328035,3012.777751,3122.440361,3233.383162,3334.819543,3444.951235,3565.681535,3705.508039,3835.677513,3963.516752,4083.216766,4181.51783,4305.525365,4381.868091,4447.119793,4622.242099
tcd,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.344363438,8.463625214,12.44745499,16.9623126,21.66986639,26.57631904,31.6880819,37.0117831,42.554276,48.32264806,54.33563768,60.59148483,67.09803313,73.86339917,80.8959832,88.20448022,95.79789154,103.6855367,111.877066,120.3824731,171.8032431,176.7767003,182.2827031,188.3942046,195.1803602,202.706811,221.6999704,241.8319757,263.1361991,285.6460536,309.8045804,336.2196878,364.1290609,409.5128174,459.1157038,513.2874825,554.1895647,597.2629614,642.9663807,691.0359367,742.7669577,797.1875755,854.3819439,914.4358253,977.4366629,1043.473656,1129.321044,1220.689625,1317.895504,1421.27561,1491.77032,1565.905843,1643.548024,1724.553721,1808.875904,1896.505861,1991.392412,2090.039378,2192.795588,2299.989013,2376.785624,2455.973332,2537.855171,2625.932126,2722.803683,2822.810126,2924.485628,3025.761925,3133.838289,3239.572251,3296.254695,3381.59742,3428.268179,3461.283683,3571.85406
gin,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45437469,45.17780813,68.17271835,91.44154269,114.986738,138.8107805,162.9161666,187.3054122,211.9810535,236.9456468,262.2017687,287.7520164,313.5990078,331.7083121,355.5726918,379.4599557,403.3701214,434.0460852,465.6134165,498.093001,533.2682392,569.6447517,607.2552614,646.1329323,686.3113796,727.8246785,763.5138683,799.9045958,837.0109719,874.8471134,913.5283212,952.9910423,958.4336477,963.4380203,987.941193,1012.453663,1072.333877,1113.514384,1155.499392,1198.337297,1242.347069,1280.80017,1319.842347,1359.487128,1399.747995,1440.638387,1515.137988,1608.596069,1803.707194,1908.426778,1982.887689,2059.010668,2136.986204,2216.985704,2299.163042,2384.773497,2473.927329,2566.735358,2663.239306,2763.468356,2855.847017,2948.247457,3040.201152,3130.772467,3222.562812,3314.422213,3402.686395,3501.540555,3597.165534,3677.465666,3764.550021,3802.019308,3786.180565,3753.108109,3805.692843
sle,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.426780565,21.74477017,33.42384384,45.66746522,58.49653385,71.9326404,85.99808806,100.7159144,116.109914,132.2046619,141.4289341,154.2976334,168.9024961,183.7959076,198.9823406,214.4663307,230.2524761,246.3454391,262.7499465,279.4707905,298.2422005,318.6060334,339.6591669,361.4189259,383.9027284,407.1280874,431.1643294,455.9833252,481.6032088,508.0422389,535.2838596,563.6975192,592.8726678,622.9711229,654.0134199,686.0202208,719.1768515,753.3683796,788.3750006,808.9725831,830.0797455,851.4368526,873.0572708,894.9542386,917.1408676,939.6301423,962.6771959,1037.213242,1077.686786,1157.263828,1201.477504,1246.992252,1293.813109,1341.927345,1391.340781,1442.05758,1494.095813,1547.466088,1602.247413,1658.473409,1710.34381,1763.436725,1817.931246,1873.610392,1930.249016,1988.72685,2048.084694,2107.661816,2172.018047,2234.138215,2262.035961,2308.408795,2329.095095,2343.629836,2415.097409
eth,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1789003,218.2371021,333.2778165,452.4063437,575.7300983,703.3586354,835.4036762,971.9791331,1113.201136,1259.188056,1410.060533,1565.941497,1726.956197,1887.886241,2053.251069,2223.139352,2397.640784,2576.846068,2760.846902,2925.868328,3114.420339,3307.382889,3504.803334,3706.727893,3913.201591,4124.2682,4339.970172,4560.348572,4785.44301,5015.291555,5249.918287,5489.367014,5733.670408,5982.859242,6236.962289,6555.880729,6884.58744,7223.253778,7572.052005,7931.155218,8300.700603,8680.893464,9071.908542,9473.921048,9887.106555,10311.64088,10927.85872,11573.2984,12249.16792,12976.87745,13556.72891,14156.58826,14776.85193,15417.9119,16080.44711,16784.45064,17513.19491,18267.90246,19050.08171,19861.25398,20655.83357,21474.3204,22318.39251,23190.28934,24083.8211,24999.52803,25937.96408,26943.91519,28009.13752,29144.48359,29897.94443,30796.77279,31689.61023,32517.62159,33190.77807
cog,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.734588054,15.59108882,23.5709435,31.67560841,39.9065552,48.26527094,56.75325829,65.37203568,74.12313743,83.00811392,92.02853176,101.1859739,110.4820399,119.918346,129.4965252,139.2182277,149.0851208,159.0988891,169.2612349,179.5738781,179.0168611,193.8756435,209.5604846,226.1149081,243.5846685,262.0178503,268.091007,273.8729202,279.364012,284.564687,289.4418254,297.7758132,315.3913632,333.7775555,352.9679236,372.9974398,374.4364393,375.4794907,376.1315582,376.3974578,376.1865242,375.586332,374.6009633,373.2343902,371.4904793,369.3729952,397.1216708,426.867317,458.7479534,492.0239977,505.465441,517.5552121,528.2628808,537.6352799,545.7811073,552.7440475,558.8167135,564.2512888,569.3033784,574.296178,587.4423066,602.9555793,621.0242569,641.7372193,665.1446936,668.4758595,670.3759159,670.6934842,669.1647971,665.5379318,668.652932,684.0128193,700.2425481,716.8345362,735.2970614
bdi,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.657653801,15.48393769,23.48113562,31.65169186,39.99821866,48.52350375,57.23051776,66.12242159,75.20257357,84.47453656,93.96296078,103.6547553,113.5541368,123.6655537,133.9936918,144.5434811,155.3201016,166.3289889,177.5758401,189.0666191,204.9198395,221.5784613,240.7717842,261.0084456,282.3208588,304.7416435,328.3036319,353.0398739,378.9836428,406.1684417,434.8995956,465.0078909,496.5322998,529.5120466,563.9866144,599.9957526,637.5794841,676.7781124,717.6322298,760.182725,805.2925187,852.3013073,901.2565734,952.2061253,1005.198105,1060.280998,1117.503643,1176.915239,1238.565356,1302.864693,1371.593764,1441.638002,1513.665541,1588.291792,1666.037858,1747.293406,1832.272127,1921.004382,2013.914698,2110.837746,2207.259786,2294.125181,2371.642338,2462.22832,2554.796821,2654.41193,2761.043962,2870.204384,2975.298129,3071.737242,3112.580254,3154.00208,3153.16928,3145.915318,3222.755291
per,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6978866,66.08874122,100.1723692,134.9813872,170.5044758,206.7874757,243.7973585,281.5339071,320.0802601,359.4533939,399.5990872,440.4532663,482.1646772,524.4938642,567.6898001,611.7759621,656.5148373,702.288667,748.850573,796.2415488,852.6992985,910.7993818,971.1137767,1033.524997,1097.882405,1164.45633,1233.468083,1304.592385,1378.306027,1454.585697,1534.665456,1617.536119,1702.776014,1791.046349,1882.545849,1976.379518,2072.325944,2170.497607,2270.8326,2373.145073,2480.25258,2588.16868,2698.988746,2811.4328,2926.49258,3052.646673,3182.241801,3314.192799,3448.022736,3594.91457,3756.739526,3922.889627,4093.774203,4269.983541,4451.980071,4639.322024,4831.532966,5029.293965,5233.093216,5443.600872,5641.281282,5843.541679,6049.581891,6258.770262,6465.933565,6675.83839,6889.325603,7088.903519,7308.639427,7449.308191,7417.762668,7478.478405,7563.376931,7650.246318,7741.231543
ner,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577681693,11.38924293,17.44234128,23.74490783,30.30515643,37.13159322,44.23302618,51.61857502,59.29768119,67.28011804,75.58129355,91.10406359,100.5040954,110.22128,118.5830046,127.016034,135.5217319,144.1015048,152.7567995,161.4891009,170.1965085,178.9694951,187.8090173,196.7160617,205.6916426,215.6055441,240.1275082,268.1796793,293.8100658,321.53383,351.5070494,383.9189529,391.2443995,398.3368965,407.7515561,417.0456419,442.9720535,461.9583825,481.7594803,502.0988169,522.9719936,550.2795612,578.7135581,623.1808121,626.9649318,630.4394723,633.2565915,635.7263199,683.5609596,801.5492088,834.7697087,869.4086251,905.5455219,943.2634168,982.6490952,1023.825027,1066.855008,1111.834575,1158.865259,1208.175769,1259.396565,1313.110844,1369.37981,1427.868962,1488.676719,1551.469414,1616.738393,1684.542225,1755.150619,1828.681409,1878.127021,1929.26182,1982.144421,2037.051391,2094.290431
yem,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67295626,20.87369361,30.59619419,39.83444965,48.58246114,56.83423932,64.58380436,71.82518595,78.55242326,84.75956501,90.76467472,96.27204713,101.269625,105.7453712,109.6872692,113.0833225,115.9215548,118.1900102,119.8767531,120.969868,121.5262642,121.4640999,120.7704907,119.4325763,117.4375205,114.7725114,111.424761,107.3815057,102.6300057,97.15754574,90.99002741,84.06974079,76.38323826,67.91710045,58.65793615,48.59238239,37.70710437,25.98879552,13.42417745,13.85836682,14.30294307,14.75219016,15.20609983,15.66466385,16.12787399,16.59572199,17.06819961,17.54529863,18.02701079,18.51332786,19.13596018,19.76554982,20.40365644,21.05087545,21.70808847,22.3755269,23.05444288,23.74422177,24.44561236,25.15808946,25.89726786,26.65103154,27.42088038,28.20863819,29.01553755,29.85014525,30.71416341,31.59612821,32.48099516,33.35909299,33.82062647,34.28138771,34.7874623,35.39885969,36.15925473
tun,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50468149,24.85766072,37.0627055,49.12389256,61.04558706,72.83242202,84.23165276,95.46185938,108.9160707,121.2494984,132.6535849,135.0810086,135.7697493,148.1795343,160.9002623,173.9392745,187.304272,201.0033242,215.0448765,229.4377587,258.6047,258.3499685,273.4450264,288.8955849,304.713033,320.9093374,337.9520854,355.4507696,373.4217358,391.8820575,410.9352306,428.3210285,446.0575793,464.1573021,482.6330774,501.4982465,520.5202412,539.9220895,559.7157352,579.9134833,600.608834,621.7271011,643.2810967,665.2840122,687.7494181,759.7710353,768.3559858,809.553876,837.399724,858.3889664,880.8588742,903.3807059,923.0194777,939.4778917,952.9756941,961.8638448,965.4062347,967.8081323,970.0012414,971.292036,968.748296,965.3250956,964.8446298,965.014454,965.6142007,967.949753,970.3714666,971.8224038,972.1065678,972.7352168,950.0252221,963.4168816,978.3303239,994.9104806,1013.519681
mys,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63624978,27.96797929,43.03138401,58.91107279,75.61903943,93.17812804,111.6288932,131.0052618,151.3954408,172.4275332,194.5957714,216.4976797,239.1801536,262.6613474,287.140958,312.4798027,338.7989098,366.0256624,393.702922,422.4429613,448.3918357,475.5742455,503.2613056,531.7408813,560.8955031,590.9648525,621.5985755,653.1339726,683.9451979,715.1664763,747.7002063,778.6133321,809.8999945,841.7633289,873.7954871,907.0653714,940.9718918,975.3014423,1010.052404,1046.433624,1087.639708,1108.551093,1129.004426,1148.987827,1168.761852,1188.054655,1207.139143,1253.616552,1301.642105,1421.092198,1460.081421,1502.53022,1547.496728,1593.402502,1639.579079,1688.745309,1740.14434,1791.426498,1841.207427,1887.19209,1921.680084,1960.903734,1989.513187,2011.270026,2024.806983,2033.356705,2035.898507,2031.54798,2020.254528,2001.238509,1924.660834,2026.973196,2089.717117,2187.311473,2277.409078
mrt,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.599963232,11.05690124,16.37210919,21.54688304,26.58251974,31.48031753,36.24157623,40.86759758,45.35968564,49.71914715,54.43751386,60.32010984,65.76555666,71.27907022,76.8615921,82.51411127,88.23766556,94.03334333,99.90228519,105.8456859,112.1936469,118.9470685,125.8499857,132.9058308,140.1181713,147.4907159,154.949193,162.5666894,170.3469045,178.2936853,186.5581762,198.2885715,206.6273218,215.1215705,224.7087671,236.9100742,240.0579262,246.1330404,252.2551147,258.4284081,271.2138113,280.7994874,290.5639197,312.9790467,338.1504704,359.7061558,383.0191069,408.2718848,435.6667074,464.5524752,480.9465444,504.0455155,525.4417293,547.6668207,571.3283242,595.8573383,621.8772309,648.775574,676.5514681,705.8587057,735.0447503,765.6958027,797.2170879,829.7513224,862.9612419,897.3079516,932.5477549,966.2948099,1004.006174,1041.667261,1056.27103,1089.563161,1110.198314,1127.318962,1171.533075
gtm,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69977857,41.79955335,63.29685761,85.18918121,107.473971,130.1486314,153.2105241,176.7821691,200.625937,225.0048802,249.7908793,274.7940358,300.5721475,326.5613606,353.1783317,380.2175298,407.6756487,435.5493376,463.8352023,492.5298054,520.0960069,547.8838633,575.8854492,604.0928464,632.4981442,661.0934404,690.2830937,719.6762313,749.2648198,779.0408337,818.4175477,863.7919214,910.1276508,947.1335912,989.7680201,1033.01994,1082.431689,1127.003429,1172.136287,1223.792977,1273.953788,1324.575065,1369.227761,1449.104666,1532.02569,1616.850551,1703.558523,1792.128879,1882.540895,1974.773843,2057.334362,2140.911547,2225.5576,2311.2618,2398.153417,2495.997741,2598.458648,2703.795738,2812.050784,2922.070596,3032.593552,3144.59776,3258.866113,3374.64392,3489.694096,3606.244625,3724.756951,3845.886074,3969.825129,4099.33176,4168.610395,4251.496799,4344.238559,4432.632368,5896.138053
mli,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.95022085,46.15865914,69.62843862,93.36301815,117.3661911,141.6420841,166.1951546,191.0301886,216.1522966,241.56691,267.2799908,293.297419,319.6255567,377.1372912,404.8794908,425.4589144,445.3630589,464.6123037,483.2265567,503.194943,530.9416397,559.1776498,587.9353229,617.2468948,647.1444901,677.6601248,752.6248604,833.6553564,921.1436643,1015.50752,1117.213909,1176.330498,1237.208151,1299.875432,1359.945235,1421.560979,1503.781491,1579.598176,1657.383861,1737.513941,1819.511618,1904.05613,1991.034305,2033.302835,2107.357606,2025.336203,1954.416758,2029.245016,2146.592442,2454.340965,2571.300115,2692.228746,2817.230976,2946.346411,3079.64677,3217.205334,3359.047112,3505.1952,3655.696265,3809.054571,3946.284812,4084.746011,4224.511901,4364.994297,4507.222326,4652.060239,4796.64216,4947.298143,5104.019197,5251.326074,5349.874442,5451.54118,5491.285124,5513.842862,5666.386924
arg,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98458117,43.59927104,67.90055426,93.95539334,121.8438886,151.6336751,183.4165752,217.2301357,253.9850981,293.2132158,335.0588319,379.6330376,427.0996244,474.0762433,520.3434341,566.1787815,610.1129992,654.474115,700.2119312,749.3330841,802.7062667,860.7603336,925.5876455,992.6581583,1057.113832,1121.670105,1189.041101,1257.732672,1326.501846,1395.289025,1460.943708,1522.790919,1583.026132,1641.943825,1700.47814,1759.397352,1819.645178,1879.972517,1943.100051,1996.173904,2056.179423,2116.050454,2175.743974,2236.673069,2307.176768,2400.781332,2486.69911,2571.221711,2651.706178,2715.699432,2756.493499,2780.854589,2789.005873,2781.498591,2759.186278,2723.372154,2674.688028,2614.770961,2545.401541,2468.450352,2385.902536,2299.235695,2210.324819,2120.967328,2032.845093,1947.592669,1866.191458,1790.346954,1721.377254,1660.243137,1687.432435,1637.288044,1660.215197,2829.071076,2441.776737
