"iso","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000"
"civ","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"cmr","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"cod","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"cog","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"com","374","378.394075365928","382.811689539427","387.252842520498","391.71753430914","396.205764905354","400.71753430914","405.252842520497","409.811689539427","414.394075365927","419","627.401652255856","838.734048454855","1052.997188597","1270.19107268228","1490.31570071071","1713.37107268228","1939.357188597","2168.27404845486","2400.12165225586","2634.9","2844.77522930992","3057.25374099542","3272.33553505649","3490.02061149313","3710.30897030535","3933.20061149314","4158.69553505649","4386.79374099542","4617.49522930992","4850.8","5068.51570851137","5288.58348179799","5511.00331985985","5735.77522269697","5962.89919030935","6192.37522269697","6424.20331985986","6658.38348179797","6894.91570851136","7133.8","7226.91579517917","7320.63252476294","7414.95018875136","7509.86878714442","7605.38831994211","7701.50878714441","7798.23018875136","7895.55252476294","7993.47579517915","8092","8154.45880406019","8217.15342944037","8280.08387614049","8343.25014416057","8406.65223350058","8470.29014416056","8534.1638761405","8598.27342944038","8662.61880406022","8727.2","8809.01364699664","8890.73981688291","8972.37850965882","9053.92972532435","9135.39346387953","9216.76972532436","9298.05850965882","9379.25981688288","9460.37364699662","9541.4","9601.94384029994","9661.64460497765","9720.50229403318","9778.5169074665","9835.68844527761","9892.01690746651","9947.50229403318","10002.1446049777","10055.9438402999","10108.9","10238.6834738588","10368.8283979712","10499.3347723373","10630.2025969569","10761.4318718301","10893.0225969569","11024.9747723373","11157.2883979713","11289.9634738588","11423","11286.941041838","11144.4840743787","10995.629097622","10840.376111568","10678.7251162167","10510.676111568","10336.229097622","10155.3840743787","9968.141041838","9774.5","9901.29699138152","10029.5647929492","10160.7096545814","10295.8862994421","10436.0122092067","10581.7651729991","10733.6008226773","10891.7802746653","11056.4018483876","11227.5","11329.7928303381","11434.837450461","11542.6649436033","11653.3210170898","11766.5888177004","11882.4328335879","12000.1003135009","12117.8444574086","12233.5346872544","12345.7","12418.9290592564","12486.052138127","12547.912643656","12605.7581203377","12660.1528698155","12711.0101680431","12757.1398383923","12796.6881507537","12827.3983834515","12847.7","12895.3975536818","12933.074627875","12963.236546509","12989.1662347613","13012.0394040403","13032.747276572","13047.6703457602","13048.5164528727","13025.3389475203","12972.3","12691.4715410314","12371.5313465077","12019.7881130955","11644.7088762561","11250.1404388567","10834.7424989515","10392.961214619","9918.76379249911","9405.56441250417","8849"
"cpv","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"cri","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"cub","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"cuw","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"cym","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"cyp","158","158.420296406776","158.836082500936","159.247358282478","159.654123751404","160.056378907713","160.454123751404","160.847358282478","161.236082500936","161.620296406776","162","162.089023055132","162.167596542456","162.235720461974","162.293394813684","162.340619597588","162.377394813685","162.403720461974","162.419596542456","162.425023055132","162.42","162.521188404073","162.60900160724","162.683439609503","162.74450241086","162.792190011313","162.82650241086","162.847439609502","162.85500160724","162.849188404072","162.83","162.924761389181","163.008020247433","163.079776574756","163.140030371149","163.188781636614","163.22603037115","163.251776574756","163.266020247433","163.268761389181","163.26","164.703852579392","166.151737918919","167.603656018581","169.059606878379","170.519590498311","171.983606878379","173.451656018581","174.923737918919","176.399852579392","177.88","181.103928064464","184.356761003491","187.638498817083","190.949141505237","194.288689067955","197.657141505237","201.054498817083","204.480761003492","207.935928064464","211.42","213.969420298795","216.534080531192","219.113980697189","221.709120796788","224.319500829987","226.945120796788","229.585980697189","232.242080531192","234.913420298795","237.6","244.927024012099","252.330264910398","259.809722694897","267.365397365597","274.997288922497","282.705397365597","290.489722694897","298.350264910398","306.287024012099","314.3","317.078360644542","319.862196701409","322.651508170599","325.446295052113","328.246557345951","331.052295052113","333.863508170599","336.680196701409","339.502360644542","342.33","435.51338563837","530.282018912659","626.635899822865","724.575028368988","824.099404551029","925.209028368988","1027.90389982286","1132.18401891266","1238.04938563837","1345.5","1279.97462313766","1214.14358001878","1147.60107663205","1080.08328207791","1011.44354048986","941.630682790861","870.660237681312","798.581734939903","725.446248404225","651.26","675.25530100117","699.778536285684","724.703736736045","749.836703765032","775.028064461787","800.176884182548","825.318612168167","850.608807951198","876.30139314984","902.59","899.607237290296","896.720537805186","893.815702897008","890.731526436384","887.339215645979","883.636975562078","879.617107035813","875.147338347125","870.072399490364","864.3","870.286683129261","875.748329240168","880.775654317639","885.506951974046","890.068264456303","894.451376754676","898.694693798299","903.028224642653","907.743744562182","913.04","934.298185556839","956.409740257941","979.064799290533","1001.77162613185","1024.17848292149","1046.08524594537","1067.66462506218","1089.39291415184","1111.99044978893","1136"
