iso,em,sector,X1990,X2000,X2010,X2020,X2030,X2040,X2050
mne,BC,1B2c_Venting-flaring-oil-gas,0.027936468,0.008040225,0.006277907,0.005151051,0.006819644,0.006105846,0.005464554
mng,BC,1B2c_Venting-flaring-oil-gas,0,0,4.55E-05,0.000139883,0.001521286,0.001640761,0.00206934
mnp,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
moz,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
mrt,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
msr,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
mtq,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
mus,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
mwi,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
mys,BC,1B2c_Venting-flaring-oil-gas,0.009505181,0.005552785,0.015637237,0.009182689,0.015810877,0.01663602,0.014364828
myt,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
nam,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
ncl,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
ner,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
nfk,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
nga,BC,1B2c_Venting-flaring-oil-gas,8.441498202,10.55420077,11.30071115,9.834673622,7.808600171,7.872278283,7.747998175
nic,BC,1B2c_Venting-flaring-oil-gas,0.008263346,0.019630697,0.047399207,0.042113853,0.027042271,0.029399292,0.030840697
niu,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
nld,BC,1B2c_Venting-flaring-oil-gas,0.001692336,0.001679133,0.000338291,0.000391641,0.00047663,0.000356189,0.000241469
nor,BC,1B2c_Venting-flaring-oil-gas,0.003401691,0.003660416,0.002753405,0.001895758,0.001194206,0.001095693,0.000981483
npl,BC,1B2c_Venting-flaring-oil-gas,3.18E-05,5.43E-05,3.07E-05,3.21E-05,3.14E-05,2.94E-05,2.91E-05
nru,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
nzl,BC,1B2c_Venting-flaring-oil-gas,0.000792949,0.000400097,0.000142526,0.000217849,0.002403704,0.003065245,0.002635169
omn,BC,1B2c_Venting-flaring-oil-gas,7.316045693,6.33351953,7.820647276,7.698352108,7.608665375,8.588731368,9.268053629
pak,BC,1B2c_Venting-flaring-oil-gas,0.431451212,0.542790032,0.648500944,0.757022724,0.974437021,1.042896345,1.288141046
pan,BC,1B2c_Venting-flaring-oil-gas,0.007781074,0.018484994,0.044632854,0.039655969,0.026085536,0.028359167,0.029749576
pcn,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
per,BC,1B2c_Venting-flaring-oil-gas,0.291109463,0.279028406,0.237202622,0.250954489,0.314514222,0.341926583,0.358693939
phl,BC,1B2c_Venting-flaring-oil-gas,0.006716791,0.003479576,0.002210187,0.008058087,0.02710838,0.028523301,0.024629189
plw,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
png,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
pol,BC,1B2c_Venting-flaring-oil-gas,0.017106181,0.017307598,0.025412365,0.030118443,0.019594555,0.015440419,0.011515296
pri,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
prk,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
prt,BC,1B2c_Venting-flaring-oil-gas,0.00032915,0.000264624,9.37E-05,6.19E-05,5.02E-05,3.75E-05,2.55E-05
pry,BC,1B2c_Venting-flaring-oil-gas,0.002319727,0.002319727,0.001273649,0.000949235,0.000739051,0.000798436,0.000761238
pse,BC,1B2c_Venting-flaring-oil-gas,0.005483363,0.002743016,0.002192692,0.002929029,0.003569541,0.003274947,0.002933775
pyf,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
qat,BC,1B2c_Venting-flaring-oil-gas,1.217922095,1.054358283,1.301924498,1.281565688,1.266635293,1.429789554,1.542878184
reu,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
rou,BC,1B2c_Venting-flaring-oil-gas,0.071901355,0.0945146,0.093350559,0.115152616,0.025948325,0.020900868,0.017236539
rus,BC,1B2c_Venting-flaring-oil-gas,119.2530451,66.55067972,70.1181547,101.6926693,61.5170092,61.40334238,58.82812185
rwa,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sau,BC,1B2c_Venting-flaring-oil-gas,5.691830229,4.927432035,6.084406583,5.989261834,5.919486209,6.681970409,7.210478177
sdn,BC,1B2c_Venting-flaring-oil-gas,0.093863063,0.110568778,0.084783448,0.072564718,0.065720759,0.065149945,0.066521771
sen,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sgp,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
shn,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sjm,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
slb,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sle,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
slv,BC,1B2c_Venting-flaring-oil-gas,0.004650485,0.011047856,0.026675549,0.023701033,0.015218956,0.01654545,0.017356649
smr,BC,1B2c_Venting-flaring-oil-gas,3.20E-06,3.46E-06,3.30E-06,4.08E-06,3.39E-06,2.87E-06,1.94E-06
som,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
spm,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
srb,BC,1B2c_Venting-flaring-oil-gas,0.17679948,0.060935051,0.044173575,0.033460692,0.049209784,0.044056531,0.039426427
srb (kosovo),BC,1B2c_Venting-flaring-oil-gas,0.059060336,0.018693713,0.014009328,0.011004943,0.015456965,0.013839159,0.012385634
stp,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sur,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
svk,BC,1B2c_Venting-flaring-oil-gas,0.006246892,0.005717242,0.004364996,0.002976646,0.007342592,0.005594747,0.003933349
svn,BC,1B2c_Venting-flaring-oil-gas,0.00252576,0.001646017,0.001284674,0.001065787,0.000959564,0.000828738,0.000704861
swe,BC,1B2c_Venting-flaring-oil-gas,3.17E-05,4.80E-05,0,0,0,0,0
swz,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
sxm,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
syc,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
syr,BC,1B2c_Venting-flaring-oil-gas,4.071782027,3.52500071,4.352226957,4.28405767,4.23422618,4.779476161,5.157381729
tca,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
tcd,BC,1B2c_Venting-flaring-oil-gas,0.178869764,0.223636534,0.239454595,0.208390229,0.165459073,0.16680837,0.164174957
tgo,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
tha,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
tjk,BC,1B2c_Venting-flaring-oil-gas,5.11E-06,2.88E-06,2.97E-06,3.11E-06,8.73E-07,1.03E-06,1.16E-06
tkl,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
tkm,BC,1B2c_Venting-flaring-oil-gas,1.040161884,1.638086316,2.512234369,3.919661236,2.861669611,3.374654808,3.778166197
tls,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
ton,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
tto,BC,1B2c_Venting-flaring-oil-gas,1.334232,1.336617,1.530693,1.793783,1.611334,1.751776,1.837674
tun,BC,1B2c_Venting-flaring-oil-gas,0.172779315,0.203530518,0.156065928,0.133574186,0.120976105,0.119925373,0.122450575
tur,BC,1B2c_Venting-flaring-oil-gas,0.25151347,0.228256272,0.197577864,0.172295022,0.183357128,0.178076267,0.169157758
tuv,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
twn,BC,1B2c_Venting-flaring-oil-gas,0.007409,0.002426,0.001358,0.001185,0.000456,0.000492,0.000621
tza,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
uga,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
ukr,BC,1B2c_Venting-flaring-oil-gas,0.840342805,0.615418699,0.528993053,0.658977759,0.322042748,0.288312555,0.258001461
ury,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
usa,BC,1B2c_Venting-flaring-oil-gas,0.193145135,0.17143586,0.091531479,0.083433079,0.078120084,0.080477072,0.082852385
uzb,BC,1B2c_Venting-flaring-oil-gas,0.335766118,0.53962829,0.832454415,1.314268228,0.948483583,1.120094795,1.255461769
vct,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
ven,BC,1B2c_Venting-flaring-oil-gas,0.898420177,1.185504218,1.305291019,1.384083165,1.216441119,1.322465352,1.387311835
vgb,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
vir,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
vnm,BC,1B2c_Venting-flaring-oil-gas,0.011248993,0.038944381,0.040444068,0.034926724,0.029676905,0.031224147,0.026968595
vut,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
wlf,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
wsm,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
yem,BC,1B2c_Venting-flaring-oil-gas,3.17663486,2.75002095,3.395733407,3.342632714,3.303690639,3.729236341,4.024198792
zaf,BC,1B2c_Venting-flaring-oil-gas,0,0,0.088710326,0.095466373,0,0,0
zmb,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
zwe,BC,1B2c_Venting-flaring-oil-gas,0,0,0,0,0,0,0
