Data_provider,Substance,Year,Country,Sector,Annual
EDGAR,CO,2013,BHR,HTAPv3_4.1_Industry,137949.0187
EDGAR,CO,2014,BHR,HTAPv3_4.1_Industry,140969.0026
EDGAR,CO,2015,BHR,HTAPv3_4.1_Industry,145319.815
EDGAR,CO,2016,BHR,HTAPv3_4.1_Industry,146951.348
EDGAR,CO,2017,BHR,HTAPv3_4.1_Industry,148284.604
EDGAR,CO,2018,BHR,HTAPv3_4.1_Industry,152806.673
EDGAR,CO,2000,IRN,HTAPv3_4.1_Industry,134210.5696
EDGAR,CO,2001,IRN,HTAPv3_4.1_Industry,131823.302
EDGAR,CO,2002,IRN,HTAPv3_4.1_Industry,136214.2725
EDGAR,CO,2003,IRN,HTAPv3_4.1_Industry,150857.3579
EDGAR,CO,2004,IRN,HTAPv3_4.1_Industry,160958.5379
EDGAR,CO,2005,IRN,HTAPv3_4.1_Industry,180846.8644
EDGAR,CO,2006,IRN,HTAPv3_4.1_Industry,171867.9584
EDGAR,CO,2007,IRN,HTAPv3_4.1_Industry,179088.2664
EDGAR,CO,2008,IRN,HTAPv3_4.1_Industry,169087.0876
EDGAR,CO,2009,IRN,HTAPv3_4.1_Industry,159826.8314
EDGAR,CO,2010,IRN,HTAPv3_4.1_Industry,173765.9283
EDGAR,CO,2011,IRN,HTAPv3_4.1_Industry,184007.4523
EDGAR,CO,2012,IRN,HTAPv3_4.1_Industry,192499.2797
EDGAR,CO,2013,IRN,HTAPv3_4.1_Industry,191219.9338
EDGAR,CO,2014,IRN,HTAPv3_4.1_Industry,199040.9708
EDGAR,CO,2015,IRN,HTAPv3_4.1_Industry,212365.352
EDGAR,CO,2016,IRN,HTAPv3_4.1_Industry,212902.343
EDGAR,CO,2017,IRN,HTAPv3_4.1_Industry,213835.886
EDGAR,CO,2018,IRN,HTAPv3_4.1_Industry,216665.7945
EDGAR,CO,2000,IRQ,HTAPv3_4.1_Industry,5228.717149
EDGAR,CO,2001,IRQ,HTAPv3_4.1_Industry,5166.370009
EDGAR,CO,2002,IRQ,HTAPv3_4.1_Industry,4418.996008
EDGAR,CO,2003,IRQ,HTAPv3_4.1_Industry,2983.400979
EDGAR,CO,2004,IRQ,HTAPv3_4.1_Industry,2876.480047
EDGAR,CO,2005,IRQ,HTAPv3_4.1_Industry,2371.827146
EDGAR,CO,2006,IRQ,HTAPv3_4.1_Industry,2296.612861
EDGAR,CO,2007,IRQ,HTAPv3_4.1_Industry,2742.902862
EDGAR,CO,2008,IRQ,HTAPv3_4.1_Industry,2295.012861
EDGAR,CO,2009,IRQ,HTAPv3_4.1_Industry,2433.028576
EDGAR,CO,2010,IRQ,HTAPv3_4.1_Industry,2578.538005
EDGAR,CO,2011,IRQ,HTAPv3_4.1_Industry,3564.381866
EDGAR,CO,2012,IRQ,HTAPv3_4.1_Industry,6272.051871
EDGAR,CO,2013,IRQ,HTAPv3_4.1_Industry,5563.36373
EDGAR,CO,2014,IRQ,HTAPv3_4.1_Industry,4316.410724
EDGAR,CO,2015,IRQ,HTAPv3_4.1_Industry,3253.524006
EDGAR,CO,2016,IRQ,HTAPv3_4.1_Industry,3453.788006
EDGAR,CO,2017,IRQ,HTAPv3_4.1_Industry,3659.716006
EDGAR,CO,2018,IRQ,HTAPv3_4.1_Industry,4191.798007
EDGAR,CO,2000,ISR,HTAPv3_4.1_Industry,1099.766992
EDGAR,CO,2001,ISR,HTAPv3_4.1_Industry,650.9536652
EDGAR,CO,2002,ISR,HTAPv3_4.1_Industry,624.2429953
EDGAR,CO,2003,ISR,HTAPv3_4.1_Industry,482.5959964
EDGAR,CO,2004,ISR,HTAPv3_4.1_Industry,370.5593672
EDGAR,CO,2005,ISR,HTAPv3_4.1_Industry,320.4199976
EDGAR,CO,2006,ISR,HTAPv3_4.1_Industry,330.4159975
EDGAR,CO,2007,ISR,HTAPv3_4.1_Industry,393.5269971
EDGAR,CO,2008,ISR,HTAPv3_4.1_Industry,706.7359947
EDGAR,CO,2009,ISR,HTAPv3_4.1_Industry,915.6589932
EDGAR,CO,2010,ISR,HTAPv3_4.1_Industry,1501.783989
EDGAR,CO,2011,ISR,HTAPv3_4.1_Industry,389.3649971
EDGAR,CO,2012,ISR,HTAPv3_4.1_Industry,609.6089955
EDGAR,CO,2013,ISR,HTAPv3_4.1_Industry,3007.194978
EDGAR,CO,2014,ISR,HTAPv3_4.1_Industry,3317.395975
EDGAR,CO,2015,ISR,HTAPv3_4.1_Industry,2841.849979
EDGAR,CO,2016,ISR,HTAPv3_4.1_Industry,2545.250981
EDGAR,CO,2017,ISR,HTAPv3_4.1_Industry,2565.375981
EDGAR,CO,2018,ISR,HTAPv3_4.1_Industry,2407.088902
EDGAR,CO,2000,JOR,HTAPv3_4.1_Industry,579.799971
EDGAR,CO,2001,JOR,HTAPv3_4.1_Industry,551.816001
EDGAR,CO,2002,JOR,HTAPv3_4.1_Industry,557.640001
EDGAR,CO,2003,JOR,HTAPv3_4.1_Industry,577.430671
EDGAR,CO,2004,JOR,HTAPv3_4.1_Industry,695.2840012
EDGAR,CO,2005,JOR,HTAPv3_4.1_Industry,786.3400014
EDGAR,CO,2006,JOR,HTAPv3_4.1_Industry,799.1800014
EDGAR,CO,2007,JOR,HTAPv3_4.1_Industry,795.4200014
EDGAR,CO,2008,JOR,HTAPv3_4.1_Industry,700.2000012
EDGAR,CO,2009,JOR,HTAPv3_4.1_Industry,716.4800013
EDGAR,CO,2010,JOR,HTAPv3_4.1_Industry,620.2800011
EDGAR,CO,2011,JOR,HTAPv3_4.1_Industry,563.580001
EDGAR,CO,2012,JOR,HTAPv3_4.1_Industry,9141.750047
EDGAR,CO,2013,JOR,HTAPv3_4.1_Industry,8746.460046
EDGAR,CO,2014,JOR,HTAPv3_4.1_Industry,14888.56008
EDGAR,CO,2015,JOR,HTAPv3_4.1_Industry,7380.740039
EDGAR,CO,2016,JOR,HTAPv3_4.1_Industry,9442.910049
EDGAR,CO,2017,JOR,HTAPv3_4.1_Industry,7437.050039
EDGAR,CO,2018,JOR,HTAPv3_4.1_Industry,9121.768248
EDGAR,CO,2000,KWT,HTAPv3_4.1_Industry,4759.206513
EDGAR,CO,2001,KWT,HTAPv3_4.1_Industry,4396.599292
EDGAR,CO,2002,KWT,HTAPv3_4.1_Industry,4047.387291
EDGAR,CO,2003,KWT,HTAPv3_4.1_Industry,5045.953873
EDGAR,CO,2004,KWT,HTAPv3_4.1_Industry,4717.256932
EDGAR,CO,2005,KWT,HTAPv3_4.1_Industry,6805.382446
EDGAR,CO,2006,KWT,HTAPv3_4.1_Industry,6053.806445
EDGAR,CO,2007,KWT,HTAPv3_4.1_Industry,5028.623583
EDGAR,CO,2008,KWT,HTAPv3_4.1_Industry,5021.023583
EDGAR,CO,2009,KWT,HTAPv3_4.1_Industry,5133.404293
EDGAR,CO,2010,KWT,HTAPv3_4.1_Industry,5565.228585
EDGAR,CO,2011,KWT,HTAPv3_4.1_Industry,6867.175878
EDGAR,CO,2012,KWT,HTAPv3_4.1_Industry,7143.345879
EDGAR,CO,2013,KWT,HTAPv3_4.1_Industry,6695.121738
EDGAR,CO,2014,KWT,HTAPv3_4.1_Industry,7803.8683
EDGAR,CO,2015,KWT,HTAPv3_4.1_Industry,8966.680023
EDGAR,CO,2016,KWT,HTAPv3_4.1_Industry,10144.63003
EDGAR,CO,2017,KWT,HTAPv3_4.1_Industry,10715.79803
EDGAR,CO,2018,KWT,HTAPv3_4.1_Industry,10746.68803
EDGAR,CO,2000,LBN,HTAPv3_4.1_Industry,10160.86907
EDGAR,CO,2001,LBN,HTAPv3_4.1_Industry,10207.35107
EDGAR,CO,2002,LBN,HTAPv3_4.1_Industry,9918.194072
EDGAR,CO,2003,LBN,HTAPv3_4.1_Industry,9928.612071
EDGAR,CO,2004,LBN,HTAPv3_4.1_Industry,9909.452069
EDGAR,CO,2005,LBN,HTAPv3_4.1_Industry,9792.289069
EDGAR,CO,2006,LBN,HTAPv3_4.1_Industry,9486.25107
EDGAR,CO,2007,LBN,HTAPv3_4.1_Industry,9409.50007
EDGAR,CO,2008,LBN,HTAPv3_4.1_Industry,9536.16107
EDGAR,CO,2009,LBN,HTAPv3_4.1_Industry,9589.797069
EDGAR,CO,2010,LBN,HTAPv3_4.1_Industry,10653.40508
EDGAR,CO,2011,LBN,HTAPv3_4.1_Industry,11910.23609
EDGAR,CO,2012,LBN,HTAPv3_4.1_Industry,11900.99009
EDGAR,CO,2013,LBN,HTAPv3_4.1_Industry,9547.27007
EDGAR,CO,2014,LBN,HTAPv3_4.1_Industry,11920.40209
EDGAR,CO,2015,LBN,HTAPv3_4.1_Industry,11966.30209
EDGAR,CO,2016,LBN,HTAPv3_4.1_Industry,12119.88109
EDGAR,CO,2017,LBN,HTAPv3_4.1_Industry,12321.99609
EDGAR,CO,2018,LBN,HTAPv3_4.1_Industry,12337.87009
EDGAR,CO,2000,OMN,HTAPv3_4.1_Industry,1641.27563
EDGAR,CO,2001,OMN,HTAPv3_4.1_Industry,1841.44937
EDGAR,CO,2002,OMN,HTAPv3_4.1_Industry,2194.9906
EDGAR,CO,2003,OMN,HTAPv3_4.1_Industry,2079.30677
EDGAR,CO,2004,OMN,HTAPv3_4.1_Industry,1776.8637
EDGAR,CO,2005,OMN,HTAPv3_4.1_Industry,1708.00214
EDGAR,CO,2006,OMN,HTAPv3_4.1_Industry,4969.38074
EDGAR,CO,2007,OMN,HTAPv3_4.1_Industry,5691.13574
EDGAR,CO,2008,OMN,HTAPv3_4.1_Industry,11913.32074
EDGAR,CO,2009,OMN,HTAPv3_4.1_Industry,57039.56574
EDGAR,CO,2010,OMN,HTAPv3_4.1_Industry,59504.44926
EDGAR,CO,2011,OMN,HTAPv3_4.1_Industry,61151.3307
EDGAR,CO,2012,OMN,HTAPv3_4.1_Industry,59563.1922
EDGAR,CO,2013,OMN,HTAPv3_4.1_Industry,58954.4557
EDGAR,CO,2014,OMN,HTAPv3_4.1_Industry,61356.9057
EDGAR,CO,2015,OMN,HTAPv3_4.1_Industry,63746.339
EDGAR,CO,2016,OMN,HTAPv3_4.1_Industry,65267.619
EDGAR,CO,2017,OMN,HTAPv3_4.1_Industry,46277.434
EDGAR,CO,2018,OMN,HTAPv3_4.1_Industry,65894.67968
EDGAR,CO,2000,QAT,HTAPv3_4.1_Industry,3173.20942
EDGAR,CO,2001,QAT,HTAPv3_4.1_Industry,3190.95886
EDGAR,CO,2002,QAT,HTAPv3_4.1_Industry,4692.84216
EDGAR,CO,2003,QAT,HTAPv3_4.1_Industry,4008.06358
EDGAR,CO,2004,QAT,HTAPv3_4.1_Industry,5012.245
EDGAR,CO,2005,QAT,HTAPv3_4.1_Industry,4610.7
EDGAR,CO,2006,QAT,HTAPv3_4.1_Industry,4792.8527
EDGAR,CO,2007,QAT,HTAPv3_4.1_Industry,6037.1993
EDGAR,CO,2008,QAT,HTAPv3_4.1_Industry,6120.3893
EDGAR,CO,2009,QAT,HTAPv3_4.1_Industry,7037.5333
EDGAR,CO,2010,QAT,HTAPv3_4.1_Industry,24840.254
EDGAR,CO,2011,QAT,HTAPv3_4.1_Industry,75457.5636
EDGAR,CO,2012,QAT,HTAPv3_4.1_Industry,102069.08
EDGAR,CO,2013,QAT,HTAPv3_4.1_Industry,102969.3052
EDGAR,CO,2014,QAT,HTAPv3_4.1_Industry,104916.6882
EDGAR,CO,2015,QAT,HTAPv3_4.1_Industry,103924.469
EDGAR,CO,2016,QAT,HTAPv3_4.1_Industry,104867.654
EDGAR,CO,2017,QAT,HTAPv3_4.1_Industry,105684.074
EDGAR,CO,2018,QAT,HTAPv3_4.1_Industry,100730.573
EDGAR,CO,2000,SAU,HTAPv3_4.1_Industry,26470.0561
EDGAR,CO,2001,SAU,HTAPv3_4.1_Industry,25826.8348
EDGAR,CO,2002,SAU,HTAPv3_4.1_Industry,31545.6353
EDGAR,CO,2003,SAU,HTAPv3_4.1_Industry,33498.119
EDGAR,CO,2004,SAU,HTAPv3_4.1_Industry,35181.4766
EDGAR,CO,2005,SAU,HTAPv3_4.1_Industry,35903.3286
EDGAR,CO,2006,SAU,HTAPv3_4.1_Industry,39157.5114
EDGAR,CO,2007,SAU,HTAPv3_4.1_Industry,42087.9428
EDGAR,CO,2008,SAU,HTAPv3_4.1_Industry,46729.3228
EDGAR,CO,2009,SAU,HTAPv3_4.1_Industry,44595.3057
EDGAR,CO,2010,SAU,HTAPv3_4.1_Industry,55267.9428
EDGAR,CO,2011,SAU,HTAPv3_4.1_Industry,56271.2057
EDGAR,CO,2012,SAU,HTAPv3_4.1_Industry,58359.5786
EDGAR,CO,2013,SAU,HTAPv3_4.1_Industry,86451.5414
EDGAR,CO,2014,SAU,HTAPv3_4.1_Industry,161430.7086
EDGAR,CO,2015,SAU,HTAPv3_4.1_Industry,182768.766
EDGAR,CO,2016,SAU,HTAPv3_4.1_Industry,190569.878
EDGAR,CO,2017,SAU,HTAPv3_4.1_Industry,208903.342
EDGAR,CO,2018,SAU,HTAPv3_4.1_Industry,207683.956
EDGAR,CO,2000,SYR,HTAPv3_4.1_Industry,2217.629709
EDGAR,CO,2001,SYR,HTAPv3_4.1_Industry,2067.323415
EDGAR,CO,2002,SYR,HTAPv3_4.1_Industry,2134.751444
EDGAR,CO,2003,SYR,HTAPv3_4.1_Industry,2223.220983
EDGAR,CO,2004,SYR,HTAPv3_4.1_Industry,1793.879303
EDGAR,CO,2005,SYR,HTAPv3_4.1_Industry,2274.557267
EDGAR,CO,2006,SYR,HTAPv3_4.1_Industry,2400.403266
EDGAR,CO,2007,SYR,HTAPv3_4.1_Industry,2659.631264
EDGAR,CO,2008,SYR,HTAPv3_4.1_Industry,2640.688264
EDGAR,CO,2009,SYR,HTAPv3_4.1_Industry,2077.281415
EDGAR,CO,2010,SYR,HTAPv3_4.1_Industry,2591.926261
EDGAR,CO,2011,SYR,HTAPv3_4.1_Industry,2229.469267
EDGAR,CO,2012,SYR,HTAPv3_4.1_Industry,1680.718273
EDGAR,CO,2013,SYR,HTAPv3_4.1_Industry,1127.229706
EDGAR,CO,2014,SYR,HTAPv3_4.1_Industry,1045.998706
EDGAR,CO,2015,SYR,HTAPv3_4.1_Industry,926.0649931
EDGAR,CO,2016,SYR,HTAPv3_4.1_Industry,840.7019937
EDGAR,CO,2017,SYR,HTAPv3_4.1_Industry,816.8659939
EDGAR,CO,2018,SYR,HTAPv3_4.1_Industry,790.8829941
EDGAR,CO,2000,YEM,HTAPv3_4.1_Industry,5521.87
EDGAR,CO,2001,YEM,HTAPv3_4.1_Industry,5614.59
EDGAR,CO,2002,YEM,HTAPv3_4.1_Industry,5783.07
EDGAR,CO,2003,YEM,HTAPv3_4.1_Industry,6179.234
EDGAR,CO,2004,YEM,HTAPv3_4.1_Industry,6262.809
EDGAR,CO,2005,YEM,HTAPv3_4.1_Industry,6305.025
EDGAR,CO,2006,YEM,HTAPv3_4.1_Industry,6349.225
EDGAR,CO,2007,YEM,HTAPv3_4.1_Industry,6552.71
EDGAR,CO,2008,YEM,HTAPv3_4.1_Industry,8815.055
EDGAR,CO,2009,YEM,HTAPv3_4.1_Industry,10460.645
EDGAR,CO,2010,YEM,HTAPv3_4.1_Industry,13741.32
EDGAR,CO,2011,YEM,HTAPv3_4.1_Industry,13615.45
EDGAR,CO,2012,YEM,HTAPv3_4.1_Industry,13496.835
EDGAR,CO,2013,YEM,HTAPv3_4.1_Industry,14785.305
EDGAR,CO,2014,YEM,HTAPv3_4.1_Industry,14761.905
EDGAR,CO,2015,YEM,HTAPv3_4.1_Industry,11829.69
EDGAR,CO,2016,YEM,HTAPv3_4.1_Industry,10781.27
EDGAR,CO,2017,YEM,HTAPv3_4.1_Industry,10458.81
EDGAR,CO,2018,YEM,HTAPv3_4.1_Industry,10295.7
EDGAR,CO,2000,ARE,HTAPv3_4.2_Fugitive,9893.50026
EDGAR,CO,2001,ARE,HTAPv3_4.2_Fugitive,8766.490226
EDGAR,CO,2002,ARE,HTAPv3_4.2_Fugitive,7832.820197
EDGAR,CO,2003,ARE,HTAPv3_4.2_Fugitive,8346.650213
EDGAR,CO,2004,ARE,HTAPv3_4.2_Fugitive,7172.550179
EDGAR,CO,2005,ARE,HTAPv3_4.2_Fugitive,7348.500183
EDGAR,CO,2006,ARE,HTAPv3_4.2_Fugitive,7636.580192
EDGAR,CO,2007,ARE,HTAPv3_4.2_Fugitive,7418.090184
EDGAR,CO,2008,ARE,HTAPv3_4.2_Fugitive,6990.210172
EDGAR,CO,2009,ARE,HTAPv3_4.2_Fugitive,6934.340173
EDGAR,CO,2010,ARE,HTAPv3_4.2_Fugitive,7455.820184
EDGAR,CO,2011,ARE,HTAPv3_4.2_Fugitive,7671.340192
EDGAR,CO,2012,ARE,HTAPv3_4.2_Fugitive,7765.890195
EDGAR,CO,2013,ARE,HTAPv3_4.2_Fugitive,9540.150249
EDGAR,CO,2014,ARE,HTAPv3_4.2_Fugitive,7725.000192
EDGAR,CO,2015,ARE,HTAPv3_4.2_Fugitive,8157.980206
EDGAR,CO,2016,ARE,HTAPv3_4.2_Fugitive,7431.460185
EDGAR,CO,2017,ARE,HTAPv3_4.2_Fugitive,8252.320211
EDGAR,CO,2018,ARE,HTAPv3_4.2_Fugitive,9416.978246
EDGAR,CO,2000,BHR,HTAPv3_4.2_Fugitive,1900.920057
EDGAR,CO,2001,BHR,HTAPv3_4.2_Fugitive,1855.400055
EDGAR,CO,2002,BHR,HTAPv3_4.2_Fugitive,1915.920057
EDGAR,CO,2003,BHR,HTAPv3_4.2_Fugitive,1853.600055
EDGAR,CO,2004,BHR,HTAPv3_4.2_Fugitive,1858.680055
EDGAR,CO,2005,BHR,HTAPv3_4.2_Fugitive,1901.560057
EDGAR,CO,2006,BHR,HTAPv3_4.2_Fugitive,1884.960056
EDGAR,CO,2007,BHR,HTAPv3_4.2_Fugitive,2255.280067
EDGAR,CO,2008,BHR,HTAPv3_4.2_Fugitive,2465.720073
EDGAR,CO,2009,BHR,HTAPv3_4.2_Fugitive,2206.000066
EDGAR,CO,2010,BHR,HTAPv3_4.2_Fugitive,2474.720074
EDGAR,CO,2011,BHR,HTAPv3_4.2_Fugitive,2299.720069
EDGAR,CO,2012,BHR,HTAPv3_4.2_Fugitive,2780.910083
EDGAR,CO,2013,BHR,HTAPv3_4.2_Fugitive,2857.601085
EDGAR,CO,2014,BHR,HTAPv3_4.2_Fugitive,2644.678079
EDGAR,CO,2015,BHR,HTAPv3_4.2_Fugitive,2894.732086
EDGAR,CO,2016,BHR,HTAPv3_4.2_Fugitive,3207.153096
EDGAR,CO,2017,BHR,HTAPv3_4.2_Fugitive,3286.597098
EDGAR,CO,2018,BHR,HTAPv3_4.2_Fugitive,2972.280089
EDGAR,CO,2000,IRN,HTAPv3_4.2_Fugitive,112148.0142
EDGAR,CO,2001,IRN,HTAPv3_4.2_Fugitive,100495.9245
EDGAR,CO,2002,IRN,HTAPv3_4.2_Fugitive,100553.446
EDGAR,CO,2003,IRN,HTAPv3_4.2_Fugitive,121901.9085
EDGAR,CO,2004,IRN,HTAPv3_4.2_Fugitive,121312.2454
EDGAR,CO,2005,IRN,HTAPv3_4.2_Fugitive,135316.2981
EDGAR,CO,2006,IRN,HTAPv3_4.2_Fugitive,121118.8557
EDGAR,CO,2007,IRN,HTAPv3_4.2_Fugitive,114192.7755
EDGAR,CO,2008,IRN,HTAPv3_4.2_Fugitive,111002.2125
EDGAR,CO,2009,IRN,HTAPv3_4.2_Fugitive,123543.3466
EDGAR,CO,2010,IRN,HTAPv3_4.2_Fugitive,120903.2784
EDGAR,CO,2011,IRN,HTAPv3_4.2_Fugitive,118965.2114
EDGAR,CO,2012,IRN,HTAPv3_4.2_Fugitive,111032.0284
EDGAR,CO,2013,IRN,HTAPv3_4.2_Fugitive,123204.5344
EDGAR,CO,2014,IRN,HTAPv3_4.2_Fugitive,131651.8526
EDGAR,CO,2015,IRN,HTAPv3_4.2_Fugitive,134047.5236
EDGAR,CO,2016,IRN,HTAPv3_4.2_Fugitive,153821.9344
EDGAR,CO,2017,IRN,HTAPv3_4.2_Fugitive,164685.8537
EDGAR,CO,2018,IRN,HTAPv3_4.2_Fugitive,166031.2185
EDGAR,CO,2000,IRQ,HTAPv3_4.2_Fugitive,56183.49146
EDGAR,CO,2001,IRQ,HTAPv3_4.2_Fugitive,56779.68148
EDGAR,CO,2002,IRQ,HTAPv3_4.2_Fugitive,52642.61134
EDGAR,CO,2003,IRQ,HTAPv3_4.2_Fugitive,51686.52131
EDGAR,CO,2004,IRQ,HTAPv3_4.2_Fugitive,60762.94157
EDGAR,CO,2005,IRQ,HTAPv3_4.2_Fugitive,55976.33143
EDGAR,CO,2006,IRQ,HTAPv3_4.2_Fugitive,57693.03147
EDGAR,CO,2007,IRQ,HTAPv3_4.2_Fugitive,54013.22136
EDGAR,CO,2008,IRQ,HTAPv3_4.2_Fugitive,57291.04146
EDGAR,CO,2009,IRQ,HTAPv3_4.2_Fugitive,63639.80163
EDGAR,CO,2010,IRQ,HTAPv3_4.2_Fugitive,70218.41182
EDGAR,CO,2011,IRQ,HTAPv3_4.2_Fugitive,72349.47188
EDGAR,CO,2012,IRQ,HTAPv3_4.2_Fugitive,95069.10255
EDGAR,CO,2013,IRQ,HTAPv3_4.2_Fugitive,99933.04765
EDGAR,CO,2014,IRQ,HTAPv3_4.2_Fugitive,124256.8925
EDGAR,CO,2015,IRQ,HTAPv3_4.2_Fugitive,137466.5929
EDGAR,CO,2016,IRQ,HTAPv3_4.2_Fugitive,148996.2131
EDGAR,CO,2017,IRQ,HTAPv3_4.2_Fugitive,151212.1132
EDGAR,CO,2018,IRQ,HTAPv3_4.2_Fugitive,155867.6641
EDGAR,CO,2000,ISR,HTAPv3_4.2_Fugitive,1928.320057
EDGAR,CO,2001,ISR,HTAPv3_4.2_Fugitive,2110.470063
EDGAR,CO,2002,ISR,HTAPv3_4.2_Fugitive,1609.090048
EDGAR,CO,2003,ISR,HTAPv3_4.2_Fugitive,1503.430045
EDGAR,CO,2004,ISR,HTAPv3_4.2_Fugitive,1452.938043
EDGAR,CO,2005,ISR,HTAPv3_4.2_Fugitive,1472.335044
EDGAR,CO,2006,ISR,HTAPv3_4.2_Fugitive,2111.389063
EDGAR,CO,2007,ISR,HTAPv3_4.2_Fugitive,1619.009048
EDGAR,CO,2008,ISR,HTAPv3_4.2_Fugitive,1618.059048
EDGAR,CO,2009,ISR,HTAPv3_4.2_Fugitive,1689.559047
EDGAR,CO,2010,ISR,HTAPv3_4.2_Fugitive,2273.759068
EDGAR,CO,2011,ISR,HTAPv3_4.2_Fugitive,1549.024046
EDGAR,CO,2012,ISR,HTAPv3_4.2_Fugitive,2639.260024
EDGAR,CO,2013,ISR,HTAPv3_4.2_Fugitive,1385.925041
EDGAR,CO,2014,ISR,HTAPv3_4.2_Fugitive,1271.35403
EDGAR,CO,2015,ISR,HTAPv3_4.2_Fugitive,1913.072036
EDGAR,CO,2016,ISR,HTAPv3_4.2_Fugitive,1941.318038
EDGAR,CO,2017,ISR,HTAPv3_4.2_Fugitive,1362.451033
EDGAR,CO,2018,ISR,HTAPv3_4.2_Fugitive,1422.676035
EDGAR,CO,2000,JOR,HTAPv3_4.2_Fugitive,541.7920361
EDGAR,CO,2001,JOR,HTAPv3_4.2_Fugitive,429.5180128
EDGAR,CO,2002,JOR,HTAPv3_4.2_Fugitive,496.7228348
EDGAR,CO,2003,JOR,HTAPv3_4.2_Fugitive,517.3074254
EDGAR,CO,2004,JOR,HTAPv3_4.2_Fugitive,509.4429352
EDGAR,CO,2005,JOR,HTAPv3_4.2_Fugitive,572.6170171
EDGAR,CO,2006,JOR,HTAPv3_4.2_Fugitive,580.3060173
EDGAR,CO,2007,JOR,HTAPv3_4.2_Fugitive,655.7383195
EDGAR,CO,2008,JOR,HTAPv3_4.2_Fugitive,670.60172
EDGAR,CO,2009,JOR,HTAPv3_4.2_Fugitive,645.1973292
EDGAR,CO,2010,JOR,HTAPv3_4.2_Fugitive,600.7153179
EDGAR,CO,2011,JOR,HTAPv3_4.2_Fugitive,664.2057198
EDGAR,CO,2012,JOR,HTAPv3_4.2_Fugitive,733.3147219
EDGAR,CO,2013,JOR,HTAPv3_4.2_Fugitive,633.1850189
EDGAR,CO,2014,JOR,HTAPv3_4.2_Fugitive,703.335021
EDGAR,CO,2015,JOR,HTAPv3_4.2_Fugitive,734.0920219
EDGAR,CO,2016,JOR,HTAPv3_4.2_Fugitive,15930.47113
EDGAR,CO,2017,JOR,HTAPv3_4.2_Fugitive,11165.5465
EDGAR,CO,2018,JOR,HTAPv3_4.2_Fugitive,13251.72551
EDGAR,CO,2000,KWT,HTAPv3_4.2_Fugitive,23195.12044
EDGAR,CO,2001,KWT,HTAPv3_4.2_Fugitive,21344.44036
EDGAR,CO,2002,KWT,HTAPv3_4.2_Fugitive,22398.21038
EDGAR,CO,2003,KWT,HTAPv3_4.2_Fugitive,27490.7305
EDGAR,CO,2004,KWT,HTAPv3_4.2_Fugitive,28172.48045
EDGAR,CO,2005,KWT,HTAPv3_4.2_Fugitive,27524.16046
EDGAR,CO,2006,KWT,HTAPv3_4.2_Fugitive,26894.35045
EDGAR,CO,2007,KWT,HTAPv3_4.2_Fugitive,25749.76039
EDGAR,CO,2008,KWT,HTAPv3_4.2_Fugitive,24547.99032
EDGAR,CO,2009,KWT,HTAPv3_4.2_Fugitive,22377.3903
EDGAR,CO,2010,KWT,HTAPv3_4.2_Fugitive,22179.54028
EDGAR,CO,2011,KWT,HTAPv3_4.2_Fugitive,22953.91025
EDGAR,CO,2012,KWT,HTAPv3_4.2_Fugitive,19201.00007
EDGAR,CO,2013,KWT,HTAPv3_4.2_Fugitive,20764.13009
EDGAR,CO,2014,KWT,HTAPv3_4.2_Fugitive,20490.27013
EDGAR,CO,2015,KWT,HTAPv3_4.2_Fugitive,18678.25001
EDGAR,CO,2016,KWT,HTAPv3_4.2_Fugitive,20467.54005
EDGAR,CO,2017,KWT,HTAPv3_4.2_Fugitive,18013.51999
EDGAR,CO,2018,KWT,HTAPv3_4.2_Fugitive,18711.784
EDGAR,CO,2000,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2001,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2002,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2003,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2004,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2005,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2006,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2007,LBN,HTAPv3_4.2_Fugitive,5762.999893
EDGAR,CO,2008,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2009,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2010,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2011,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2012,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2013,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2014,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2015,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2016,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2017,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2018,LBN,HTAPv3_4.2_Fugitive,1563.999971
EDGAR,CO,2000,OMN,HTAPv3_4.2_Fugitive,22366.81053
EDGAR,CO,2001,OMN,HTAPv3_4.2_Fugitive,23647.44056
